bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-08-13,MIN,PHI,Taj Bradley,Aaron Nola,MIN,-110,0.5724,0.0486,4.9%,MEDIUM,True,Standard play,
1ST INN ML,2026-08-13,WSH,CHC,Cade Cavalli,Kevin Gausman,WSH,-110,0.5435,0.0197,2.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-13,LAA,TEX,Walbert Ureña,Jacob deGrom,TEX,-110,0.5419,0.0181,1.8%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-08-13,DET,CLE,Keider Montero,Parker Messick,CLE,-110,0.541,0.0172,1.7%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-08-13,CWS,CIN,Davis Martin,Andrew Abbott,CWS,-110,0.5216,-0.0023,-0.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-13,MIA,PIT,Tyler Phillips,Braxton Ashcraft,MIA,-110,0.5209,-0.0029,-0.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-13,TOR,BOS,Max Scherzer,Payton Tolle,BOS,-110,0.5194,-0.0045,-0.4%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-13,LAD,MIL,Roki Sasaki,Shane Drohan,MIL,-110,0.5086,-0.0152,-1.5%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-13,NYY,SEA,Max Fried,Logan Gilbert,NYY,-110,0.5021,-0.0218,-2.2%,NO PLAY,False,Elite pitching matchup,
1ST INN TOTAL,2026-08-13,NYY,SEA,Max Fried,Logan Gilbert,OVER 0.5,-110,0.5734,0.0496,5.0%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-08-13,TOR,BOS,Max Scherzer,Payton Tolle,UNDER 0.5,-110,0.5654,0.0416,4.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-13,MIA,PIT,Tyler Phillips,Braxton Ashcraft,UNDER 0.5,-110,0.5478,0.024,2.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-13,DET,CLE,Keider Montero,Parker Messick,OVER 0.5,-110,0.5437,0.0199,2.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-13,LAD,MIL,Roki Sasaki,Shane Drohan,UNDER 0.5,-110,0.5234,-0.0004,-0.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-13,MIN,PHI,Taj Bradley,Aaron Nola,OVER 0.5,-110,0.5233,-0.0005,-0.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-13,WSH,CHC,Cade Cavalli,Kevin Gausman,UNDER 0.5,-110,0.5232,-0.0006,-0.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-13,LAA,TEX,Walbert Ureña,Jacob deGrom,OVER 0.5,-110,0.5204,-0.0034,-0.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-13,CWS,CIN,Davis Martin,Andrew Abbott,UNDER 0.5,-110,0.5087,-0.0151,-1.5%,NO PLAY,False,Standard play,0.5
