bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
F5 TOTAL,2026-05-01,SEA,KC,,Bryan Woo,Cole Ragans,,,,0.0138,1.4%,,NO PLAY,False,Pitcher-friendly park favors UNDER; Both teams travel-fatigued,UNDER,,0.5138,3.9,
F5 TOTAL,2026-05-01,STL,LAD,,Matthew Liberatore,Emmet Sheehan,,,,0.0107,1.1%,,NO PLAY,False,"High-scoring teams, but line is inflated; Both teams travel-fatigued",UNDER,,0.5107,4.7,
F5 TOTAL,2026-05-01,BOS,HOU,,TBD,Mike Burrows,,,,0.0077,0.8%,,NO PLAY,False,Hitter-friendly park favors OVER; Weak pitching matchup; Both teams travel-fatigued,OVER,,0.5077,5.2,
F5 TOTAL,2026-05-01,LAA,NYM,,Walbert Urena,Christian Scott,,,,0.0064,0.6%,,NO PLAY,False,"Weak pitching, but line already accounts for it; Both teams travel-fatigued",UNDER,,0.5064,5.0,
F5 TOTAL,2026-05-01,MIN,TOR,,Simeon Woods Richardson,Patrick Corbin,,,,0.0018,0.2%,,NO PLAY,False,"Weak pitching, but line already accounts for it; Both teams travel-fatigued",UNDER,,0.5018,4.7,
1ST INN ML,2026-05-01,PIT,CIN,,Mitch Keller,Brady Singer,,,,0.1139,11.4%,,HIGH,True,Strong value,PIT,-110.0,0.6377,,
1ST INN ML,2026-05-01,LAA,NYM,,Walbert Urena,Christian Scott,,,,0.0694,6.9%,,HIGH,True,Standard play,LAA,-110.0,0.5932,,
1ST INN ML,2026-05-01,WSH,MIL,,Jake Irvin,Jacob Misiorowski,,,,0.0564,5.6%,,MEDIUM,False,Standard play,MIL,-110.0,0.5802,,
1ST INN ML,2026-05-01,TB,SF,,Shane McClanahan,Robbie Ray,,,,0.0523,5.2%,,MEDIUM,False,Elite pitching matchup,SF,-110.0,0.5762,,
1ST INN ML,2026-05-01,OAK,CLE,,J.T. Ginn,Joey Cantillo,,,,0.0439,4.4%,,MEDIUM,False,Elite pitching matchup,CLE,-110.0,0.5677,,
1ST INN ML,2026-05-01,SEA,KC,,Bryan Woo,Cole Ragans,,,,0.0415,4.2%,,MEDIUM,False,Standard play,SEA,-110.0,0.5653,,
1ST INN ML,2026-05-01,MIN,TOR,,Simeon Woods Richardson,Patrick Corbin,,,,0.035,3.5%,,LOW,False,Standard play,MIN,-110.0,0.5588,,
1ST INN ML,2026-05-01,COL,ATL,,Jose Quintana,Grant Holmes,,,,0.0281,2.8%,,NO PLAY,False,Standard play,ATL,-110.0,0.5519,,
1ST INN ML,2026-05-01,BOS,HOU,,TBD,Mike Burrows,,,,0.0189,1.9%,,NO PLAY,False,Standard play,BOS,-110.0,0.5427,,
1ST INN ML,2026-05-01,MIA,PHI,,Eury Pérez,Zack Wheeler,,,,0.0174,1.7%,,NO PLAY,False,Standard play,MIA,-110.0,0.5413,,
1ST INN ML,2026-05-01,NYY,BAL,,Will Warren,TBD,,,,0.0136,1.4%,,NO PLAY,False,Standard play,NYY,-110.0,0.5374,,
1ST INN ML,2026-05-01,SD,CWS,,Germán Márquez,Noah Schultz,,,,0.0028,0.3%,,NO PLAY,False,Standard play,SD,-110.0,0.5266,,
1ST INN ML,2026-05-01,CHC,ARI,,Colin Rea,Zac Gallen,,,,-0.0068,-0.7%,,NO PLAY,False,Standard play,CHC,-110.0,0.517,,
1ST INN ML,2026-05-01,STL,LAD,,Matthew Liberatore,Emmet Sheehan,,,,-0.0079,-0.8%,,NO PLAY,False,Standard play,LAD,-110.0,0.5159,,
1ST INN ML,2026-05-01,DET,TEX,,Jack Flaherty,MacKenzie Gore,,,,-0.0209,-2.1%,,NO PLAY,False,Standard play,TEX,-110.0,0.503,,
1ST INN TOTAL,2026-05-01,MIA,PHI,,Eury Pérez,Zack Wheeler,,,,0.0452,4.5%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.569,0.5,
1ST INN TOTAL,2026-05-01,BOS,HOU,,TBD,Mike Burrows,,,,0.0309,3.1%,,NO PLAY,False,Hitter-friendly park,OVER 0.5,-110.0,0.5547,0.5,
1ST INN TOTAL,2026-05-01,CHC,ARI,,Colin Rea,Zac Gallen,,,,0.0272,2.7%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.551,0.5,
1ST INN TOTAL,2026-05-01,COL,ATL,,Jose Quintana,Grant Holmes,,,,0.0271,2.7%,,NO PLAY,False,Hitter-friendly park,OVER 0.5,-110.0,0.5509,0.5,
1ST INN TOTAL,2026-05-01,STL,LAD,,Matthew Liberatore,Emmet Sheehan,,,,0.0139,1.4%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5377,0.5,
1ST INN TOTAL,2026-05-01,WSH,MIL,,Jake Irvin,Jacob Misiorowski,,,,0.0054,0.5%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5292,0.5,
1ST INN TOTAL,2026-05-01,TB,SF,,Shane McClanahan,Robbie Ray,,,,-0.0011,-0.1%,,NO PLAY,False,Elite SPs keep 1st clean,UNDER 0.5,-110.0,0.5227,0.5,
1ST INN TOTAL,2026-05-01,LAA,NYM,,Walbert Urena,Christian Scott,,,,-0.0053,-0.5%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5185,0.5,
1ST INN TOTAL,2026-05-01,DET,TEX,,Jack Flaherty,MacKenzie Gore,,,,-0.0068,-0.7%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.517,0.5,
1ST INN TOTAL,2026-05-01,MIN,TOR,,Simeon Woods Richardson,Patrick Corbin,,,,-0.0068,-0.7%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.517,0.5,
1ST INN TOTAL,2026-05-01,SD,CWS,,Germán Márquez,Noah Schultz,,,,-0.0112,-1.1%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5126,0.5,
1ST INN TOTAL,2026-05-01,SEA,KC,,Bryan Woo,Cole Ragans,,,,-0.0113,-1.1%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5125,0.5,
1ST INN TOTAL,2026-05-01,OAK,CLE,,J.T. Ginn,Joey Cantillo,,,,-0.0153,-1.5%,,NO PLAY,False,Elite SPs keep 1st clean,UNDER 0.5,-110.0,0.5085,0.5,
1ST INN TOTAL,2026-05-01,NYY,BAL,,Will Warren,TBD,,,,-0.0206,-2.1%,,NO PLAY,False,Hitter-friendly park,OVER 0.5,-110.0,0.5032,0.5,
1ST INN TOTAL,2026-05-01,PIT,CIN,,Mitch Keller,Brady Singer,,,,-0.0215,-2.1%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5023,0.5,
PITCHER K,2026-05-01,TB,SF,,,,,,,0.2635,26.3%,,HIGH,True,Strong value,UNDER 5.5 Ks,-156.0,0.7635,5.5,Robbie Ray
PITCHER K,2026-05-01,SD,CWS,,,,,,,0.2332,23.3%,,HIGH,True,Facing high-K team; Strong value,OVER 2.9 Ks,-110.0,0.7332,2.9,Germán Márquez
PITCHER K,2026-05-01,WSH,MIL,,,,,,,0.2307,23.1%,,HIGH,True,Strong value,UNDER 6.5 Ks,111.0,0.7307,6.5,Jacob Misiorowski
PITCHER K,2026-05-01,MIN,TOR,,,,,,,0.2221,22.2%,,HIGH,False,Strong value,OVER 3.5 Ks,-104.0,0.7221,3.5,Simeon Woods Richardson
PITCHER K,2026-05-01,CHC,ARI,,,,,,,0.1939,19.4%,,HIGH,False,Facing high-K team; Strong value,OVER 4.5 Ks,110.0,0.6939,4.5,Zac Gallen
PITCHER K,2026-05-01,DET,TEX,,,,,,,0.1845,18.4%,,HIGH,False,Strong value,UNDER 5.5 Ks,105.0,0.6845,5.5,MacKenzie Gore
PITCHER K,2026-05-01,MIA,PHI,,,,,,,0.1684,16.8%,,HIGH,False,Strong value,UNDER 6.5 Ks,-135.0,0.6684,6.5,Zack Wheeler
PITCHER K,2026-05-01,PIT,CIN,,,,,,,0.1349,13.5%,,HIGH,False,Facing high-K team; Strong value,OVER 4.5 Ks,-146.0,0.6349,4.5,Mitch Keller
PITCHER K,2026-05-01,STL,LAD,,,,,,,0.1262,12.6%,,HIGH,False,Low K average; Strong value,UNDER 3.5 Ks,102.0,0.6262,3.5,Matthew Liberatore
PITCHER K,2026-05-01,COL,ATL,,,,,,,0.1028,10.3%,,MEDIUM,False,Low K average; Strong value,UNDER 2.5 Ks,119.0,0.6028,2.5,Jose Quintana
PITCHER K,2026-05-01,WSH,MIL,,,,,,,0.0868,8.7%,,LOW,False,Standard play,UNDER 4.5 Ks,-130.0,0.5868,4.5,Jake Irvin
PITCHER K,2026-05-01,SEA,KC,,,,,,,0.0853,8.5%,,LOW,False,Facing high-K team,OVER 6.5 Ks,-125.0,0.5853,6.5,Cole Ragans
PITCHER K,2026-05-01,MIA,PHI,,,,,,,0.0737,7.4%,,NO PLAY,False,Standard play,UNDER 5.0 Ks,-110.0,0.5737,5.0,Eury Pérez
PITCHER K,2026-05-01,TB,SF,,,,,,,0.0687,6.9%,,NO PLAY,False,Standard play,UNDER 5.5 Ks,-148.0,0.5687,5.5,Shane McClanahan
PITCHER K,2026-05-01,CHC,ARI,,,,,,,0.0572,5.7%,,NO PLAY,False,Low K average,UNDER 4.5 Ks,-157.0,0.5572,4.5,Colin Rea
PITCHER K,2026-05-01,OAK,CLE,,,,,,,0.0543,5.4%,,NO PLAY,False,Standard play,UNDER 5.2 Ks,-110.0,0.5543,5.2,Joey Cantillo
PITCHER K,2026-05-01,COL,ATL,,,,,,,0.0417,4.2%,,NO PLAY,False,Facing high-K team,OVER 4.5 Ks,-130.0,0.5417,4.5,Grant Holmes
PITCHER K,2026-05-01,NYY,BAL,,,,,,,0.0381,3.8%,,NO PLAY,False,Standard play,UNDER 5.5 Ks,114.0,0.5381,5.5,Will Warren
PITCHER K,2026-05-01,PIT,CIN,,,,,,,0.0303,3.0%,,NO PLAY,False,Facing high-K team,OVER 4.5 Ks,-106.0,0.5303,4.5,Brady Singer
PITCHER K,2026-05-01,BOS,HOU,,,,,,,0.0286,2.9%,,NO PLAY,False,Standard play,UNDER 5.0 Ks,-110.0,0.5286,5.0,Mike Burrows
PITCHER K,2026-05-01,STL,LAD,,,,,,,0.0283,2.8%,,NO PLAY,False,Standard play,UNDER 5.5 Ks,-133.0,0.5283,5.5,Emmet Sheehan
PITCHER K,2026-05-01,MIN,TOR,,,,,,,0.0199,2.0%,,NO PLAY,False,Low K average,UNDER 3.5 Ks,105.0,0.5199,3.5,Patrick Corbin
PITCHER K,2026-05-01,DET,TEX,,,,,,,0.0173,1.7%,,NO PLAY,False,Low K average,UNDER 5.5 Ks,-156.0,0.5173,5.5,Jack Flaherty
PITCHER K,2026-05-01,OAK,CLE,,,,,,,0.0089,0.9%,,NO PLAY,False,Standard play,OVER 4.2 Ks,-110.0,0.5089,4.2,J.T. Ginn
PITCHER K,2026-05-01,SEA,KC,,,,,,,0.0058,0.6%,,NO PLAY,False,Facing high-K team,OVER 5.5 Ks,-118.0,0.5058,5.5,Bryan Woo
PITCHER OUTS,2026-05-01,DET,TEX,,,,,,,0.449,44.9%,,HIGH,True,Strong value,OVER 14.5 outs,-160.0,0.949,14.5,Jack Flaherty
PITCHER OUTS,2026-05-01,SEA,KC,,,,,,,0.4099,41.0%,,HIGH,True,Strong value,OVER 16.5 outs,-118.0,0.9099,16.5,Cole Ragans
PITCHER OUTS,2026-05-01,OAK,CLE,,,,,,,0.3934,39.3%,,HIGH,True,Strong value,OVER 13.4 outs,-110.0,0.8934,13.4,J.T. Ginn
PITCHER OUTS,2026-05-01,TB,SF,,,,,,,0.3701,37.0%,,HIGH,False,Strong value,OVER 15.5 outs,100.0,0.8701,15.5,Shane McClanahan
PITCHER OUTS,2026-05-01,PIT,CIN,,,,,,,0.3553,35.5%,,HIGH,False,Strong value,OVER 16.5 outs,-105.0,0.8553,16.5,Brady Singer
PITCHER OUTS,2026-05-01,CHC,ARI,,,,,,,0.2876,28.8%,,HIGH,False,Strong value,OVER 16.5 outs,-120.0,0.7876,16.5,Zac Gallen
PITCHER OUTS,2026-05-01,WSH,MIL,,,,,,,0.259,25.9%,,HIGH,False,Strong value,OVER 15.5 outs,-126.0,0.759,15.5,Jake Irvin
PITCHER OUTS,2026-05-01,MIA,PHI,,,,,,,0.2482,24.8%,,HIGH,False,Strong value,UNDER 17.5 outs,115.0,0.7482,17.5,Zack Wheeler
PITCHER OUTS,2026-05-01,NYY,BAL,,,,,,,0.1907,19.1%,,HIGH,False,Strong value,OVER 16.5 outs,-115.0,0.6907,16.5,Will Warren
PITCHER OUTS,2026-05-01,MIN,TOR,,,,,,,0.1805,18.0%,,HIGH,False,Strong value,OVER 14.5 outs,-165.0,0.6805,14.5,Simeon Woods Richardson
PITCHER OUTS,2026-05-01,STL,LAD,,,,,,,0.1787,17.9%,,HIGH,False,Strong value,OVER 15.5 outs,107.0,0.6787,15.5,Matthew Liberatore
PITCHER OUTS,2026-05-01,WSH,MIL,,,,,,,0.1176,11.8%,,MEDIUM,False,Strong value,OVER 16.5 outs,-140.0,0.6176,16.5,Jacob Misiorowski
PITCHER OUTS,2026-05-01,MIA,PHI,,,,,,,0.1032,10.3%,,MEDIUM,False,Strong value,OVER 15.2 outs,-110.0,0.6032,15.2,Eury Pérez
PITCHER OUTS,2026-05-01,STL,LAD,,,,,,,0.0924,9.2%,,LOW,False,Standard play,OVER 16.5 outs,-113.0,0.5924,16.5,Emmet Sheehan
PITCHER OUTS,2026-05-01,PIT,CIN,,,,,,,0.0887,8.9%,,LOW,False,Standard play,UNDER 16.5 outs,-102.0,0.5887,16.5,Mitch Keller
PITCHER OUTS,2026-05-01,BOS,HOU,,,,,,,0.0843,8.4%,,LOW,False,Standard play,OVER 15.3 outs,-110.0,0.5843,15.3,Mike Burrows
PITCHER OUTS,2026-05-01,COL,ATL,,,,,,,0.0709,7.1%,,NO PLAY,False,High walk rate,UNDER 16.5 outs,-125.0,0.5709,16.5,Grant Holmes
PITCHER OUTS,2026-05-01,SEA,KC,,,,,,,0.0689,6.9%,,NO PLAY,False,Standard play,UNDER 18.5 outs,-159.0,0.5689,18.5,Bryan Woo
PITCHER OUTS,2026-05-01,CHC,ARI,,,,,,,0.065,6.5%,,NO PLAY,False,Standard play,OVER 16.5 outs,-135.0,0.565,16.5,Colin Rea
PITCHER OUTS,2026-05-01,DET,TEX,,,,,,,0.0542,5.4%,,NO PLAY,False,Standard play,OVER 15.5 outs,-119.0,0.5542,15.5,MacKenzie Gore
PITCHER OUTS,2026-05-01,TB,SF,,,,,,,0.0537,5.4%,,NO PLAY,False,Standard play,OVER 17.5 outs,-109.0,0.5537,17.5,Robbie Ray
PITCHER OUTS,2026-05-01,COL,ATL,,,,,,,0.047,4.7%,,NO PLAY,False,Standard play,OVER 15.5 outs,118.0,0.547,15.5,Jose Quintana
PITCHER OUTS,2026-05-01,MIN,TOR,,,,,,,0.0465,4.7%,,NO PLAY,False,Standard play,OVER 14.5 outs,-150.0,0.5465,14.5,Patrick Corbin
PITCHER OUTS,2026-05-01,SD,CWS,,,,,,,0.0073,0.7%,,NO PLAY,False,Short outings typical,UNDER 14.3 outs,-110.0,0.5073,14.3,Germán Márquez
PITCHER OUTS,2026-05-01,OAK,CLE,,,,,,,0.0055,0.5%,,NO PLAY,False,Standard play,OVER 14.7 outs,-110.0,0.5055,14.7,Joey Cantillo
BATTER HITS,2026-05-01,SEA,KC,,,,,,,0.3649,36.5%,,HIGH,True,Strong value,OVER 0.5 hits,113.0,0.8649,0.5,Leo Rivas
BATTER HITS,2026-05-01,NYY,BAL,,,,,,,0.3117,31.2%,,HIGH,True,Strong value,OVER 0.5 hits,-116.0,0.8117,0.5,Austin Wells
BATTER HITS,2026-05-01,SEA,KC,,,,,,,0.3087,30.9%,,HIGH,True,Strong value,OVER 0.5 hits,-125.0,0.8087,0.5,J.P. Crawford
BATTER HITS,2026-05-01,LAA,NYM,,,,,,,0.3039,30.4%,,HIGH,False,Strong value,UNDER 0.5 hits,171.0,0.8039,0.5,Juan Soto
BATTER HITS,2026-05-01,PIT,CIN,,,,,,,0.3037,30.4%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-165.0,0.8037,0.5,TJ Friedl
BATTER HITS,2026-05-01,COL,ATL,,,,,,,0.3036,30.4%,,HIGH,False,Strong value,OVER 0.5 hits,-196.0,0.8036,0.5,Kyle Karros
BATTER HITS,2026-05-01,TB,SF,,,,,,,0.2934,29.3%,,HIGH,False,Strong value,UNDER 0.5 hits,133.0,0.7934,0.5,Jung Hoo Lee
BATTER HITS,2026-05-01,NYY,BAL,,,,,,,0.2816,28.2%,,HIGH,False,Strong value,UNDER 0.5 hits,146.0,0.7816,0.5,Ben Rice
BATTER HITS,2026-05-01,STL,LAD,,,,,,,0.2801,28.0%,,HIGH,False,Strong value,UNDER 0.5 hits,138.0,0.7801,0.5,Jordan Walker
BATTER HITS,2026-05-01,LAA,NYM,,,,,,,0.2782,27.8%,,HIGH,False,Strong value,OVER 0.5 hits,-163.0,0.7782,0.5,Yoan Moncada
BATTER HITS,2026-05-01,COL,ATL,,,,,,,0.2669,26.7%,,HIGH,False,Strong value,OVER 1.5 hits,161.0,0.7669,1.5,Austin Riley
BATTER HITS,2026-05-01,CHC,ARI,,,,,,,0.2655,26.5%,,HIGH,False,Strong value,UNDER 0.5 hits,156.0,0.7655,0.5,Ildemaro Vargas
BATTER HITS,2026-05-01,TB,SF,,,,,,,0.2647,26.5%,,HIGH,False,Strong value,OVER 0.5 hits,-109.0,0.7647,0.5,Patrick Bailey
BATTER HITS,2026-05-01,MIN,TOR,,,,,,,0.2634,26.3%,,HIGH,False,Strong value,OVER 0.5 hits,-138.0,0.7634,0.5,Tyler Heineman
BATTER HITS,2026-05-01,NYY,BAL,,,,,,,0.2616,26.2%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.7616,0.5,Trent Grisham
BATTER HITS,2026-05-01,MIA,PHI,,,,,,,0.2598,26.0%,,HIGH,False,Strong value,UNDER 0.5 hits,177.0,0.7598,0.5,Otto Lopez
BATTER HITS,2026-05-01,MIN,TOR,,,,,,,0.2566,25.7%,,HIGH,False,Strong value,OVER 0.5 hits,-118.0,0.7566,0.5,Matt Wallner
BATTER HITS,2026-05-01,NYY,BAL,,,,,,,0.2548,25.5%,,HIGH,False,Strong value,UNDER 0.5 hits,145.0,0.7548,0.5,Adley Rutschman
BATTER HITS,2026-05-01,SD,CWS,,,,,,,0.2452,24.5%,,HIGH,False,Strong value,OVER 0.5 hits,-140.0,0.7452,0.5,Edgar Quero
BATTER HITS,2026-05-01,LAA,NYM,,,,,,,0.2445,24.4%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.7445,0.5,Tyrone Taylor
