bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-05-22,ATL,WSH,TBD,Miles Mikolas,ATL,-110,0.6318,0.108,10.8%,HIGH,True,Strong value,
1ST INN ML,2026-05-22,SF,CWS,Trevor McDonald,Davis Martin,CWS,-110,0.6122,0.0884,8.8%,HIGH,True,Elite pitching matchup,
1ST INN ML,2026-05-22,TOR,PIT,Kevin Gausman,Bubba Chandler,TOR,-110,0.5894,0.0656,6.6%,HIGH,False,Standard play,
1ST INN ML,2026-05-22,CHC,HOU,Jameson Taillon,Spencer Arrighetti,HOU,-110,0.5686,0.0448,4.5%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-05-22,BOS,MIN,Payton Tolle,Connor Prielipp,MIN,-110,0.5651,0.0413,4.1%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-05-22,ARI,COL,Michael Soroka,Tomoyuki Sugano,ARI,-110,0.5601,0.0363,3.6%,LOW,False,Standard play,
1ST INN ML,2026-05-22,NYY,TB,Gerrit Cole,Nick Martinez,TB,-110,0.5502,0.0264,2.6%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-22,MIL,LAD,Logan Henderson,Justin Wrobleski,LAD,-110,0.5438,0.0199,2.0%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-22,PHI,CLE,Cristopher Sánchez,Gavin Williams,CLE,-110,0.5309,0.0071,0.7%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-22,MIA,NYM,Eury Pérez,Tobias Myers,NYM,-110,0.5252,0.0014,0.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-22,SD,OAK,Walker Buehler,Jeffrey Springs,SD,-110,0.5215,-0.0023,-0.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-22,LAA,TEX,Grayson Rodriguez,Jacob deGrom,TEX,-110,0.5146,-0.0092,-0.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-22,BAL,DET,Chris Bassitt,Jack Flaherty,DET,-110,0.512,-0.0118,-1.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-22,CIN,STL,Chris Paddack,Kyle Leahy,STL,-110,0.5103,-0.0135,-1.4%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-22,KC,SEA,Noah Cameron,Logan Gilbert,SEA,-110,0.5043,-0.0195,-2.0%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-05-22,LAA,TEX,Grayson Rodriguez,Jacob deGrom,UNDER 0.5,-110,0.5768,0.053,5.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-22,SD,OAK,Walker Buehler,Jeffrey Springs,UNDER 0.5,-110,0.5746,0.0508,5.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-22,NYY,TB,Gerrit Cole,Nick Martinez,UNDER 0.5,-110,0.5666,0.0428,4.3%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-05-22,PHI,CLE,Cristopher Sánchez,Gavin Williams,OVER 0.5,-110,0.5578,0.034,3.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-22,SF,CWS,Trevor McDonald,Davis Martin,OVER 0.5,-110,0.5397,0.0158,1.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-22,BOS,MIN,Payton Tolle,Connor Prielipp,OVER 0.5,-110,0.5367,0.0129,1.3%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-05-22,CHC,HOU,Jameson Taillon,Spencer Arrighetti,UNDER 0.5,-110,0.536,0.0122,1.2%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-05-22,BAL,DET,Chris Bassitt,Jack Flaherty,OVER 0.5,-110,0.5349,0.0111,1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-22,KC,SEA,Noah Cameron,Logan Gilbert,UNDER 0.5,-110,0.5336,0.0098,1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-22,MIL,LAD,Logan Henderson,Justin Wrobleski,UNDER 0.5,-110,0.5313,0.0075,0.8%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-05-22,CIN,STL,Chris Paddack,Kyle Leahy,OVER 0.5,-110,0.5299,0.0061,0.6%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-05-22,MIA,NYM,Eury Pérez,Tobias Myers,UNDER 0.5,-110,0.5251,0.0013,0.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-22,TOR,PIT,Kevin Gausman,Bubba Chandler,OVER 0.5,-110,0.5182,-0.0056,-0.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-22,ARI,COL,Michael Soroka,Tomoyuki Sugano,UNDER 0.5,-110,0.5095,-0.0143,-1.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-22,ATL,WSH,TBD,Miles Mikolas,OVER 0.5,-110,0.5012,-0.0226,-2.3%,NO PLAY,False,Standard play,0.5
