bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-07-11,MIN,LAA,Joe Ryan,Ryan Johnson,MIN,-110,0.6158,0.092,9.2%,HIGH,True,Standard play,
1ST INN ML,2026-07-11,SF,COL,Tyler Mahle,Kyle Freeland,SF,-110,0.615,0.0912,9.1%,HIGH,True,Standard play,
1ST INN ML,2026-07-11,DET,PHI,Casey Mize,Cristopher Sánchez,PHI,-110,0.6013,0.0775,7.7%,HIGH,False,Elite pitching matchup,
1ST INN ML,2026-07-11,PIT,MIL,Braxton Ashcraft,Brandon Sproat,PIT,-110,0.5894,0.0656,6.6%,HIGH,False,Standard play,
1ST INN ML,2026-07-11,WSH,NYY,PJ Poulin,Cam Schlittler,NYY,-110,0.5685,0.0447,4.5%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-07-11,TEX,HOU,Kumar Rocker,Peter Lambert,HOU,-110,0.5597,0.0358,3.6%,LOW,False,Standard play,
1ST INN ML,2026-07-11,BAL,KC,Kyle Bradish,Noah Cameron,BAL,-110,0.5583,0.0345,3.4%,LOW,False,Standard play,
1ST INN ML,2026-07-11,PIT,MIL,Bubba Chandler,Shane Drohan,MIL,-110,0.553,0.0292,2.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-11,CIN,CHC,Nick Lodolo,Javier Assad,CHC,-110,0.5368,0.013,1.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-11,TB,SEA,Griffin Jax,Logan Gilbert,SEA,-110,0.5352,0.0114,1.1%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-07-11,LAD,ARI,Yoshinobu Yamamoto,Brandon Pfaadt,LAD,-110,0.5285,0.0047,0.5%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-11,NYM,BOS,Freddy Peralta,TBD,NYM,-110,0.5266,0.0028,0.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-11,STL,ATL,Matthew Liberatore,Reynaldo López,ATL,-110,0.5251,0.0013,0.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-11,MIA,CLE,Eury Pérez,Tanner Bibee,MIA,-110,0.5206,-0.0032,-0.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-11,CWS,OAK,Bryan Hudson,Gage Jump,CWS,-110,0.5197,-0.0041,-0.4%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-07-11,SD,TOR,Walker Buehler,Trey Yesavage,TOR,-110,0.5118,-0.012,-1.2%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-07-11,DET,PHI,Casey Mize,Cristopher Sánchez,OVER 0.5,-110,0.5849,0.0611,6.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,SD,TOR,Walker Buehler,Trey Yesavage,UNDER 0.5,-110,0.5782,0.0544,5.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,STL,ATL,Matthew Liberatore,Reynaldo López,UNDER 0.5,-110,0.5692,0.0454,4.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,PIT,MIL,Bubba Chandler,Shane Drohan,UNDER 0.5,-110,0.5629,0.0391,3.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,PIT,MIL,Braxton Ashcraft,Brandon Sproat,OVER 0.5,-110,0.5531,0.0293,2.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,TEX,HOU,Kumar Rocker,Peter Lambert,UNDER 0.5,-110,0.5505,0.0267,2.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,WSH,NYY,PJ Poulin,Cam Schlittler,OVER 0.5,-110,0.5419,0.0181,1.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,NYM,BOS,Freddy Peralta,TBD,UNDER 0.5,-110,0.534,0.0102,1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,CWS,OAK,Bryan Hudson,Gage Jump,OVER 0.5,-110,0.5211,-0.0027,-0.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,SF,COL,Tyler Mahle,Kyle Freeland,UNDER 0.5,-110,0.5191,-0.0047,-0.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,CIN,CHC,Nick Lodolo,Javier Assad,UNDER 0.5,-110,0.5175,-0.0063,-0.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,TB,SEA,Griffin Jax,Logan Gilbert,UNDER 0.5,-110,0.5138,-0.0101,-1.0%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-07-11,MIA,CLE,Eury Pérez,Tanner Bibee,UNDER 0.5,-110,0.5126,-0.0112,-1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,BAL,KC,Kyle Bradish,Noah Cameron,OVER 0.5,-110,0.5126,-0.0112,-1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,LAD,ARI,Yoshinobu Yamamoto,Brandon Pfaadt,OVER 0.5,-110,0.5078,-0.016,-1.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-11,MIN,LAA,Joe Ryan,Ryan Johnson,OVER 0.5,-110,0.5064,-0.0174,-1.7%,NO PLAY,False,Standard play,0.5
