bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-08-18,BOS,ARI,Ranger Suarez,Merrill Kelly,BOS,-110,0.6312,0.1074,10.7%,HIGH,True,Strong value,
1ST INN ML,2026-08-18,KC,OAK,TBD,Jack Perkins,KC,-110,0.6195,0.0956,9.6%,HIGH,True,Standard play,
1ST INN ML,2026-08-18,PHI,MIA,Zack Wheeler,Cade Gibson,PHI,-110,0.6183,0.0945,9.4%,HIGH,False,Standard play,
1ST INN ML,2026-08-18,CLE,SF,Foster Griffin,Carson Whisenhunt,CLE,-110,0.598,0.0742,7.4%,HIGH,False,Standard play,
1ST INN ML,2026-08-18,TEX,WSH,Cal Quantrill,Jackson Kent,TEX,-110,0.5942,0.0704,7.0%,HIGH,False,Standard play,
1ST INN ML,2026-08-18,CHC,CWS,Kevin Gausman,TBD,CHC,-110,0.5603,0.0365,3.6%,LOW,False,Standard play,
1ST INN ML,2026-08-18,TB,TOR,Nick Martinez,José Soriano,TOR,-110,0.5489,0.0251,2.5%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-08-18,BAL,NYY,Shane Baz,Carlos Rodón,NYY,-110,0.5447,0.0209,2.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-18,MIN,ATL,Zebby Matthews,Tyler Mahle,MIN,-110,0.5421,0.0183,1.8%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-18,NYM,SD,Zac Thornton,Robbie Ray,SD,-110,0.541,0.0171,1.7%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-08-18,COL,LAD,Ryan Feltner,Eric Lauer,LAD,-110,0.5337,0.0099,1.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-18,PIT,DET,Braxton Ashcraft,Keider Montero,DET,-110,0.5273,0.0035,0.4%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-18,HOU,LAA,Cristian Javier,George Klassen,HOU,-110,0.5192,-0.0047,-0.5%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-18,MIL,SEA,Kyle Harrison,Bryce Miller,SEA,-110,0.5133,-0.0105,-1.0%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-08-18,CIN,STL,Andrew Abbott,Kyle Leahy,CIN,-110,0.5006,-0.0232,-2.3%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-08-18,BOS,ARI,Ranger Suarez,Merrill Kelly,OVER 0.5,-110,0.5734,0.0496,5.0%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-08-18,MIL,SEA,Kyle Harrison,Bryce Miller,OVER 0.5,-110,0.5647,0.0409,4.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-18,BAL,NYY,Shane Baz,Carlos Rodón,UNDER 0.5,-110,0.56,0.0362,3.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-18,HOU,LAA,Cristian Javier,George Klassen,UNDER 0.5,-110,0.5595,0.0357,3.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-18,TB,TOR,Nick Martinez,José Soriano,OVER 0.5,-110,0.5561,0.0323,3.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-18,COL,LAD,Ryan Feltner,Eric Lauer,OVER 0.5,-110,0.5469,0.0231,2.3%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-08-18,CLE,SF,Foster Griffin,Carson Whisenhunt,UNDER 0.5,-110,0.5372,0.0134,1.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-18,NYM,SD,Zac Thornton,Robbie Ray,OVER 0.5,-110,0.5338,0.01,1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-18,PHI,MIA,Zack Wheeler,Cade Gibson,OVER 0.5,-110,0.5278,0.004,0.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-18,KC,OAK,TBD,Jack Perkins,UNDER 0.5,-110,0.5218,-0.0021,-0.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-18,PIT,DET,Braxton Ashcraft,Keider Montero,UNDER 0.5,-110,0.5195,-0.0043,-0.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-18,MIN,ATL,Zebby Matthews,Tyler Mahle,OVER 0.5,-110,0.5128,-0.0111,-1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-18,TEX,WSH,Cal Quantrill,Jackson Kent,OVER 0.5,-110,0.5085,-0.0153,-1.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-18,CIN,STL,Andrew Abbott,Kyle Leahy,UNDER 0.5,-110,0.5058,-0.018,-1.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-18,CHC,CWS,Kevin Gausman,TBD,OVER 0.5,-110,0.5018,-0.022,-2.2%,NO PLAY,False,Standard play,0.5
