bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-09-12,SF,SD,Cesar Perdomo,Michael King,SD,-110,0.6295,0.1057,10.6%,HIGH,True,Elite pitching matchup; Strong value,
1ST INN ML,2026-09-12,ARI,TEX,Brandon Pfaadt,Kumar Rocker,ARI,-110,0.6042,0.0804,8.0%,HIGH,True,Standard play,
1ST INN ML,2026-09-12,MIL,CIN,TBD,Brady Singer,MIL,-110,0.5678,0.044,4.4%,MEDIUM,False,Standard play,
1ST INN ML,2026-09-12,DET,COL,Andrew Sears,Tanner Gordon,DET,-110,0.5676,0.0438,4.4%,MEDIUM,False,Standard play,
1ST INN ML,2026-09-12,ATL,PHI,Tyler Mahle,TBD,ATL,-110,0.557,0.0331,3.3%,LOW,False,Standard play,
1ST INN ML,2026-09-12,NYY,NYM,Gerrit Cole,Zac Thornton,NYY,-110,0.5435,0.0197,2.0%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-12,WSH,LAA,Andrew Alvarez,Walbert Ureña,LAA,-110,0.5413,0.0175,1.7%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-12,CHC,PIT,Clay Holmes,Paul Skenes,PIT,-110,0.5319,0.0081,0.8%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-12,MIA,LAD,Tyler Phillips,Tyler Glasnow,LAD,-110,0.5299,0.0061,0.6%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-12,STL,CWS,Kyle Leahy,Sean Newcomb,CWS,-110,0.528,0.0042,0.4%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-12,BOS,KC,Ranger Suarez,Randy Dobnak,BOS,-110,0.523,-0.0008,-0.1%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-12,TB,HOU,Ian Seymour,Peter Lambert,HOU,-110,0.5184,-0.0054,-0.5%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-12,MIN,CLE,Connor Prielipp,Daniel Espino,CLE,-110,0.5161,-0.0077,-0.8%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-12,TOR,BAL,Spencer Miles,Kyle Bradish,BAL,-110,0.5035,-0.0203,-2.0%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-12,OAK,SEA,Gage Jump,Bryan Woo,SEA,-110,0.5024,-0.0214,-2.1%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-09-12,OAK,SEA,Gage Jump,Bryan Woo,UNDER 0.5,-110,0.5683,0.0445,4.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-12,MIA,LAD,Tyler Phillips,Tyler Glasnow,UNDER 0.5,-110,0.5427,0.0189,1.9%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-09-12,TB,HOU,Ian Seymour,Peter Lambert,OVER 0.5,-110,0.5414,0.0176,1.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-12,TOR,BAL,Spencer Miles,Kyle Bradish,OVER 0.5,-110,0.5358,0.012,1.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-12,SF,SD,Cesar Perdomo,Michael King,OVER 0.5,-110,0.5344,0.0106,1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-12,MIN,CLE,Connor Prielipp,Daniel Espino,UNDER 0.5,-110,0.5336,0.0098,1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-12,WSH,LAA,Andrew Alvarez,Walbert Ureña,UNDER 0.5,-110,0.5314,0.0076,0.8%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-09-12,DET,COL,Andrew Sears,Tanner Gordon,OVER 0.5,-110,0.5189,-0.005,-0.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-12,BOS,KC,Ranger Suarez,Randy Dobnak,UNDER 0.5,-110,0.5157,-0.0081,-0.8%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-09-12,CHC,PIT,Clay Holmes,Paul Skenes,OVER 0.5,-110,0.515,-0.0088,-0.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-12,ARI,TEX,Brandon Pfaadt,Kumar Rocker,OVER 0.5,-110,0.512,-0.0118,-1.2%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-09-12,MIL,CIN,TBD,Brady Singer,OVER 0.5,-110,0.5103,-0.0135,-1.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-12,NYY,NYM,Gerrit Cole,Zac Thornton,OVER 0.5,-110,0.5077,-0.0161,-1.6%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-09-12,STL,CWS,Kyle Leahy,Sean Newcomb,UNDER 0.5,-110,0.5052,-0.0186,-1.9%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-09-12,ATL,PHI,Tyler Mahle,TBD,UNDER 0.5,-110,0.5042,-0.0196,-2.0%,NO PLAY,False,Standard play,0.5
