bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-07-21,LAA,STL,Walbert Ureña,Matthew Liberatore,LAA,-110,0.6153,0.0915,9.1%,HIGH,True,Standard play,
1ST INN ML,2026-07-21,ARI,OAK,Kohl Drake,Jack Perkins,ARI,-110,0.5934,0.0696,7.0%,HIGH,True,Standard play,
1ST INN ML,2026-07-21,PHI,LAD,Zack Wheeler,Justin Wrobleski,LAD,-110,0.5848,0.061,6.1%,HIGH,False,Elite pitching matchup,
1ST INN ML,2026-07-21,TEX,CWS,Kumar Rocker,Noah Schultz,TEX,-110,0.5798,0.056,5.6%,MEDIUM,False,Standard play,
1ST INN ML,2026-07-21,ATL,SD,Reynaldo López,Walker Buehler,ATL,-110,0.5669,0.0431,4.3%,MEDIUM,False,Standard play,
1ST INN ML,2026-07-21,BOS,BAL,Ranger Suarez,Kyle Bradish,BOS,-110,0.547,0.0232,2.3%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-07-21,CHC,DET,David Peterson,Framber Valdez,CHC,-110,0.5428,0.019,1.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-21,NYY,PIT,Will Warren,Bubba Chandler,NYY,-110,0.5396,0.0158,1.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-21,MIL,NYM,Brandon Sproat,Zac Thornton,NYM,-110,0.5393,0.0155,1.5%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-21,COL,WSH,Michael Lorenzen,Miles Mikolas,WSH,-110,0.5368,0.013,1.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-21,CLE,MIN,Parker Messick,Kendry Rojas,MIN,-110,0.536,0.0121,1.2%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-07-21,TOR,TB,Kevin Gausman,Drew Rasmussen,TB,-110,0.5315,0.0077,0.8%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-21,SEA,CIN,Luis Castillo,Chase Burns,CIN,-110,0.5115,-0.0123,-1.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-21,HOU,MIA,Tatsuya Imai,Tyler Phillips,MIA,-110,0.5079,-0.0159,-1.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-21,KC,SF,Luinder Avila,Tyler Mahle,KC,-110,0.5031,-0.0208,-2.1%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-07-21,BOS,BAL,Ranger Suarez,Kyle Bradish,OVER 0.5,-110,0.561,0.0372,3.7%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-07-21,MIL,NYM,Brandon Sproat,Zac Thornton,UNDER 0.5,-110,0.5563,0.0325,3.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-21,SEA,CIN,Luis Castillo,Chase Burns,UNDER 0.5,-110,0.5553,0.0315,3.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-21,ATL,SD,Reynaldo López,Walker Buehler,OVER 0.5,-110,0.5529,0.0291,2.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-21,COL,WSH,Michael Lorenzen,Miles Mikolas,OVER 0.5,-110,0.5513,0.0275,2.7%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-07-21,PHI,LAD,Zack Wheeler,Justin Wrobleski,OVER 0.5,-110,0.543,0.0192,1.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-21,CLE,MIN,Parker Messick,Kendry Rojas,OVER 0.5,-110,0.5383,0.0145,1.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-21,HOU,MIA,Tatsuya Imai,Tyler Phillips,OVER 0.5,-110,0.5207,-0.0031,-0.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-21,LAA,STL,Walbert Ureña,Matthew Liberatore,UNDER 0.5,-110,0.5191,-0.0047,-0.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-21,TEX,CWS,Kumar Rocker,Noah Schultz,OVER 0.5,-110,0.5181,-0.0057,-0.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-21,KC,SF,Luinder Avila,Tyler Mahle,OVER 0.5,-110,0.5139,-0.0099,-1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-21,NYY,PIT,Will Warren,Bubba Chandler,OVER 0.5,-110,0.5134,-0.0104,-1.0%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-07-21,TOR,TB,Kevin Gausman,Drew Rasmussen,UNDER 0.5,-110,0.5116,-0.0122,-1.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-21,CHC,DET,David Peterson,Framber Valdez,OVER 0.5,-110,0.5108,-0.013,-1.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-21,ARI,OAK,Kohl Drake,Jack Perkins,OVER 0.5,-110,0.5054,-0.0184,-1.8%,NO PLAY,False,Hitter-friendly park,0.5
