bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
1ST INN TOTAL,2026-04-23,ARI,CWS,,Michael Soroka,Davis Martin,,,,0.0241,2.4%,,NO PLAY,False,Hitter-friendly park,OVER 0.5,-110.0,0.5479,0.5,
1ST INN TOTAL,2026-04-23,DET,MIL,,Tarik Skubal,Brandon Sproat,,,,0.01,1.0%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5338,0.5,
1ST INN TOTAL,2026-04-23,CHC,PHI,,Edward Cabrera,Cristopher Sánchez,,,,0.0009,0.1%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5247,0.5,
1ST INN TOTAL,2026-04-23,TEX,PIT,,Jacob deGrom,Bubba Chandler,,,,-0.0025,-0.3%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5213,0.5,
1ST INN TOTAL,2026-04-23,WSH,ATL,,Cade Cavalli,JR Ritchie,,,,-0.0138,-1.4%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.51,0.5,
1ST INN TOTAL,2026-04-23,BOS,NYY,,Payton Tolle,Cam Schlittler,,,,-0.0144,-1.4%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5094,0.5,
PITCHER K,2026-04-23,CHC,PHI,,,,,,,0.3273,32.7%,,HIGH,True,Strong value,UNDER 7.3 Ks,-110.0,0.8273,7.3,Cristopher Sánchez
PITCHER K,2026-04-23,BOS,NYY,,,,,,,0.2724,27.2%,,HIGH,True,Strong value,UNDER 6.5 Ks,-158.0,0.7724,6.5,Cam Schlittler
PITCHER K,2026-04-23,ARI,CWS,,,,,,,0.2281,22.8%,,HIGH,False,Low K average; Strong value,UNDER 3.5 Ks,-111.0,0.7281,3.5,Davis Martin
PITCHER K,2026-04-23,SF,LAD,,,,,,,0.2116,21.2%,,HIGH,False,Strong value,UNDER 6.5 Ks,-143.0,0.7116,6.5,Tyler Glasnow
PITCHER K,2026-04-23,TEX,PIT,,,,,,,0.1542,15.4%,,HIGH,False,Strong value,UNDER 6.5 Ks,102.0,0.6542,6.5,Jacob deGrom
PITCHER K,2026-04-23,SF,LAD,,,,,,,0.126,12.6%,,HIGH,False,Facing high-K team; Strong value,OVER 5.5 Ks,-136.0,0.626,5.5,Logan Webb
PITCHER K,2026-04-23,DET,MIL,,,,,,,0.1064,10.6%,,MEDIUM,False,Low K average; Strong value,UNDER 3.5 Ks,125.0,0.6064,3.5,Brandon Sproat
PITCHER K,2026-04-23,DET,MIL,,,,,,,0.0964,9.6%,,LOW,False,Standard play,UNDER 7.5 Ks,-150.0,0.5964,7.5,Tarik Skubal
PITCHER K,2026-04-23,WSH,ATL,,,,,,,0.0938,9.4%,,LOW,False,Low K average,UNDER 3.5 Ks,-102.0,0.5938,3.5,Cade Cavalli
PITCHER K,2026-04-23,NYM,MIN,,,,,,,0.0824,8.2%,,LOW,False,Standard play,UNDER 6.5 Ks,109.0,0.5824,6.5,Joe Ryan
PITCHER K,2026-04-23,CHC,PHI,,,,,,,0.0769,7.7%,,NO PLAY,False,Standard play,UNDER 5.5 Ks,-159.0,0.5769,5.5,Edward Cabrera
PITCHER K,2026-04-23,TEX,PIT,,,,,,,0.0421,4.2%,,NO PLAY,False,Facing high-K team,OVER 4.5 Ks,-140.0,0.5421,4.5,Bubba Chandler
PITCHER K,2026-04-23,ARI,CWS,,,,,,,0.0069,0.7%,,NO PLAY,False,Facing high-K team,OVER 5.5 Ks,-128.0,0.5069,5.5,Michael Soroka
PITCHER K,2026-04-23,COL,SD,,,,,,,0.0059,0.6%,,NO PLAY,False,Facing high-K team,OVER 3.5 Ks,-128.0,0.5059,3.5,Ryan Feltner
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.2857,28.6%,,HIGH,True,Strong value,OVER 0.5 hits,-182.0,0.7857,0.5,Edgar Quero
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.2845,28.4%,,HIGH,True,Strong value,UNDER 0.5 hits,146.0,0.7845,0.5,Colt Keith
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.2837,28.4%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-155.0,0.7837,0.5,Michael Busch
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.2793,27.9%,,HIGH,False,Strong value,OVER 0.5 hits,-169.0,0.7793,0.5,Trent Grisham
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.2775,27.8%,,HIGH,False,Strong value,OVER 0.5 hits,-190.0,0.7775,0.5,Jake Cronenworth
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.2749,27.5%,,HIGH,False,Strong value,OVER 0.5 hits,-114.0,0.7749,0.5,Alex Freeland
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.2741,27.4%,,HIGH,False,Strong value,OVER 0.5 hits,-169.0,0.7741,0.5,Kyle Karros
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.2735,27.3%,,HIGH,False,Strong value,UNDER 0.5 hits,105.0,0.7735,0.5,Heliot Ramos
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.2713,27.1%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-105.0,0.7713,0.5,Drew Gilbert
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.2694,26.9%,,HIGH,False,Strong value,OVER 0.5 hits,-170.0,0.7694,0.5,Trevor Story
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.2689,26.9%,,HIGH,False,Strong value,UNDER 0.5 hits,142.0,0.7689,0.5,Dominic Smith
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.2585,25.8%,,HIGH,False,Strong value,UNDER 0.5 hits,129.0,0.7585,0.5,Ryan O'Hearn
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.257,25.7%,,HIGH,False,Strong value,UNDER 1.5 hits,-272.0,0.757,1.5,Daylen Lile
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.2552,25.5%,,HIGH,False,Strong value,OVER 0.5 hits,-116.0,0.7552,0.5,Matt Wallner
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.254,25.4%,,HIGH,False,Strong value,UNDER 0.5 hits,127.0,0.754,0.5,Munetaka Murakami
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.2534,25.3%,,HIGH,False,Strong value,UNDER 1.5 hits,-204.0,0.7534,1.5,Drake Baldwin
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.2447,24.5%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,136.0,0.7447,0.5,Oneil Cruz
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.2389,23.9%,,HIGH,False,Strong value,OVER 0.5 hits,-140.0,0.7389,0.5,Blake Perkins
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.2333,23.3%,,HIGH,False,Strong value,OVER 0.5 hits,-140.0,0.7333,0.5,Caleb Durbin
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.2297,23.0%,,HIGH,False,Strong value,UNDER 0.5 hits,175.0,0.7297,0.5,Ildemaro Vargas
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.2282,22.8%,,HIGH,False,Strong value,UNDER 0.5 hits,154.0,0.7282,0.5,Ben Rice
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.2256,22.6%,,HIGH,False,Strong value,UNDER 0.5 hits,195.0,0.7256,0.5,Luis Arraez
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.2236,22.4%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-149.0,0.7236,0.5,Luis Rengifo
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.2208,22.1%,,HIGH,False,Strong value,UNDER 0.5 hits,139.0,0.7208,0.5,Jose Fernandez
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.2178,21.8%,,HIGH,False,Strong value,UNDER 0.5 hits,125.0,0.7178,0.5,Max Muncy
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.2125,21.2%,,HIGH,False,Strong value,OVER 0.5 hits,-127.0,0.7125,0.5,Austin Wells
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.2117,21.2%,,HIGH,False,Strong value,OVER 0.5 hits,-140.0,0.7117,0.5,Nasim Nunez
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.2117,21.2%,,HIGH,False,Strong value,OVER 0.5 hits,-215.0,0.7117,0.5,Bo Bichette
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.2102,21.0%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-114.0,0.7102,0.5,MJ Melendez
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.2098,21.0%,,HIGH,False,Strong value,UNDER 1.5 hits,-257.0,0.7098,1.5,Michael Harris II
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.2081,20.8%,,HIGH,False,Strong value,OVER 1.5 hits,139.0,0.7081,1.5,Jackson Merrill
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.2075,20.8%,,HIGH,False,Strong value,OVER 1.5 hits,164.0,0.7075,1.5,Manny Machado
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.2072,20.7%,,HIGH,False,Strong value,UNDER 0.5 hits,166.0,0.7072,0.5,Troy Johnston
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.2059,20.6%,,HIGH,False,Strong value,UNDER 0.5 hits,129.0,0.7059,0.5,Nolan Arenado
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.2018,20.2%,,HIGH,False,Strong value,OVER 0.5 hits,-120.0,0.7018,0.5,Spencer Torkelson
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.2,20.0%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.7,0.5,Josh Smith
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.198,19.8%,,HIGH,False,Strong value,UNDER 0.5 hits,183.0,0.698,0.5,Freddie Freeman
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.1978,19.8%,,HIGH,False,Strong value,OVER 0.5 hits,105.0,0.6978,0.5,Patrick Bailey
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.1978,19.8%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-105.0,0.6978,0.5,David Hamilton
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.1955,19.5%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-165.0,0.6955,0.5,Miguel Vargas
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.1931,19.3%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-146.0,0.6931,0.5,Alek Thomas
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.1909,19.1%,,HIGH,False,Strong value,UNDER 0.5 hits,140.0,0.6909,0.5,William Contreras
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.1876,18.8%,,HIGH,False,Strong value,UNDER 1.5 hits,-241.0,0.6876,1.5,Kevin McGonigle
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.1875,18.7%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-214.0,0.6875,0.5,Andrew Benintendi
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.1868,18.7%,,HIGH,False,Strong value,UNDER 0.5 hits,104.0,0.6868,0.5,Matt Chapman
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.181,18.1%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-185.0,0.681,0.5,Jake McCarthy
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.1798,18.0%,,HIGH,False,Strong value,OVER 0.5 hits,-133.0,0.6798,0.5,Joey Ortiz
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.1769,17.7%,,HIGH,False,Strong value,UNDER 0.5 hits,145.0,0.6769,0.5,Josh Jung
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.1741,17.4%,,HIGH,False,Strong value,UNDER 0.5 hits,181.0,0.6741,0.5,Corbin Carroll
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.1736,17.4%,,HIGH,False,Strong value,OVER 0.5 hits,105.0,0.6736,0.5,Henry Davis
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.1724,17.2%,,HIGH,False,Strong value,OVER 0.5 hits,-155.0,0.6724,0.5,Keibert Ruiz
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.1723,17.2%,,HIGH,False,Strong value,UNDER 1.5 hits,-233.0,0.6723,1.5,Mickey Moniak
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.1709,17.1%,,HIGH,False,Strong value,OVER 0.5 hits,-119.0,0.6709,0.5,Carson Benge
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.1682,16.8%,,HIGH,False,Strong value,UNDER 1.5 hits,180.0,0.6682,1.5,Brandon Nimmo
BATTER HITS,2026-04-23,SF,LAD,,,,,,,0.1677,16.8%,,HIGH,False,Strong value,UNDER 0.5 hits,108.0,0.6677,0.5,Casey Schmitt
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.1628,16.3%,,HIGH,False,Strong value,OVER 0.5 hits,-190.0,0.6628,0.5,Alec Bohm
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.1598,16.0%,,HIGH,False,Strong value,UNDER 0.5 hits,183.0,0.6598,0.5,Ozzie Albies
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.159,15.9%,,HIGH,False,Strong value,OVER 0.5 hits,-115.0,0.659,0.5,Joc Pederson
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.1579,15.8%,,HIGH,False,Strong value,OVER 0.5 hits,-235.0,0.6579,0.5,Lourdes Gurriel Jr.
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.1499,15.0%,,HIGH,False,Strong value,UNDER 0.5 hits,167.0,0.6499,0.5,Geraldo Perdomo
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.1491,14.9%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-140.0,0.6491,0.5,Randal Grichuk
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.1484,14.8%,,HIGH,False,Strong value,UNDER 0.5 hits,159.0,0.6484,0.5,Riley Greene
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.1467,14.7%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.6467,0.5,Evan Carter
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.1463,14.6%,,HIGH,False,Strong value,UNDER 0.5 hits,158.0,0.6463,0.5,Jake Burger
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.1451,14.5%,,HIGH,False,Strong value,OVER 0.5 hits,-155.0,0.6451,0.5,Dansby Swanson
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.1424,14.2%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.6424,0.5,Brett Baty
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.1421,14.2%,,HIGH,False,Strong value,OVER 0.5 hits,-141.0,0.6421,0.5,Luisangel Acuna
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.1421,14.2%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.6421,0.5,Wenceel Perez
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.1415,14.2%,,HIGH,False,Strong value,OVER 1.5 hits,178.0,0.6415,1.5,Trea Turner
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.1409,14.1%,,HIGH,False,Strong value,OVER 0.5 hits,-143.0,0.6409,0.5,Mike Yastrzemski
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.1359,13.6%,,HIGH,False,Strong value,UNDER 0.5 hits,169.0,0.6359,0.5,Jacob Young
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.1336,13.4%,,HIGH,False,Strong value,UNDER 1.5 hits,-199.0,0.6336,1.5,Miguel Andujar
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.1324,13.2%,,HIGH,False,Strong value,OVER 0.5 hits,-155.0,0.6324,0.5,Kody Clemens
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.1303,13.0%,,HIGH,False,Strong value,OVER 0.5 hits,-222.0,0.6303,0.5,Corey Seager
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.1291,12.9%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.6291,0.5,Kerry Carpenter
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.1268,12.7%,,HIGH,False,Strong value,OVER 1.5 hits,188.0,0.6268,1.5,Kyle Schwarber
BATTER HITS,2026-04-23,BOS,NYY,,,,,,,0.1266,12.7%,,HIGH,False,Strong value,OVER 0.5 hits,-147.0,0.6266,0.5,Marcelo Mayer
BATTER HITS,2026-04-23,NYM,MIN,,,,,,,0.1265,12.7%,,HIGH,False,Strong value,UNDER 0.5 hits,146.0,0.6265,0.5,Juan Soto
BATTER HITS,2026-04-23,ARI,CWS,,,,,,,0.1245,12.4%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-130.0,0.6245,0.5,Everson Pereira
BATTER HITS,2026-04-23,DET,MIL,,,,,,,0.123,12.3%,,HIGH,False,Strong value,OVER 0.5 hits,-140.0,0.623,0.5,Luis Matos
BATTER HITS,2026-04-23,CHC,PHI,,,,,,,0.1226,12.3%,,HIGH,False,Strong value,UNDER 1.5 hits,-200.0,0.6226,1.5,Nico Hoerner
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.1224,12.2%,,HIGH,False,Strong value,OVER 0.5 hits,-250.0,0.6224,0.5,Austin Riley
BATTER HITS,2026-04-23,COL,SD,,,,,,,0.12,12.0%,,HIGH,False,Strong value,UNDER 1.5 hits,160.0,0.62,1.5,Willi Castro
BATTER HITS,2026-04-23,TEX,PIT,,,,,,,0.1189,11.9%,,MEDIUM,False,Strong value,OVER 0.5 hits,-118.0,0.6189,0.5,Konnor Griffin
BATTER HITS,2026-04-23,WSH,ATL,,,,,,,0.1121,11.2%,,MEDIUM,False,Strong value,OVER 1.5 hits,158.0,0.6121,1.5,Ronald Acuna Jr.
