bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
F5 TOTAL,2026-05-04,SEA,ATL,,Logan Gilbert,JR Ritchie,,,,0.0928,9.3%,,NO PLAY,False,Pitcher-friendly park favors UNDER; Elite SP matchup; Strong value; Both teams travel-fatigued,UNDER,,0.5928,4.1,
F5 TOTAL,2026-05-04,NYY,BAL,,Cam Schlittler,Shane Baz,,,,0.0845,8.4%,,NO PLAY,False,"Hitter-friendly park, but other factors favor UNDER; Elite SP matchup; Strong value; Both teams travel-fatigued",UNDER,,0.5845,4.7,
F5 TOTAL,2026-05-04,CHC,CIN,,Edward Cabrera,Chase Petty,,,,0.0704,7.0%,,NO PLAY,False,Both teams travel-fatigued,UNDER,,0.5704,6.3,
F5 TOTAL,2026-05-04,STL,MIL,,Kyle Leahy,Chad Patrick,,,,0.06,6.0%,,NO PLAY,False,"High-scoring teams, but line is inflated; Both teams travel-fatigued",UNDER,,0.56,4.7,
F5 TOTAL,2026-05-04,TB,TOR,,Nick Martinez,TBD,,,,0.0476,4.8%,,NO PLAY,False,Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5476,4.4,
F5 TOTAL,2026-05-04,HOU,LAD,,Steven Okert,Yoshinobu Yamamoto,,,,0.0434,4.3%,,NO PLAY,False,"High-scoring teams, but line is inflated; Both teams travel-fatigued",UNDER,,0.5434,5.0,
F5 TOTAL,2026-05-04,MIA,PHI,,Janson Junk,Aaron Nola,,,,0.0358,3.6%,,NO PLAY,False,Pitcher-friendly park favors UNDER; Both teams travel-fatigued,UNDER,,0.5358,4.7,
F5 TOTAL,2026-05-04,KC,CLE,,Michael Wacha,Tanner Bibee,,,,0.013,1.3%,,NO PLAY,False,Both teams travel-fatigued,UNDER,,0.513,5.0,
F5 TOTAL,2026-05-04,DET,BOS,,Tarik Skubal,Payton Tolle,,,,0.0108,1.1%,,NO PLAY,False,"Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.5108,3.9,
F5 TOTAL,2026-05-04,LAA,CWS,,José Soriano,Davis Martin,,,,0.0103,1.0%,,NO PLAY,False,Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5103,4.1,
1ST INN ML,2026-05-04,CHC,CIN,,Edward Cabrera,Chase Petty,,,,0.1259,12.6%,,HIGH,True,Strong value,CHC,-110.0,0.6497,,
1ST INN ML,2026-05-04,SF,SD,,Trevor McDonald,Randy Vásquez,,,,0.1008,10.1%,,HIGH,True,Elite pitching matchup; Strong value,SD,-110.0,0.6246,,
1ST INN ML,2026-05-04,LAA,CWS,,José Soriano,Davis Martin,,,,0.0776,7.8%,,HIGH,False,Elite pitching matchup,CWS,-110.0,0.6014,,
1ST INN ML,2026-05-04,KC,CLE,,Michael Wacha,Tanner Bibee,,,,0.0582,5.8%,,MEDIUM,False,Standard play,KC,-110.0,0.582,,
1ST INN ML,2026-05-04,HOU,LAD,,Steven Okert,Yoshinobu Yamamoto,,,,0.0528,5.3%,,MEDIUM,False,Standard play,LAD,-110.0,0.5766,,
1ST INN ML,2026-05-04,MIA,PHI,,Janson Junk,Aaron Nola,,,,0.0406,4.1%,,MEDIUM,False,Standard play,MIA,-110.0,0.5644,,
1ST INN ML,2026-05-04,DET,BOS,,Tarik Skubal,Payton Tolle,,,,0.0389,3.9%,,LOW,False,Elite pitching matchup,BOS,-110.0,0.5627,,
1ST INN ML,2026-05-04,NYY,BAL,,Cam Schlittler,Shane Baz,,,,0.0267,2.7%,,NO PLAY,False,Elite pitching matchup,NYY,-110.0,0.5505,,
1ST INN ML,2026-05-04,COL,NYM,,Tomoyuki Sugano,Huascar Brazobán,,,,0.0083,0.8%,,NO PLAY,False,Elite pitching matchup,NYM,-110.0,0.5321,,
1ST INN ML,2026-05-04,TB,TOR,,Nick Martinez,TBD,,,,-0.0055,-0.6%,,NO PLAY,False,Elite pitching matchup,TB,-110.0,0.5183,,
1ST INN ML,2026-05-04,STL,MIL,,Kyle Leahy,Chad Patrick,,,,-0.0128,-1.3%,,NO PLAY,False,Standard play,MIL,-110.0,0.511,,
1ST INN ML,2026-05-04,SEA,ATL,,Logan Gilbert,JR Ritchie,,,,-0.0211,-2.1%,,NO PLAY,False,Elite pitching matchup,SEA,-110.0,0.5027,,
1ST INN TOTAL,2026-05-04,COL,NYM,,Tomoyuki Sugano,Huascar Brazobán,,,,0.0807,8.1%,,LOW,True,Hitter-friendly park,OVER 0.5,-110.0,0.6045,0.5,
1ST INN TOTAL,2026-05-04,DET,BOS,,Tarik Skubal,Payton Tolle,,,,0.0725,7.3%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5963,0.5,
1ST INN TOTAL,2026-05-04,MIA,PHI,,Janson Junk,Aaron Nola,,,,0.0527,5.3%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5765,0.5,
1ST INN TOTAL,2026-05-04,LAA,CWS,,José Soriano,Davis Martin,,,,0.0527,5.3%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5765,0.5,
1ST INN TOTAL,2026-05-04,STL,MIL,,Kyle Leahy,Chad Patrick,,,,0.0222,2.2%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.546,0.5,
1ST INN TOTAL,2026-05-04,TB,TOR,,Nick Martinez,TBD,,,,0.0155,1.6%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5393,0.5,
1ST INN TOTAL,2026-05-04,HOU,LAD,,Steven Okert,Yoshinobu Yamamoto,,,,0.0076,0.8%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5314,0.5,
1ST INN TOTAL,2026-05-04,SEA,ATL,,Logan Gilbert,JR Ritchie,,,,0.0059,0.6%,,NO PLAY,False,Elite SPs keep 1st clean,UNDER 0.5,-110.0,0.5297,0.5,
1ST INN TOTAL,2026-05-04,SF,SD,,Trevor McDonald,Randy Vásquez,,,,0.0038,0.4%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5276,0.5,
1ST INN TOTAL,2026-05-04,NYY,BAL,,Cam Schlittler,Shane Baz,,,,-0.0011,-0.1%,,NO PLAY,False,Hitter-friendly park,OVER 0.5,-110.0,0.5227,0.5,
1ST INN TOTAL,2026-05-04,KC,CLE,,Michael Wacha,Tanner Bibee,,,,-0.0015,-0.2%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5223,0.5,
1ST INN TOTAL,2026-05-04,CHC,CIN,,Edward Cabrera,Chase Petty,,,,-0.0168,-1.7%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.507,0.5,
PITCHER K,2026-05-04,DET,BOS,,,,,,,0.2717,27.2%,,HIGH,True,Strong value,UNDER 4.5 Ks,110.0,0.7717,4.5,Payton Tolle
PITCHER K,2026-05-04,SF,SD,,,,,,,0.2083,20.8%,,HIGH,True,Strong value,UNDER 5.2 Ks,-110.0,0.7083,5.2,Randy Vásquez
PITCHER K,2026-05-04,HOU,LAD,,,,,,,0.2004,20.0%,,HIGH,False,Strong value,UNDER 5.5 Ks,115.0,0.7004,5.5,Yoshinobu Yamamoto
PITCHER K,2026-05-04,MIA,PHI,,,,,,,0.1978,19.8%,,HIGH,False,Strong value,OVER 3.5 Ks,-127.0,0.6978,3.5,Janson Junk
PITCHER K,2026-05-04,TB,TOR,,,,,,,0.1812,18.1%,,HIGH,False,Facing low-K team; Low K average; Strong value,UNDER 3.5 Ks,110.0,0.6812,3.5,Nick Martinez
PITCHER K,2026-05-04,SEA,ATL,,,,,,,0.1442,14.4%,,HIGH,False,Strong value,UNDER 5.5 Ks,125.0,0.6442,5.5,Logan Gilbert
PITCHER K,2026-05-04,STL,MIL,,,,,,,0.1432,14.3%,,HIGH,False,Low K average; Strong value,UNDER 3.5 Ks,113.0,0.6432,3.5,Chad Patrick
PITCHER K,2026-05-04,CHC,CIN,,,,,,,0.1411,14.1%,,HIGH,False,Facing high-K team; Strong value,OVER 5.5 Ks,-112.0,0.6411,5.5,Edward Cabrera
PITCHER K,2026-05-04,KC,CLE,,,,,,,0.1315,13.1%,,HIGH,False,Strong value,UNDER 4.5 Ks,-152.0,0.6315,4.5,Michael Wacha
PITCHER K,2026-05-04,LAA,CWS,,,,,,,0.1205,12.1%,,HIGH,False,Facing high-K team; Strong value,OVER 5.5 Ks,110.0,0.6205,5.5,Davis Martin
PITCHER K,2026-05-04,NYY,BAL,,,,,,,0.1191,11.9%,,MEDIUM,False,Low K average; Strong value,UNDER 5.5 Ks,-123.0,0.6191,5.5,Shane Baz
PITCHER K,2026-05-04,KC,CLE,,,,,,,0.1051,10.5%,,MEDIUM,False,Low K average; Strong value,UNDER 4.5 Ks,-140.0,0.6051,4.5,Tanner Bibee
PITCHER K,2026-05-04,COL,NYM,,,,,,,0.0981,9.8%,,NO PLAY,False,Standard play,OVER 3.5 Ks,107.0,0.5981,3.5,Tomoyuki Sugano
PITCHER K,2026-05-04,LAA,CWS,,,,,,,0.0971,9.7%,,NO PLAY,False,Facing high-K team,OVER 6.5 Ks,-110.0,0.5971,6.5,José Soriano
PITCHER K,2026-05-04,DET,BOS,,,,,,,0.0949,9.5%,,NO PLAY,False,Standard play,UNDER 7.5 Ks,-154.0,0.5949,7.5,Tarik Skubal
PITCHER K,2026-05-04,STL,MIL,,,,,,,0.0214,2.1%,,NO PLAY,False,Standard play,OVER 3.5 Ks,-138.0,0.5214,3.5,Kyle Leahy
PITCHER K,2026-05-04,MIA,PHI,,,,,,,0.0143,1.4%,,NO PLAY,False,Standard play,UNDER 5.5 Ks,-141.0,0.5143,5.5,Aaron Nola
PITCHER K,2026-05-04,NYY,BAL,,,,,,,0.0039,0.4%,,NO PLAY,False,Standard play,UNDER 6.5 Ks,104.0,0.5039,6.5,Cam Schlittler
PITCHER OUTS,2026-05-04,DET,BOS,,,,,,,0.453,45.3%,,HIGH,True,Strong value,OVER 14.5 outs,-152.0,0.953,14.5,Payton Tolle
PITCHER OUTS,2026-05-04,NYY,BAL,,,,,,,0.29,29.0%,,HIGH,True,Strong value,UNDER 17.5 outs,-109.0,0.79,17.5,Cam Schlittler
PITCHER OUTS,2026-05-04,STL,MIL,,,,,,,0.2006,20.1%,,HIGH,False,Strong value,OVER 15.5 outs,122.0,0.7006,15.5,Kyle Leahy
PITCHER OUTS,2026-05-04,DET,BOS,,,,,,,0.1642,16.4%,,HIGH,False,Strong value,UNDER 18.5 outs,-170.0,0.6642,18.5,Tarik Skubal
PITCHER OUTS,2026-05-04,LAA,CWS,,,,,,,0.1578,15.8%,,HIGH,False,Strong value,UNDER 17.5 outs,100.0,0.6578,17.5,José Soriano
PITCHER OUTS,2026-05-04,COL,NYM,,,,,,,0.1469,14.7%,,HIGH,False,Strong value,OVER 15.5 outs,115.0,0.6469,15.5,Tomoyuki Sugano
PITCHER OUTS,2026-05-04,KC,CLE,,,,,,,0.133,13.3%,,HIGH,False,Strong value,UNDER 18.2 outs,-110.0,0.633,18.2,Michael Wacha
PITCHER OUTS,2026-05-04,STL,MIL,,,,,,,0.1124,11.2%,,MEDIUM,False,Strong value,OVER 14.5 outs,-165.0,0.6124,14.5,Chad Patrick
PITCHER OUTS,2026-05-04,MIA,PHI,,,,,,,0.1089,10.9%,,MEDIUM,False,Strong value,OVER 17.5 outs,-105.0,0.6089,17.5,Aaron Nola
PITCHER OUTS,2026-05-04,SEA,ATL,,,,,,,0.1042,10.4%,,MEDIUM,False,Strong value,OVER 17.5 outs,-165.0,0.6042,17.5,Logan Gilbert
PITCHER OUTS,2026-05-04,TB,TOR,,,,,,,0.0849,8.5%,,NO PLAY,False,Standard play,UNDER 17.5 outs,-140.0,0.5849,17.5,Nick Martinez
PITCHER OUTS,2026-05-04,CHC,CIN,,,,,,,0.0607,6.1%,,NO PLAY,False,Standard play,OVER 16.5 outs,-111.0,0.5607,16.5,Edward Cabrera
PITCHER OUTS,2026-05-04,MIA,PHI,,,,,,,0.0544,5.4%,,NO PLAY,False,Efficient pitcher,OVER 16.5 outs,-125.0,0.5544,16.5,Janson Junk
PITCHER OUTS,2026-05-04,HOU,LAD,,,,,,,0.0541,5.4%,,NO PLAY,False,Standard play,UNDER 17.5 outs,141.0,0.5541,17.5,Yoshinobu Yamamoto
PITCHER OUTS,2026-05-04,LAA,CWS,,,,,,,0.0539,5.4%,,NO PLAY,False,Standard play,UNDER 17.5 outs,-140.0,0.5539,17.5,Davis Martin
PITCHER OUTS,2026-05-04,NYY,BAL,,,,,,,0.0502,5.0%,,NO PLAY,False,Inefficient pitcher,UNDER 15.5 outs,-110.0,0.5502,15.5,Shane Baz
PITCHER OUTS,2026-05-04,SF,SD,,,,,,,0.0334,3.3%,,NO PLAY,False,Standard play,OVER 16.3 outs,-110.0,0.5334,16.3,Randy Vásquez
PITCHER OUTS,2026-05-04,KC,CLE,,,,,,,0.0192,1.9%,,NO PLAY,False,Standard play,OVER 14.6 outs,-110.0,0.5192,14.6,Tanner Bibee
BATTER HITS,2026-05-04,SEA,ATL,,,,,,,0.3522,35.2%,,HIGH,True,Strong value,OVER 0.5 hits,-108.0,0.8522,0.5,Leo Rivas
BATTER HITS,2026-05-04,NYY,BAL,,,,,,,0.3203,32.0%,,HIGH,True,Strong value,UNDER 0.5 hits,130.0,0.8203,0.5,Ben Rice
BATTER HITS,2026-05-04,COL,NYM,,,,,,,0.3129,31.3%,,HIGH,False,Strong value,UNDER 1.5 hits,-185.0,0.8129,1.5,Juan Soto
BATTER HITS,2026-05-04,CHC,CIN,,,,,,,0.306,30.6%,,HIGH,False,Strong value,UNDER 0.5 hits,140.0,0.806,0.5,Carson Kelly
BATTER HITS,2026-05-04,SEA,ATL,,,,,,,0.2782,27.8%,,HIGH,False,Strong value,UNDER 0.5 hits,123.0,0.7782,0.5,Matt Olson
BATTER HITS,2026-05-04,SF,SD,,,,,,,0.2761,27.6%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.7761,0.5,Patrick Bailey
BATTER HITS,2026-05-04,SF,SD,,,,,,,0.2683,26.8%,,HIGH,False,Strong value,UNDER 0.5 hits,169.0,0.7683,0.5,Miguel Andujar
BATTER HITS,2026-05-04,DET,BOS,,,,,,,0.2649,26.5%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-149.0,0.7649,0.5,Wenceel Perez
BATTER HITS,2026-05-04,NYY,BAL,,,,,,,0.2588,25.9%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-125.0,0.7588,0.5,Austin Wells
BATTER HITS,2026-05-04,SEA,ATL,,,,,,,0.2583,25.8%,,HIGH,False,Strong value,UNDER 1.5 hits,-258.0,0.7583,1.5,Julio Rodriguez
BATTER HITS,2026-05-04,NYY,BAL,,,,,,,0.2548,25.5%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.7548,0.5,Trent Grisham
BATTER HITS,2026-05-04,MIA,PHI,,,,,,,0.2528,25.3%,,HIGH,False,Strong value,UNDER 1.5 hits,-270.0,0.7528,1.5,Xavier Edwards
BATTER HITS,2026-05-04,KC,CLE,,,,,,,0.2516,25.2%,,HIGH,False,Strong value,OVER 0.5 hits,-172.0,0.7516,0.5,Kyle Manzardo
BATTER HITS,2026-05-04,SF,SD,,,,,,,0.2495,24.9%,,HIGH,False,Strong value,OVER 0.5 hits,-130.0,0.7495,0.5,Jake Cronenworth
BATTER HITS,2026-05-04,HOU,LAD,,,,,,,0.2422,24.2%,,HIGH,False,Strong value,UNDER 0.5 hits,114.0,0.7422,0.5,Isaac Paredes
BATTER HITS,2026-05-04,SEA,ATL,,,,,,,0.2409,24.1%,,HIGH,False,Strong value,UNDER 0.5 hits,144.0,0.7409,0.5,Drake Baldwin
BATTER HITS,2026-05-04,STL,MIL,,,,,,,0.2395,24.0%,,HIGH,False,Strong value,UNDER 0.5 hits,163.0,0.7395,0.5,Jordan Walker
BATTER HITS,2026-05-04,KC,CLE,,,,,,,0.2395,24.0%,,HIGH,False,Strong value,UNDER 0.5 hits,183.0,0.7395,0.5,Chase DeLauter
BATTER HITS,2026-05-04,SEA,ATL,,,,,,,0.2371,23.7%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-200.0,0.7371,0.5,J.P. Crawford
BATTER HITS,2026-05-04,KC,CLE,,,,,,,0.2356,23.6%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.7356,0.5,Bo Naylor
BATTER HITS,2026-05-04,LAA,CWS,,,,,,,0.2349,23.5%,,HIGH,False,Strong value,UNDER 0.5 hits,134.0,0.7349,0.5,Jo Adell
BATTER HITS,2026-05-04,STL,MIL,,,,,,,0.234,23.4%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.734,0.5,Joey Ortiz
BATTER HITS,2026-05-04,COL,NYM,,,,,,,0.232,23.2%,,HIGH,False,Strong value,OVER 1.5 hits,195.0,0.732,1.5,Jordan Beck
BATTER HITS,2026-05-04,NYY,BAL,,,,,,,0.2305,23.0%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-110.0,0.7305,0.5,Ryan McMahon
BATTER HITS,2026-05-04,NYY,BAL,,,,,,,0.2292,22.9%,,HIGH,False,Strong value,UNDER 0.5 hits,165.0,0.7292,0.5,Cody Bellinger
BATTER HITS,2026-05-04,COL,NYM,,,,,,,0.2248,22.5%,,HIGH,False,Strong value,OVER 0.5 hits,-235.0,0.7248,0.5,Tyrone Taylor
BATTER HITS,2026-05-04,LAA,CWS,,,,,,,0.2236,22.4%,,HIGH,False,Strong value,OVER 0.5 hits,-159.0,0.7236,0.5,Yoan Moncada
BATTER HITS,2026-05-04,COL,NYM,,,,,,,0.2233,22.3%,,HIGH,False,Strong value,UNDER 0.5 hits,140.0,0.7233,0.5,Troy Johnston
BATTER HITS,2026-05-04,MIA,PHI,,,,,,,0.215,21.5%,,HIGH,False,Strong value,OVER 0.5 hits,-143.0,0.715,0.5,Owen Caissie
BATTER HITS,2026-05-04,LAA,CWS,,,,,,,0.2083,20.8%,,HIGH,False,Strong value,OVER 0.5 hits,-127.0,0.7083,0.5,Edgar Quero
BATTER HITS,2026-05-04,COL,NYM,,,,,,,0.2078,20.8%,,HIGH,False,Strong value,OVER 0.5 hits,-250.0,0.7078,0.5,Brenton Doyle
BATTER HITS,2026-05-04,MIA,PHI,,,,,,,0.2064,20.6%,,HIGH,False,Strong value,UNDER 1.5 hits,-244.0,0.7064,1.5,Otto Lopez
BATTER HITS,2026-05-04,HOU,LAD,,,,,,,0.206,20.6%,,HIGH,False,Strong value,UNDER 0.5 hits,141.0,0.706,0.5,Yainer Diaz
BATTER HITS,2026-05-04,TB,TOR,,,,,,,0.2051,20.5%,,HIGH,False,Strong value,OVER 0.5 hits,-105.0,0.7051,0.5,Taylor Walls
BATTER HITS,2026-05-04,SEA,ATL,,,,,,,0.2046,20.5%,,HIGH,False,Strong value,UNDER 0.5 hits,160.0,0.7046,0.5,Michael Harris II
BATTER HITS,2026-05-04,DET,BOS,,,,,,,0.2013,20.1%,,HIGH,False,Strong value,UNDER 0.5 hits,125.0,0.7013,0.5,Willson Contreras
BATTER HITS,2026-05-04,STL,MIL,,,,,,,0.1998,20.0%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-225.0,0.6998,0.5,Luis Rengifo
BATTER HITS,2026-05-04,CHC,CIN,,,,,,,0.1993,19.9%,,HIGH,False,Strong value,UNDER 1.5 hits,-189.0,0.6993,1.5,Nico Hoerner
BATTER HITS,2026-05-04,HOU,LAD,,,,,,,0.1973,19.7%,,HIGH,False,Strong value,UNDER 1.5 hits,-238.0,0.6973,1.5,Freddie Freeman
BATTER HITS,2026-05-04,SEA,ATL,,,,,,,0.1968,19.7%,,HIGH,False,Strong value,UNDER 0.5 hits,137.0,0.6968,0.5,Ozzie Albies
BATTER HITS,2026-05-04,COL,NYM,,,,,,,0.1966,19.7%,,HIGH,False,Strong value,OVER 0.5 hits,-200.0,0.6966,0.5,Carson Benge
BATTER HITS,2026-05-04,KC,CLE,,,,,,,0.196,19.6%,,HIGH,False,Strong value,UNDER 1.5 hits,-222.0,0.696,1.5,Bobby Witt Jr.
BATTER HITS,2026-05-04,MIA,PHI,,,,,,,0.1942,19.4%,,HIGH,False,Strong value,OVER 0.5 hits,-200.0,0.6942,0.5,Jakob Marsee
BATTER HITS,2026-05-04,DET,BOS,,,,,,,0.1914,19.1%,,HIGH,False,Strong value,OVER 0.5 hits,-104.0,0.6914,0.5,Connor Wong
BATTER HITS,2026-05-04,MIA,PHI,,,,,,,0.1912,19.1%,,HIGH,False,Strong value,UNDER 0.5 hits,174.0,0.6912,0.5,Brandon Marsh
BATTER HITS,2026-05-04,DET,BOS,,,,,,,0.1862,18.6%,,HIGH,False,Strong value,OVER 0.5 hits,-110.0,0.6862,0.5,Caleb Durbin
BATTER HITS,2026-05-04,KC,CLE,,,,,,,0.1825,18.2%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-220.0,0.6825,0.5,Vinnie Pasquantino
BATTER HITS,2026-05-04,CHC,CIN,,,,,,,0.182,18.2%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-200.0,0.682,0.5,Dansby Swanson
