bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-06-17,BOS,TOR,Jake Bennett,Max Scherzer,BOS,-110,0.6142,0.0904,9.0%,HIGH,True,Standard play,
1ST INN ML,2026-06-17,NYY,CWS,Carlos Rodón,Anthony Kay,NYY,-110,0.6118,0.088,8.8%,HIGH,True,Standard play,
1ST INN ML,2026-06-17,STL,SD,Kyle Leahy,Bradgley Rodriguez,SD,-110,0.5892,0.0654,6.5%,HIGH,False,Elite pitching matchup,
1ST INN ML,2026-06-17,ATL,SF,JR Ritchie,Carson Whisenhunt,ATL,-110,0.5807,0.0569,5.7%,MEDIUM,False,Standard play,
1ST INN ML,2026-06-17,SEA,BAL,George Kirby,Kyle Bradish,SEA,-110,0.5803,0.0565,5.7%,MEDIUM,False,Standard play,
1ST INN ML,2026-06-17,ATL,SF,Grant Holmes,Adrian Houser,ATL,-110,0.5778,0.054,5.4%,MEDIUM,False,Standard play,
1ST INN ML,2026-06-17,LAD,TB,Shohei Ohtani,Shane McClanahan,TB,-110,0.5746,0.0508,5.1%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-06-17,CHC,COL,Javier Assad,Sean Sullivan,COL,-110,0.5655,0.0417,4.2%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-06-17,MIL,CLE,Brandon Sproat,Gavin Williams,CLE,-110,0.5631,0.0392,3.9%,LOW,False,Standard play,
1ST INN ML,2026-06-17,HOU,DET,Peter Lambert,Casey Mize,DET,-110,0.5511,0.0273,2.7%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-06-17,OAK,PIT,Aaron Civale,Braxton Ashcraft,PIT,-110,0.5492,0.0254,2.5%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-17,WSH,KC,Zack Littell,Luinder Avila,WSH,-110,0.5447,0.0209,2.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-17,PHI,MIA,Andrew Painter,Sandy Alcantara,PHI,-110,0.5295,0.0057,0.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-17,ARI,LAA,Eduardo Rodriguez,Sam Aldegheri,LAA,-110,0.5221,-0.0017,-0.2%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-06-17,CIN,NYM,Nick Lodolo,Nolan McLean,NYM,-110,0.5064,-0.0174,-1.7%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-06-17,OAK,PIT,Aaron Civale,Braxton Ashcraft,UNDER 0.5,-110,0.5926,0.0687,6.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-17,MIL,CLE,Brandon Sproat,Gavin Williams,UNDER 0.5,-110,0.5604,0.0366,3.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-17,STL,SD,Kyle Leahy,Bradgley Rodriguez,UNDER 0.5,-110,0.556,0.0322,3.2%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-06-17,CHC,COL,Javier Assad,Sean Sullivan,UNDER 0.5,-110,0.5484,0.0245,2.5%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-06-17,LAD,TB,Shohei Ohtani,Shane McClanahan,OVER 0.5,-110,0.5421,0.0183,1.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-17,ARI,LAA,Eduardo Rodriguez,Sam Aldegheri,OVER 0.5,-110,0.531,0.0072,0.7%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-06-17,ATL,SF,Grant Holmes,Adrian Houser,OVER 0.5,-110,0.5283,0.0045,0.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-17,ATL,SF,JR Ritchie,Carson Whisenhunt,OVER 0.5,-110,0.5261,0.0023,0.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-17,BOS,TOR,Jake Bennett,Max Scherzer,OVER 0.5,-110,0.5183,-0.0056,-0.6%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-06-17,HOU,DET,Peter Lambert,Casey Mize,OVER 0.5,-110,0.5138,-0.01,-1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-17,CIN,NYM,Nick Lodolo,Nolan McLean,UNDER 0.5,-110,0.5122,-0.0116,-1.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-17,WSH,KC,Zack Littell,Luinder Avila,OVER 0.5,-110,0.5121,-0.0117,-1.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-17,SEA,BAL,George Kirby,Kyle Bradish,UNDER 0.5,-110,0.5091,-0.0147,-1.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-17,NYY,CWS,Carlos Rodón,Anthony Kay,UNDER 0.5,-110,0.5052,-0.0186,-1.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-17,PHI,MIA,Andrew Painter,Sandy Alcantara,UNDER 0.5,-110,0.5021,-0.0217,-2.2%,NO PLAY,False,Standard play,0.5
