bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
F5 TOTAL,2026-05-09,SD,STL,,Randy Vásquez,Dustin May,,,,0.1265,12.7%,,LOW,True,Pitcher-friendly park favors UNDER; Strong value; Both teams travel-fatigued,UNDER,,0.6265,4.4,
F5 TOTAL,2026-05-09,LAD,ATL,,Blake Snell,Spencer Strider,,,,0.1149,11.5%,,NO PLAY,False,"High-scoring teams, but line is inflated; Weak pitching, but line already accounts for it; Strong value; Away team travel-fatigued",UNDER,,0.6149,4.7,
F5 TOTAL,2026-05-09,MIA,WSH,,Janson Junk,Zack Littell,,,,0.1097,11.0%,,NO PLAY,False,"Pitcher-friendly park favors UNDER; Weak pitching, but line already accounts for it; Strong value; Both teams travel-fatigued",UNDER,,0.6097,4.7,
F5 TOTAL,2026-05-09,SF,PIT,,Landen Roupp,Braxton Ashcraft,,,,0.089,8.9%,,NO PLAY,False,Pitcher-friendly park favors UNDER; Elite SP matchup; Strong value; Away team travel-fatigued,UNDER,,0.589,4.1,
F5 TOTAL,2026-05-09,BOS,TB,,Payton Tolle,Nick Martinez,,,,0.0857,8.6%,,NO PLAY,False,"Hitter-friendly park favors OVER; Elite SPs, but line overreacts; Strong value; Both teams travel-fatigued",OVER,,0.5857,4.1,
F5 TOTAL,2026-05-09,MIL,NYY,,Kyle Harrison,Cam Schlittler,,,,0.0775,7.8%,,NO PLAY,False,"High-scoring teams, but line is inflated; Elite SP matchup; Away team travel-fatigued",UNDER,,0.5775,4.1,
F5 TOTAL,2026-05-09,ARI,NYM,,Merrill Kelly,Clay Holmes,,,,0.0493,4.9%,,NO PLAY,False,Hitter-friendly park favors OVER; Weak pitching matchup; Both teams travel-fatigued,OVER,,0.5493,5.0,
F5 TOTAL,2026-05-09,CIN,HOU,,Chase Burns,Spencer Arrighetti,,,,0.0491,4.9%,,NO PLAY,False,"Hitter-friendly park favors OVER; Elite SPs, but line overreacts; Home team travel-fatigued",OVER,,0.5491,4.7,
F5 TOTAL,2026-05-09,TEX,CHC,,Jack Leiter,Edward Cabrera,,,,0.0461,4.6%,,NO PLAY,False,Both teams travel-fatigued,UNDER,,0.5461,4.7,
F5 TOTAL,2026-05-09,CLE,MIN,,Tanner Bibee,Joe Ryan,,,,0.0418,4.2%,,NO PLAY,False,Both teams travel-fatigued,UNDER,,0.5418,4.4,
F5 TOTAL,2026-05-09,PHI,COL,,Aaron Nola,Kyle Freeland,,,,0.0391,3.9%,,NO PLAY,False,Weak pitching matchup; Both teams travel-fatigued,OVER,,0.5391,4.7,
F5 TOTAL,2026-05-09,TOR,LAA,,Trey Yesavage,Jack Kochanowicz,,,,0.0155,1.6%,,NO PLAY,False,"Elite SPs, but line overreacts",OVER,,0.5155,4.7,
F5 TOTAL,2026-05-09,KC,DET,,Michael Wacha,Burch Smith,,,,0.0066,0.7%,,NO PLAY,False,"Elite SPs, but line overreacts; Home team travel-fatigued",OVER,,0.5066,5.2,
F5 TOTAL,2026-05-09,CWS,SEA,,Anthony Kay,Luis Castillo,,,,0.0064,0.6%,,NO PLAY,False,"Weak pitching, but line already accounts for it; Away team travel-fatigued",UNDER,,0.5064,5.2,
1ST INN ML,2026-05-09,TOR,LAA,,Trey Yesavage,Jack Kochanowicz,,,,0.0968,9.7%,,HIGH,True,Elite pitching matchup,LAA,-110.0,0.6206,,
1ST INN ML,2026-05-09,SD,STL,,Randy Vásquez,Dustin May,,,,0.0889,8.9%,,HIGH,True,Standard play,SD,-110.0,0.6127,,
1ST INN ML,2026-05-09,MIA,WSH,,Janson Junk,Zack Littell,,,,0.073,7.3%,,HIGH,False,Standard play,MIA,-110.0,0.5968,,
1ST INN ML,2026-05-09,SF,PIT,,Landen Roupp,Braxton Ashcraft,,,,0.0675,6.8%,,HIGH,False,Elite pitching matchup,PIT,-110.0,0.5913,,
1ST INN ML,2026-05-09,MIL,NYY,,Kyle Harrison,Cam Schlittler,,,,0.06,6.0%,,HIGH,False,Elite pitching matchup,NYY,-110.0,0.5838,,
1ST INN ML,2026-05-09,LAD,ATL,,Blake Snell,Spencer Strider,,,,0.0493,4.9%,,MEDIUM,False,Standard play,LAD,-110.0,0.5731,,
1ST INN ML,2026-05-09,CWS,SEA,,Anthony Kay,Luis Castillo,,,,0.0467,4.7%,,MEDIUM,False,Standard play,CWS,-110.0,0.5705,,
1ST INN ML,2026-05-09,PHI,COL,,Aaron Nola,Kyle Freeland,,,,0.0401,4.0%,,MEDIUM,False,Standard play,PHI,-110.0,0.5639,,
1ST INN ML,2026-05-09,TEX,CHC,,Jack Leiter,Edward Cabrera,,,,0.0311,3.1%,,LOW,False,Standard play,CHC,-110.0,0.5549,,
1ST INN ML,2026-05-09,BOS,TB,,Payton Tolle,Nick Martinez,,,,0.029,2.9%,,NO PLAY,False,Elite pitching matchup,TB,-110.0,0.5529,,
1ST INN ML,2026-05-09,CLE,MIN,,Tanner Bibee,Joe Ryan,,,,0.0286,2.9%,,NO PLAY,False,Standard play,MIN,-110.0,0.5524,,
1ST INN ML,2026-05-09,KC,DET,,Michael Wacha,Burch Smith,,,,0.0266,2.7%,,NO PLAY,False,Elite pitching matchup,DET,-110.0,0.5504,,
1ST INN ML,2026-05-09,BAL,OAK,,Shane Baz,Aaron Civale,,,,0.0162,1.6%,,NO PLAY,False,Standard play,OAK,-110.0,0.54,,
1ST INN ML,2026-05-09,CIN,HOU,,Chase Burns,Spencer Arrighetti,,,,0.0089,0.9%,,NO PLAY,False,Elite pitching matchup,HOU,-110.0,0.5327,,
1ST INN ML,2026-05-09,ARI,NYM,,Merrill Kelly,Clay Holmes,,,,-0.0167,-1.7%,,NO PLAY,False,Standard play,NYM,-110.0,0.5071,,
1ST INN TOTAL,2026-05-09,KC,DET,,Michael Wacha,Burch Smith,,,,0.0497,5.0%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5735,0.5,
1ST INN TOTAL,2026-05-09,TOR,LAA,,Trey Yesavage,Jack Kochanowicz,,,,0.0401,4.0%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5639,0.5,
1ST INN TOTAL,2026-05-09,CIN,HOU,,Chase Burns,Spencer Arrighetti,,,,0.0346,3.5%,,NO PLAY,False,Hitter-friendly park,OVER 0.5,-110.0,0.5584,0.5,
1ST INN TOTAL,2026-05-09,ARI,NYM,,Merrill Kelly,Clay Holmes,,,,0.033,3.3%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5568,0.5,
1ST INN TOTAL,2026-05-09,BOS,TB,,Payton Tolle,Nick Martinez,,,,0.0319,3.2%,,NO PLAY,False,Hitter-friendly park,OVER 0.5,-110.0,0.5557,0.5,
1ST INN TOTAL,2026-05-09,CLE,MIN,,Tanner Bibee,Joe Ryan,,,,0.0308,3.1%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5547,0.5,
1ST INN TOTAL,2026-05-09,MIA,WSH,,Janson Junk,Zack Littell,,,,0.0232,2.3%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.547,0.5,
1ST INN TOTAL,2026-05-09,MIL,NYY,,Kyle Harrison,Cam Schlittler,,,,0.0219,2.2%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5457,0.5,
1ST INN TOTAL,2026-05-09,LAD,ATL,,Blake Snell,Spencer Strider,,,,0.0203,2.0%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5441,0.5,
1ST INN TOTAL,2026-05-09,TEX,CHC,,Jack Leiter,Edward Cabrera,,,,0.0174,1.7%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5412,0.5,
1ST INN TOTAL,2026-05-09,SD,STL,,Randy Vásquez,Dustin May,,,,0.0154,1.5%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5392,0.5,
1ST INN TOTAL,2026-05-09,BAL,OAK,,Shane Baz,Aaron Civale,,,,0.0123,1.2%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5361,0.5,
1ST INN TOTAL,2026-05-09,SF,PIT,,Landen Roupp,Braxton Ashcraft,,,,-0.0043,-0.4%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5195,0.5,
1ST INN TOTAL,2026-05-09,CWS,SEA,,Anthony Kay,Luis Castillo,,,,-0.0127,-1.3%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5111,0.5,
1ST INN TOTAL,2026-05-09,PHI,COL,,Aaron Nola,Kyle Freeland,,,,-0.0176,-1.8%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5062,0.5,
PITCHER K,2026-05-09,BOS,TB,,,,,,,0.3394,33.9%,,HIGH,True,Strong value; Starter confirmed,UNDER 5.5 Ks,112.0,0.8394,5.5,Payton Tolle
PITCHER K,2026-05-09,SF,PIT,,,,,,,0.2755,27.6%,,HIGH,True,Strong value; Starter confirmed,UNDER 4.5 Ks,-102.0,0.7755,4.5,Braxton Ashcraft
PITCHER K,2026-05-09,CLE,MIN,,,,,,,0.2616,26.2%,,HIGH,False,Strong value; Starter confirmed,UNDER 4.5 Ks,107.0,0.7616,4.5,Joe Ryan
PITCHER K,2026-05-09,CWS,SEA,,,,,,,0.256,25.6%,,HIGH,False,Facing high-K team; Strong value; Starter confirmed,OVER 3.5 Ks,-145.0,0.756,3.5,Anthony Kay
PITCHER K,2026-05-09,MIL,NYY,,,,,,,0.2512,25.1%,,HIGH,False,Strong value; Starter confirmed,UNDER 5.5 Ks,-120.0,0.7512,5.5,Cam Schlittler
PITCHER K,2026-05-09,LAD,ATL,,,,,,,0.2099,21.0%,,HIGH,False,Strong value; Starter confirmed,UNDER 4.5 Ks,115.0,0.7099,4.5,Blake Snell
PITCHER K,2026-05-09,CIN,HOU,,,,,,,0.1979,19.8%,,HIGH,False,Strong value; Starter confirmed,UNDER 6.5 Ks,105.0,0.6979,6.5,Chase Burns
PITCHER K,2026-05-09,TOR,LAA,,,,,,,0.1817,18.2%,,HIGH,False,Low K average; Strong value; Starter confirmed,UNDER 3.5 Ks,-156.0,0.6817,3.5,Jack Kochanowicz
PITCHER K,2026-05-09,LAD,ATL,,,,,,,0.1755,17.6%,,HIGH,False,Strong value; Starter confirmed,UNDER 5.5 Ks,-120.0,0.6755,5.5,Spencer Strider
PITCHER K,2026-05-09,BAL,OAK,,,,,,,0.1679,16.8%,,HIGH,False,Facing high-K team; Strong value; Starter confirmed,OVER 3.4 Ks,-110.0,0.6679,3.4,Aaron Civale
PITCHER K,2026-05-09,ARI,NYM,,,,,,,0.1558,15.6%,,HIGH,False,Low K average; Strong value; Starter confirmed,UNDER 3.5 Ks,-105.0,0.6558,3.5,Clay Holmes
PITCHER K,2026-05-09,CLE,MIN,,,,,,,0.1539,15.4%,,HIGH,False,Low K average; Strong value; Starter confirmed,UNDER 5.5 Ks,-150.0,0.6539,5.5,Tanner Bibee
PITCHER K,2026-05-09,PHI,COL,,,,,,,0.1533,15.3%,,HIGH,False,Low K average; Strong value; Starter confirmed,UNDER 4.5 Ks,-103.0,0.6533,4.5,Kyle Freeland
PITCHER K,2026-05-09,ARI,NYM,,,,,,,0.1492,14.9%,,HIGH,False,Strong value; Starter confirmed,UNDER 4.5 Ks,-114.0,0.6492,4.5,Merrill Kelly
PITCHER K,2026-05-09,TOR,LAA,,,,,,,0.1317,13.2%,,HIGH,False,Facing high-K team; Strong value; Starter confirmed,OVER 5.5 Ks,-111.0,0.6317,5.5,Trey Yesavage
PITCHER K,2026-05-09,MIA,WSH,,,,,,,0.1214,12.1%,,HIGH,False,Facing high-K team; Strong value; Starter confirmed,OVER 3.5 Ks,-144.0,0.6214,3.5,Janson Junk
PITCHER K,2026-05-09,PHI,COL,,,,,,,0.1094,10.9%,,MEDIUM,False,Facing high-K team; Strong value; Starter confirmed,OVER 5.5 Ks,-165.0,0.6094,5.5,Aaron Nola
PITCHER K,2026-05-09,SD,STL,,,,,,,0.1022,10.2%,,MEDIUM,False,Facing high-K team; Strong value; Starter confirmed,OVER 4.5 Ks,125.0,0.6022,4.5,Dustin May
PITCHER K,2026-05-09,SD,STL,,,,,,,0.0821,8.2%,,NO PLAY,False,Standard play; Starter confirmed,UNDER 4.6 Ks,-110.0,0.5821,4.6,Randy Vásquez
PITCHER K,2026-05-09,TEX,CHC,,,,,,,0.081,8.1%,,NO PLAY,False,Standard play; Starter confirmed,UNDER 5.5 Ks,-150.0,0.581,5.5,Jack Leiter
PITCHER K,2026-05-09,SF,PIT,,,,,,,0.0768,7.7%,,NO PLAY,False,Facing high-K team; Starter confirmed,OVER 5.5 Ks,-130.0,0.5768,5.5,Landen Roupp
PITCHER K,2026-05-09,BAL,OAK,,,,,,,0.0678,6.8%,,NO PLAY,False,Low K average; Starter confirmed,UNDER 4.2 Ks,-110.0,0.5678,4.2,Shane Baz
PITCHER K,2026-05-09,CIN,HOU,,,,,,,0.0478,4.8%,,NO PLAY,False,Facing high-K team; Starter confirmed,OVER 5.5 Ks,103.0,0.5478,5.5,Spencer Arrighetti
PITCHER K,2026-05-09,BOS,TB,,,,,,,0.0305,3.0%,,NO PLAY,False,Low K average; Starter confirmed,UNDER 3.5 Ks,111.0,0.5305,3.5,Nick Martinez
PITCHER K,2026-05-09,KC,DET,,,,,,,0.0236,2.4%,,NO PLAY,False,Facing high-K team; Starter confirmed,OVER 4.5 Ks,-108.0,0.5236,4.5,Michael Wacha
PITCHER K,2026-05-09,MIA,WSH,,,,,,,0.0158,1.6%,,NO PLAY,False,Facing high-K team; Starter confirmed,OVER 3.5 Ks,126.0,0.5158,3.5,Zack Littell
PITCHER K,2026-05-09,CWS,SEA,,,,,,,0.0128,1.3%,,NO PLAY,False,Facing high-K team; Starter confirmed,OVER 4.5 Ks,-135.0,0.5128,4.5,Luis Castillo
PITCHER K,2026-05-09,MIL,NYY,,,,,,,0.0116,1.2%,,NO PLAY,False,Facing high-K team; Starter confirmed,OVER 5.5 Ks,-120.0,0.5116,5.5,Kyle Harrison
PITCHER K,2026-05-09,TEX,CHC,,,,,,,0.0071,0.7%,,NO PLAY,False,Standard play; Starter confirmed,UNDER 5.5 Ks,-135.0,0.5071,5.5,Edward Cabrera
PITCHER OUTS,2026-05-09,BOS,TB,,,,,,,0.4195,41.9%,,HIGH,True,Strong value; Starter confirmed,OVER 13.5 outs,-110.0,0.9195,13.5,Payton Tolle
PITCHER OUTS,2026-05-09,MIA,WSH,,,,,,,0.3608,36.1%,,HIGH,True,Strong value; Starter confirmed,OVER 13.7 outs,-110.0,0.8608,13.7,Zack Littell
PITCHER OUTS,2026-05-09,TOR,LAA,,,,,,,0.3503,35.0%,,HIGH,False,Strong value; Starter confirmed,OVER 15.5 outs,131.0,0.8503,15.5,Trey Yesavage
PITCHER OUTS,2026-05-09,MIL,NYY,,,,,,,0.3025,30.3%,,HIGH,False,Strong value; Starter confirmed,OVER 15.5 outs,-118.0,0.8025,15.5,Kyle Harrison
PITCHER OUTS,2026-05-09,SD,STL,,,,,,,0.294,29.4%,,HIGH,False,Strong value; Starter confirmed,OVER 17.5 outs,-130.0,0.794,17.5,Dustin May
PITCHER OUTS,2026-05-09,CWS,SEA,,,,,,,0.2784,27.8%,,HIGH,False,Strong value; Starter confirmed,OVER 14.5 outs,-167.0,0.7784,14.5,Anthony Kay
PITCHER OUTS,2026-05-09,KC,DET,,,,,,,0.2741,27.4%,,HIGH,False,Strong value; Starter confirmed,UNDER 17.5 outs,-130.0,0.7741,17.5,Michael Wacha
PITCHER OUTS,2026-05-09,BAL,OAK,,,,,,,0.1868,18.7%,,HIGH,False,Inefficient pitcher; Strong value; Starter confirmed,UNDER 15.2 outs,-110.0,0.6868,15.2,Aaron Civale
PITCHER OUTS,2026-05-09,MIL,NYY,,,,,,,0.1838,18.4%,,HIGH,False,Strong value; Starter confirmed,UNDER 17.5 outs,-110.0,0.6838,17.5,Cam Schlittler
PITCHER OUTS,2026-05-09,ARI,NYM,,,,,,,0.1761,17.6%,,HIGH,False,Strong value; Starter confirmed,UNDER 17.5 outs,-130.0,0.6761,17.5,Clay Holmes
PITCHER OUTS,2026-05-09,BOS,TB,,,,,,,0.1709,17.1%,,HIGH,False,Strong value; Starter confirmed,UNDER 17.5 outs,-110.0,0.6709,17.5,Nick Martinez
PITCHER OUTS,2026-05-09,CLE,MIN,,,,,,,0.1642,16.4%,,HIGH,False,Strong value; Starter confirmed,OVER 14.2 outs,-110.0,0.6642,14.2,Tanner Bibee
PITCHER OUTS,2026-05-09,CLE,MIN,,,,,,,0.1605,16.0%,,HIGH,False,Strong value; Starter confirmed,OVER 14.0 outs,-110.0,0.6605,14.0,Joe Ryan
PITCHER OUTS,2026-05-09,CWS,SEA,,,,,,,0.1222,12.2%,,HIGH,False,Strong value; Starter confirmed,OVER 15.5 outs,-108.0,0.6222,15.5,Luis Castillo
PITCHER OUTS,2026-05-09,TOR,LAA,,,,,,,0.1152,11.5%,,MEDIUM,False,High walk rate; Strong value; Starter confirmed,UNDER 17.5 outs,115.0,0.6152,17.5,Jack Kochanowicz
PITCHER OUTS,2026-05-09,SF,PIT,,,,,,,0.1006,10.1%,,MEDIUM,False,Strong value; Starter confirmed,UNDER 17.5 outs,-128.0,0.6006,17.5,Braxton Ashcraft
PITCHER OUTS,2026-05-09,SD,STL,,,,,,,0.0876,8.8%,,NO PLAY,False,Standard play; Starter confirmed,OVER 16.4 outs,-110.0,0.5876,16.4,Randy Vásquez
PITCHER OUTS,2026-05-09,PHI,COL,,,,,,,0.0841,8.4%,,NO PLAY,False,Short outings typical; Inefficient pitcher; Starter confirmed,UNDER 17.5 outs,-121.0,0.5841,17.5,Kyle Freeland
PITCHER OUTS,2026-05-09,LAD,ATL,,,,,,,0.064,6.4%,,NO PLAY,False,Standard play; Starter confirmed,OVER 13.5 outs,105.0,0.564,13.5,Blake Snell
PITCHER OUTS,2026-05-09,BAL,OAK,,,,,,,0.0573,5.7%,,NO PLAY,False,Standard play; Starter confirmed,OVER 16.5 outs,-110.0,0.5573,16.5,Shane Baz
PITCHER OUTS,2026-05-09,SF,PIT,,,,,,,0.0496,5.0%,,NO PLAY,False,Standard play; Starter confirmed,OVER 16.5 outs,-115.0,0.5496,16.5,Landen Roupp
PITCHER OUTS,2026-05-09,LAD,ATL,,,,,,,0.0455,4.6%,,NO PLAY,False,Inefficient pitcher; High walk rate; Starter confirmed,UNDER 15.5 outs,-170.0,0.5455,15.5,Spencer Strider
PITCHER OUTS,2026-05-09,CIN,HOU,,,,,,,0.0444,4.4%,,NO PLAY,False,Standard play; Starter confirmed,OVER 15.5 outs,-115.0,0.5444,15.5,Spencer Arrighetti
PITCHER OUTS,2026-05-09,MIA,WSH,,,,,,,0.0353,3.5%,,NO PLAY,False,Standard play; Starter confirmed,OVER 17.5 outs,-106.0,0.5353,17.5,Janson Junk
PITCHER OUTS,2026-05-09,PHI,COL,,,,,,,0.0297,3.0%,,NO PLAY,False,Standard play; Starter confirmed,OVER 18.5 outs,134.0,0.5297,18.5,Aaron Nola
PITCHER OUTS,2026-05-09,CIN,HOU,,,,,,,0.0294,2.9%,,NO PLAY,False,Standard play; Starter confirmed,OVER 17.5 outs,-117.0,0.5294,17.5,Chase Burns
PITCHER OUTS,2026-05-09,TEX,CHC,,,,,,,0.0218,2.2%,,NO PLAY,False,Standard play; Starter confirmed,OVER 16.5 outs,-129.0,0.5218,16.5,Jack Leiter
PITCHER OUTS,2026-05-09,ARI,NYM,,,,,,,0.0144,1.4%,,NO PLAY,False,Standard play; Starter confirmed,UNDER 17.5 outs,-122.0,0.5144,17.5,Merrill Kelly
PITCHER OUTS,2026-05-09,TEX,CHC,,,,,,,0.0063,0.6%,,NO PLAY,False,Standard play; Starter confirmed,UNDER 17.5 outs,-105.0,0.5063,17.5,Edward Cabrera
BATTER HITS,2026-05-09,CLE,MIN,,,,,,,0.2948,29.5%,,HIGH,True,Hot streak; Strong value,OVER 0.5 hits,-105.0,0.7948,0.5,Bo Naylor
BATTER HITS,2026-05-09,MIL,NYY,,,,,,,0.2917,29.2%,,HIGH,True,Strong value,UNDER 0.5 hits,123.0,0.7917,0.5,Ben Rice
BATTER HITS,2026-05-09,TOR,LAA,,,,,,,0.2857,28.6%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-128.0,0.7857,0.5,Yoan Moncada
BATTER HITS,2026-05-09,CLE,MIN,,,,,,,0.2809,28.1%,,HIGH,False,Strong value,UNDER 1.5 hits,175.0,0.7809,1.5,Austin Martin
BATTER HITS,2026-05-09,PHI,COL,,,,,,,0.278,27.8%,,HIGH,False,Strong value,UNDER 0.5 hits,149.0,0.778,0.5,Brandon Marsh
BATTER HITS,2026-05-09,KC,DET,,,,,,,0.2749,27.5%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.7749,0.5,Wenceel Perez
BATTER HITS,2026-05-09,ARI,NYM,,,,,,,0.273,27.3%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,182.0,0.773,0.5,Ildemaro Vargas
BATTER HITS,2026-05-09,CWS,SEA,,,,,,,0.264,26.4%,,HIGH,False,Strong value,OVER 0.5 hits,-145.0,0.764,0.5,Mitch Garver
BATTER HITS,2026-05-09,LAD,ATL,,,,,,,0.2563,25.6%,,HIGH,False,Strong value,UNDER 0.5 hits,189.0,0.7563,0.5,Freddie Freeman
BATTER HITS,2026-05-09,SD,STL,,,,,,,0.2531,25.3%,,HIGH,False,Strong value,OVER 0.5 hits,-114.0,0.7531,0.5,Victor Scott II
BATTER HITS,2026-05-09,CWS,SEA,,,,,,,0.252,25.2%,,HIGH,False,Strong value,OVER 0.5 hits,-139.0,0.752,0.5,J.P. Crawford
