bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
FULL GAME TOTAL,2026-05-03,COL,ATL,,Kyle Freeland,Spencer Strider,,,,0.0468,4.7%,,NO PLAY,False,Hitter-friendly park favors OVER; Both teams travel-fatigued,OVER,,0.5468,10.5,
FULL GAME TOTAL,2026-05-03,SEA,KC,,Luis Castillo,Kris Bubic,,,,0.0436,4.4%,,NO PLAY,False,"Pitcher-friendly park favors UNDER; Weak pitching, but line already accounts for it; Both teams travel-fatigued",UNDER,,0.5436,8.0,
FULL GAME TOTAL,2026-05-03,WSH,MIL,,PJ Poulin,Logan Henderson,,,,0.0398,4.0%,,NO PLAY,False,"High-scoring teams, but line is inflated; Weak pitching, but line already accounts for it; Both teams travel-fatigued",UNDER,,0.5398,8.5,
FULL GAME TOTAL,2026-05-03,LAA,NYM,,Jack Kochanowicz,Clay Holmes,,,,0.0269,2.7%,,NO PLAY,False,Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5269,9.0,
FULL GAME TOTAL,2026-05-03,MIN,TOR,,Joe Ryan,Trey Yesavage,,,,0.0269,2.7%,,NO PLAY,False,Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5269,8.0,
FULL GAME TOTAL,2026-05-03,SD,CWS,,Griffin Canning,Anthony Kay,,,,0.0017,0.2%,,NO PLAY,False,"Pitcher-friendly park, but other factors favor OVER; Weak pitching matchup; Both teams travel-fatigued",OVER,,0.5017,8.5,
FULL GAME TOTAL,2026-05-03,TB,SF,,Steven Matz,Tyler Mahle,,,,0.0,0.0%,,NO PLAY,False,Weak pitching matchup; Both teams travel-fatigued,OVER,,0.5,8.0,
F5 TOTAL,2026-05-03,NYY,BAL,,Max Fried,Trey Gibson,,,,0.1388,13.9%,,LOW,True,"Hitter-friendly park, but other factors favor UNDER; Elite SP matchup; Strong value; Both teams travel-fatigued",UNDER,,0.6388,5.0,
F5 TOTAL,2026-05-03,DET,TEX,,Tyler Holton,Jack Leiter,,,,0.1147,11.5%,,NO PLAY,False,"Weak pitching, but line already accounts for it; Strong value; Both teams travel-fatigued",UNDER,,0.6147,4.4,
F5 TOTAL,2026-05-03,PIT,CIN,,Braxton Ashcraft,Chase Burns,,,,0.0858,8.6%,,NO PLAY,False,Elite SP matchup; Strong value; Both teams travel-fatigued,UNDER,,0.5858,4.1,
F5 TOTAL,2026-05-03,SD,CWS,,Griffin Canning,Anthony Kay,,,,0.0627,6.3%,,NO PLAY,False,"Pitcher-friendly park favors UNDER; Weak pitching, but line already accounts for it; Both teams travel-fatigued",UNDER,,0.5627,4.7,
F5 TOTAL,2026-05-03,TB,SF,,Steven Matz,Tyler Mahle,,,,0.0572,5.7%,,NO PLAY,False,"Weak pitching, but line already accounts for it; Both teams travel-fatigued",UNDER,,0.5572,4.4,
F5 TOTAL,2026-05-03,MIA,PHI,,Chris Paddack,Jesús Luzardo,,,,0.05,5.0%,,NO PLAY,False,"Pitcher-friendly park favors UNDER; Weak pitching, but line already accounts for it; Both teams travel-fatigued",UNDER,,0.55,4.4,
F5 TOTAL,2026-05-03,LAA,NYM,,Jack Kochanowicz,Clay Holmes,,,,0.0412,4.1%,,NO PLAY,False,"Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.5412,5.0,
F5 TOTAL,2026-05-03,SEA,KC,,Luis Castillo,Kris Bubic,,,,0.0306,3.1%,,NO PLAY,False,"Pitcher-friendly park favors UNDER; Weak pitching, but line already accounts for it; Both teams travel-fatigued",UNDER,,0.5306,4.4,
F5 TOTAL,2026-05-03,STL,LAD,,Dustin May,Justin Wrobleski,,,,0.0301,3.0%,,NO PLAY,False,"High-scoring teams, but line is inflated; Elite SP matchup; Both teams travel-fatigued",UNDER,,0.5301,5.2,
F5 TOTAL,2026-05-03,COL,ATL,,Kyle Freeland,Spencer Strider,,,,0.0293,2.9%,,NO PLAY,False,Hitter-friendly park favors OVER; Both teams travel-fatigued,OVER,,0.5293,5.8,
F5 TOTAL,2026-05-03,CHC,ARI,,Matthew Boyd,Merrill Kelly,,,,0.0201,2.0%,,NO PLAY,False,"Weak pitching, but line already accounts for it; Both teams travel-fatigued",UNDER,,0.5201,6.3,
F5 TOTAL,2026-05-03,MIN,TOR,,Joe Ryan,Trey Yesavage,,,,0.0168,1.7%,,NO PLAY,False,"Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.5168,4.4,
F5 TOTAL,2026-05-03,BOS,HOU,,Ranger Suarez,Cody Bolton,,,,0.0144,1.4%,,NO PLAY,False,"Hitter-friendly park, but other factors favor UNDER; Both teams travel-fatigued",UNDER,,0.5144,4.7,
F5 TOTAL,2026-05-03,WSH,MIL,,PJ Poulin,Logan Henderson,,,,0.01,1.0%,,NO PLAY,False,"High-scoring teams, but line is inflated; Weak pitching, but line already accounts for it; Both teams travel-fatigued",UNDER,,0.51,4.7,
1ST INN ML,2026-05-03,BOS,HOU,,Ranger Suarez,Cody Bolton,,,,0.1136,11.4%,,HIGH,True,Strong value,BOS,-110.0,0.6375,,
1ST INN ML,2026-05-03,WSH,MIL,,PJ Poulin,Logan Henderson,,,,0.1096,11.0%,,HIGH,True,Strong value,WSH,-110.0,0.6334,,
1ST INN ML,2026-05-03,CHC,ARI,,Matthew Boyd,Merrill Kelly,,,,0.0888,8.9%,,HIGH,False,Standard play,CHC,-110.0,0.6126,,
1ST INN ML,2026-05-03,COL,ATL,,Kyle Freeland,Spencer Strider,,,,0.0611,6.1%,,HIGH,False,Standard play,COL,-110.0,0.5849,,
1ST INN ML,2026-05-03,STL,LAD,,Dustin May,Justin Wrobleski,,,,0.0592,5.9%,,MEDIUM,False,Elite pitching matchup,LAD,-110.0,0.583,,
1ST INN ML,2026-05-03,OAK,CLE,,Aaron Civale,Parker Messick,,,,0.0458,4.6%,,MEDIUM,False,Elite pitching matchup,CLE,-110.0,0.5697,,
1ST INN ML,2026-05-03,PIT,CIN,,Braxton Ashcraft,Chase Burns,,,,0.0394,3.9%,,LOW,False,Elite pitching matchup,CIN,-110.0,0.5632,,
1ST INN ML,2026-05-03,LAA,NYM,,Jack Kochanowicz,Clay Holmes,,,,0.0371,3.7%,,LOW,False,Elite pitching matchup,NYM,-110.0,0.5609,,
1ST INN ML,2026-05-03,TB,SF,,Steven Matz,Tyler Mahle,,,,0.0322,3.2%,,LOW,False,Standard play,TB,-110.0,0.556,,
1ST INN ML,2026-05-03,SD,CWS,,Griffin Canning,Anthony Kay,,,,0.0311,3.1%,,LOW,False,Standard play,SD,-110.0,0.5549,,
1ST INN ML,2026-05-03,MIA,PHI,,Chris Paddack,Jesús Luzardo,,,,0.0258,2.6%,,NO PLAY,False,Standard play,PHI,-110.0,0.5496,,
1ST INN ML,2026-05-03,MIN,TOR,,Joe Ryan,Trey Yesavage,,,,0.0191,1.9%,,NO PLAY,False,Elite pitching matchup,TOR,-110.0,0.5429,,
1ST INN ML,2026-05-03,SEA,KC,,Luis Castillo,Kris Bubic,,,,0.0188,1.9%,,NO PLAY,False,Standard play,SEA,-110.0,0.5426,,
1ST INN ML,2026-05-03,NYY,BAL,,Max Fried,Trey Gibson,,,,-0.0012,-0.1%,,NO PLAY,False,Elite pitching matchup,NYY,-110.0,0.5226,,
1ST INN ML,2026-05-03,DET,TEX,,Tyler Holton,Jack Leiter,,,,-0.0144,-1.4%,,NO PLAY,False,Standard play,DET,-110.0,0.5094,,
1ST INN TOTAL,2026-05-03,LAA,NYM,,Jack Kochanowicz,Clay Holmes,,,,0.0581,5.8%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5819,0.5,
1ST INN TOTAL,2026-05-03,SD,CWS,,Griffin Canning,Anthony Kay,,,,0.0297,3.0%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5535,0.5,
1ST INN TOTAL,2026-05-03,COL,ATL,,Kyle Freeland,Spencer Strider,,,,0.0286,2.9%,,NO PLAY,False,Hitter-friendly park,OVER 0.5,-110.0,0.5524,0.5,
1ST INN TOTAL,2026-05-03,MIN,TOR,,Joe Ryan,Trey Yesavage,,,,0.0275,2.8%,,NO PLAY,False,Elite SPs keep 1st clean,UNDER 0.5,-110.0,0.5513,0.5,
1ST INN TOTAL,2026-05-03,BOS,HOU,,Ranger Suarez,Cody Bolton,,,,0.0251,2.5%,,NO PLAY,False,Hitter-friendly park,OVER 0.5,-110.0,0.5489,0.5,
1ST INN TOTAL,2026-05-03,SEA,KC,,Luis Castillo,Kris Bubic,,,,0.0226,2.3%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5464,0.5,
1ST INN TOTAL,2026-05-03,STL,LAD,,Dustin May,Justin Wrobleski,,,,0.0031,0.3%,,NO PLAY,False,Elite SPs keep 1st clean,UNDER 0.5,-110.0,0.5269,0.5,
1ST INN TOTAL,2026-05-03,DET,TEX,,Tyler Holton,Jack Leiter,,,,0.0002,0.0%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.524,0.5,
1ST INN TOTAL,2026-05-03,NYY,BAL,,Max Fried,Trey Gibson,,,,-0.005,-0.5%,,NO PLAY,False,Hitter-friendly park,OVER 0.5,-110.0,0.5188,0.5,
1ST INN TOTAL,2026-05-03,PIT,CIN,,Braxton Ashcraft,Chase Burns,,,,-0.0053,-0.5%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5185,0.5,
1ST INN TOTAL,2026-05-03,TB,SF,,Steven Matz,Tyler Mahle,,,,-0.0124,-1.2%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5114,0.5,
1ST INN TOTAL,2026-05-03,MIA,PHI,,Chris Paddack,Jesús Luzardo,,,,-0.0175,-1.8%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5063,0.5,
1ST INN TOTAL,2026-05-03,WSH,MIL,,PJ Poulin,Logan Henderson,,,,-0.0182,-1.8%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5057,0.5,
1ST INN TOTAL,2026-05-03,OAK,CLE,,Aaron Civale,Parker Messick,,,,-0.0208,-2.1%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.503,0.5,
1ST INN TOTAL,2026-05-03,CHC,ARI,,Matthew Boyd,Merrill Kelly,,,,-0.0229,-2.3%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5009,0.5,
PITCHER K,2026-05-03,MIN,TOR,,,,,,,0.2892,28.9%,,HIGH,True,Facing low-K team; Strong value,UNDER 5.5 Ks,-140.0,0.7892,5.5,Joe Ryan
PITCHER K,2026-05-03,TB,SF,,,,,,,0.2473,24.7%,,HIGH,True,Low K average; Strong value,UNDER 4.5 Ks,-160.0,0.7473,4.5,Tyler Mahle
PITCHER K,2026-05-03,NYY,BAL,,,,,,,0.2233,22.3%,,HIGH,False,Facing high-K team; Strong value,OVER 5.5 Ks,-145.0,0.7233,5.5,Max Fried
PITCHER K,2026-05-03,COL,ATL,,,,,,,0.2099,21.0%,,HIGH,False,Low K average; Strong value,UNDER 3.5 Ks,107.0,0.7099,3.5,Kyle Freeland
PITCHER K,2026-05-03,OAK,CLE,,,,,,,0.1841,18.4%,,HIGH,False,Strong value,UNDER 5.8 Ks,-110.0,0.6841,5.8,Parker Messick
PITCHER K,2026-05-03,WSH,MIL,,,,,,,0.1721,17.2%,,HIGH,False,Strong value,UNDER 4.5 Ks,-106.0,0.6721,4.5,Logan Henderson
PITCHER K,2026-05-03,LAA,NYM,,,,,,,0.1453,14.5%,,HIGH,False,Facing high-K team; Strong value,OVER 4.5 Ks,-143.0,0.6453,4.5,Clay Holmes
PITCHER K,2026-05-03,SEA,KC,,,,,,,0.1204,12.0%,,HIGH,False,Strong value,UNDER 5.5 Ks,-125.0,0.6204,5.5,Kris Bubic
PITCHER K,2026-05-03,DET,TEX,,,,,,,0.1146,11.5%,,MEDIUM,False,Strong value,UNDER 5.5 Ks,-149.0,0.6146,5.5,Jack Leiter
PITCHER K,2026-05-03,STL,LAD,,,,,,,0.0952,9.5%,,NO PLAY,False,Standard play,OVER 4.5 Ks,114.0,0.5952,4.5,Dustin May
PITCHER K,2026-05-03,MIA,PHI,,,,,,,0.0813,8.1%,,NO PLAY,False,Standard play,UNDER 6.5 Ks,-118.0,0.5813,6.5,Jesús Luzardo
PITCHER K,2026-05-03,STL,LAD,,,,,,,0.0786,7.9%,,NO PLAY,False,Facing high-K team,OVER 3.5 Ks,-156.0,0.5786,3.5,Justin Wrobleski
PITCHER K,2026-05-03,PIT,CIN,,,,,,,0.0612,6.1%,,NO PLAY,False,Facing high-K team,OVER 5.5 Ks,-125.0,0.5612,5.5,Braxton Ashcraft
PITCHER K,2026-05-03,BOS,HOU,,,,,,,0.0599,6.0%,,NO PLAY,False,Low K average,UNDER 4.5 Ks,110.0,0.5599,4.5,Ranger Suarez
PITCHER K,2026-05-03,SEA,KC,,,,,,,0.0594,5.9%,,NO PLAY,False,Facing high-K team,OVER 4.5 Ks,-127.0,0.5594,4.5,Luis Castillo
PITCHER K,2026-05-03,CHC,ARI,,,,,,,0.0499,5.0%,,NO PLAY,False,Standard play,UNDER 3.5 Ks,116.0,0.5499,3.5,Merrill Kelly
PITCHER K,2026-05-03,PIT,CIN,,,,,,,0.0322,3.2%,,NO PLAY,False,Standard play,UNDER 6.5 Ks,100.0,0.5322,6.5,Chase Burns
PITCHER K,2026-05-03,LAA,NYM,,,,,,,0.0305,3.0%,,NO PLAY,False,Low K average,UNDER 3.5 Ks,-111.0,0.5305,3.5,Jack Kochanowicz
PITCHER K,2026-05-03,TB,SF,,,,,,,0.0297,3.0%,,NO PLAY,False,Low K average,UNDER 4.5 Ks,-120.0,0.5297,4.5,Steven Matz
PITCHER K,2026-05-03,CHC,ARI,,,,,,,0.0166,1.7%,,NO PLAY,False,Facing high-K team,OVER 4.5 Ks,102.0,0.5166,4.5,Matthew Boyd
PITCHER K,2026-05-03,DET,TEX,,,,,,,0.0151,1.5%,,NO PLAY,False,Facing high-K team,OVER 1.3 Ks,-110.0,0.5151,1.3,Tyler Holton
PITCHER K,2026-05-03,MIA,PHI,,,,,,,0.0126,1.3%,,NO PLAY,False,Facing high-K team,OVER 3.5 Ks,-161.0,0.5126,3.5,Chris Paddack
PITCHER K,2026-05-03,SD,CWS,,,,,,,0.0125,1.2%,,NO PLAY,False,Facing high-K team,OVER 3.9 Ks,-110.0,0.5125,3.9,Griffin Canning
PITCHER K,2026-05-03,OAK,CLE,,,,,,,0.0044,0.4%,,NO PLAY,False,Low K average,UNDER 3.5 Ks,-110.0,0.5044,3.5,Aaron Civale
PITCHER K,2026-05-03,COL,ATL,,,,,,,0.0026,0.3%,,NO PLAY,False,Standard play,UNDER 5.5 Ks,-141.0,0.5026,5.5,Spencer Strider
PITCHER OUTS,2026-05-03,WSH,MIL,,,,,,,0.3906,39.1%,,HIGH,True,Strong value,OVER 13.2 outs,-110.0,0.8906,13.2,Logan Henderson
PITCHER OUTS,2026-05-03,DET,TEX,,,,,,,0.3903,39.0%,,HIGH,True,Strong value,OVER 3.7 outs,-110.0,0.8903,3.7,Tyler Holton
PITCHER OUTS,2026-05-03,MIA,PHI,,,,,,,0.3799,38.0%,,HIGH,False,Strong value,OVER 15.5 outs,115.0,0.8799,15.5,Chris Paddack
PITCHER OUTS,2026-05-03,NYY,BAL,,,,,,,0.3666,36.7%,,HIGH,False,Strong value,UNDER 18.5 outs,-172.0,0.8666,18.5,Max Fried
PITCHER OUTS,2026-05-03,SD,CWS,,,,,,,0.3348,33.5%,,HIGH,False,Strong value,OVER 13.8 outs,-110.0,0.8348,13.8,Griffin Canning
PITCHER OUTS,2026-05-03,SEA,KC,,,,,,,0.3292,32.9%,,HIGH,False,Strong value,OVER 16.5 outs,-139.0,0.8292,16.5,Luis Castillo
PITCHER OUTS,2026-05-03,STL,LAD,,,,,,,0.2602,26.0%,,HIGH,False,Strong value,OVER 15.5 outs,112.0,0.7602,15.5,Dustin May
PITCHER OUTS,2026-05-03,LAA,NYM,,,,,,,0.2378,23.8%,,HIGH,False,Strong value,UNDER 16.5 outs,-115.0,0.7378,16.5,Clay Holmes
PITCHER OUTS,2026-05-03,PIT,CIN,,,,,,,0.1667,16.7%,,HIGH,False,Strong value,OVER 16.5 outs,-110.0,0.6667,16.5,Braxton Ashcraft
PITCHER OUTS,2026-05-03,STL,LAD,,,,,,,0.1616,16.2%,,HIGH,False,Strong value,UNDER 17.5 outs,-130.0,0.6616,17.5,Justin Wrobleski
PITCHER OUTS,2026-05-03,OAK,CLE,,,,,,,0.1567,15.7%,,HIGH,False,Strong value,OVER 14.8 outs,-110.0,0.6567,14.8,Aaron Civale
PITCHER OUTS,2026-05-03,COL,ATL,,,,,,,0.1565,15.6%,,HIGH,False,Strong value,OVER 16.5 outs,-115.0,0.6565,16.5,Kyle Freeland
PITCHER OUTS,2026-05-03,TB,SF,,,,,,,0.1191,11.9%,,MEDIUM,False,Strong value,OVER 16.5 outs,-105.0,0.6191,16.5,Tyler Mahle
PITCHER OUTS,2026-05-03,BOS,HOU,,,,,,,0.1146,11.5%,,MEDIUM,False,Strong value,UNDER 17.5 outs,116.0,0.6146,17.5,Ranger Suarez
PITCHER OUTS,2026-05-03,LAA,NYM,,,,,,,0.1141,11.4%,,MEDIUM,False,Strong value,OVER 17.5 outs,-125.0,0.6141,17.5,Jack Kochanowicz
PITCHER OUTS,2026-05-03,OAK,CLE,,,,,,,0.0961,9.6%,,NO PLAY,False,Standard play,UNDER 17.7 outs,-110.0,0.5961,17.7,Parker Messick
PITCHER OUTS,2026-05-03,SEA,KC,,,,,,,0.0887,8.9%,,NO PLAY,False,Standard play,OVER 15.5 outs,-127.0,0.5887,15.5,Kris Bubic
PITCHER OUTS,2026-05-03,TB,SF,,,,,,,0.078,7.8%,,NO PLAY,False,Standard play,OVER 17.5 outs,100.0,0.578,17.5,Steven Matz
PITCHER OUTS,2026-05-03,DET,TEX,,,,,,,0.0778,7.8%,,NO PLAY,False,Standard play,OVER 16.5 outs,-120.0,0.5778,16.5,Jack Leiter
PITCHER OUTS,2026-05-03,CHC,ARI,,,,,,,0.048,4.8%,,NO PLAY,False,Standard play,UNDER 15.5 outs,-130.0,0.548,15.5,Merrill Kelly
PITCHER OUTS,2026-05-03,MIA,PHI,,,,,,,0.0434,4.3%,,NO PLAY,False,Standard play,OVER 17.5 outs,-160.0,0.5434,17.5,Jesús Luzardo
PITCHER OUTS,2026-05-03,PIT,CIN,,,,,,,0.0409,4.1%,,NO PLAY,False,Standard play,OVER 16.5 outs,-130.0,0.5409,16.5,Chase Burns
PITCHER OUTS,2026-05-03,CHC,ARI,,,,,,,0.0402,4.0%,,NO PLAY,False,Standard play,OVER 15.5 outs,-108.0,0.5402,15.5,Matthew Boyd
PITCHER OUTS,2026-05-03,COL,ATL,,,,,,,0.0351,3.5%,,NO PLAY,False,Inefficient pitcher,UNDER 14.5 outs,127.0,0.5351,14.5,Spencer Strider
PITCHER OUTS,2026-05-03,MIN,TOR,,,,,,,0.0194,1.9%,,NO PLAY,False,Standard play,OVER 17.5 outs,-170.0,0.5194,17.5,Joe Ryan
BATTER HITS,2026-05-03,SEA,KC,,,,,,,0.3652,36.5%,,HIGH,True,Strong value,OVER 0.5 hits,-118.0,0.8652,0.5,Leo Rivas
BATTER HITS,2026-05-03,DET,TEX,,,,,,,0.3371,33.7%,,HIGH,True,Strong value,OVER 0.5 hits,-102.0,0.8371,0.5,Sam Haggerty
BATTER HITS,2026-05-03,CHC,ARI,,,,,,,0.3292,32.9%,,HIGH,False,Strong value,UNDER 0.5 hits,154.0,0.8292,0.5,Carson Kelly
BATTER HITS,2026-05-03,LAA,NYM,,,,,,,0.3181,31.8%,,HIGH,False,Strong value,UNDER 1.5 hits,-227.0,0.8181,1.5,Juan Soto
BATTER HITS,2026-05-03,DET,TEX,,,,,,,0.3172,31.7%,,HIGH,False,Strong value,OVER 0.5 hits,105.0,0.8172,0.5,Jace Jung
BATTER HITS,2026-05-03,DET,TEX,,,,,,,0.3156,31.6%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-140.0,0.8156,0.5,Wenceel Perez
BATTER HITS,2026-05-03,DET,TEX,,,,,,,0.3027,30.3%,,HIGH,False,Strong value,UNDER 0.5 hits,129.0,0.8027,0.5,Colt Keith
BATTER HITS,2026-05-03,CHC,ARI,,,,,,,0.2938,29.4%,,HIGH,False,Strong value,UNDER 1.5 hits,170.0,0.7938,1.5,Ildemaro Vargas
BATTER HITS,2026-05-03,SEA,KC,,,,,,,0.292,29.2%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.792,0.5,Mitch Garver
BATTER HITS,2026-05-03,STL,LAD,,,,,,,0.29,29.0%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,134.0,0.79,0.5,Dalton Rushing
BATTER HITS,2026-05-03,SD,CWS,,,,,,,0.2898,29.0%,,HIGH,False,Strong value,UNDER 0.5 hits,175.0,0.7898,0.5,Miguel Andujar
BATTER HITS,2026-05-03,NYY,BAL,,,,,,,0.2844,28.4%,,HIGH,False,Strong value,OVER 0.5 hits,-155.0,0.7844,0.5,Trent Grisham
BATTER HITS,2026-05-03,TB,SF,,,,,,,0.2761,27.6%,,HIGH,False,Strong value,OVER 1.5 hits,340.0,0.7761,1.5,Patrick Bailey
BATTER HITS,2026-05-03,MIN,TOR,,,,,,,0.276,27.6%,,HIGH,False,Strong value,OVER 0.5 hits,-109.0,0.776,0.5,Matt Wallner
BATTER HITS,2026-05-03,SEA,KC,,,,,,,0.2684,26.8%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-155.0,0.7684,0.5,J.P. Crawford
BATTER HITS,2026-05-03,NYY,BAL,,,,,,,0.2662,26.6%,,HIGH,False,Strong value,OVER 0.5 hits,-115.0,0.7662,0.5,Ryan McMahon
BATTER HITS,2026-05-03,MIA,PHI,,,,,,,0.2647,26.5%,,HIGH,False,Strong value,OVER 0.5 hits,-185.0,0.7647,0.5,Rafael Marchan
BATTER HITS,2026-05-03,DET,TEX,,,,,,,0.2596,26.0%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.7596,0.5,Josh Smith
BATTER HITS,2026-05-03,PIT,CIN,,,,,,,0.2596,26.0%,,HIGH,False,Strong value,UNDER 0.5 hits,142.0,0.7596,0.5,Nick Gonzales
BATTER HITS,2026-05-03,PIT,CIN,,,,,,,0.2594,25.9%,,HIGH,False,Strong value,OVER 0.5 hits,-145.0,0.7594,0.5,Marcell Ozuna
