bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-07-31,BAL,PHI,Brandon Young,TBD,BAL,-110,0.6138,0.09,9.0%,HIGH,True,Standard play,
1ST INN ML,2026-07-31,CHC,NYY,Shota Imanaga,Will Warren,CHC,-110,0.6002,0.0764,7.6%,HIGH,True,Standard play,
1ST INN ML,2026-07-31,LAD,BOS,Edgardo Henriquez,Ranger Suarez,BOS,-110,0.5941,0.0703,7.0%,HIGH,False,Elite pitching matchup,
1ST INN ML,2026-07-31,CLE,ARI,Tanner Bibee,Mitch Bratt,CLE,-110,0.5849,0.061,6.1%,HIGH,False,Standard play,
1ST INN ML,2026-07-31,ATL,WSH,Bryce Elder,Foster Griffin,WSH,-110,0.5648,0.041,4.1%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-07-31,SEA,MIN,Bryce Miller,Zebby Matthews,SEA,-110,0.5565,0.0327,3.3%,LOW,False,Standard play,
1ST INN ML,2026-07-31,COL,KC,Tomoyuki Sugano,Michael Wacha,KC,-110,0.5524,0.0286,2.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-31,SD,SF,Bradgley Rodriguez,Carson Whisenhunt,SD,-110,0.5452,0.0214,2.1%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-07-31,CIN,PIT,Hunter Greene,Paul Skenes,PIT,-110,0.5266,0.0028,0.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-31,HOU,TEX,Hunter Brown,Nathan Eovaldi,HOU,-110,0.5126,-0.0112,-1.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-31,TOR,STL,Dylan Cease,Kyle Leahy,STL,-110,0.5084,-0.0154,-1.5%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-07-31,OAK,DET,Jeffrey Springs,TBD,DET,-110,0.5049,-0.0189,-1.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-31,LAA,MIL,Ryan Johnson,Shane Drohan,MIL,-110,0.5042,-0.0196,-2.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-31,NYM,MIA,Freddy Peralta,Janson Junk,NYM,-110,0.5023,-0.0215,-2.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-31,TB,CWS,Nick Martinez,Erick Fedde,CWS,-110,0.5007,-0.0231,-2.3%,NO PLAY,False,Elite pitching matchup,
1ST INN TOTAL,2026-07-31,TOR,STL,Dylan Cease,Kyle Leahy,OVER 0.5,-110,0.5821,0.0583,5.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-31,LAD,BOS,Edgardo Henriquez,Ranger Suarez,OVER 0.5,-110,0.58,0.0562,5.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-31,ATL,WSH,Bryce Elder,Foster Griffin,UNDER 0.5,-110,0.5702,0.0464,4.6%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-07-31,SD,SF,Bradgley Rodriguez,Carson Whisenhunt,UNDER 0.5,-110,0.5629,0.039,3.9%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-07-31,COL,KC,Tomoyuki Sugano,Michael Wacha,OVER 0.5,-110,0.5626,0.0388,3.9%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-07-31,BAL,PHI,Brandon Young,TBD,UNDER 0.5,-110,0.5507,0.0269,2.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-31,LAA,MIL,Ryan Johnson,Shane Drohan,UNDER 0.5,-110,0.5412,0.0174,1.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-31,CLE,ARI,Tanner Bibee,Mitch Bratt,OVER 0.5,-110,0.5321,0.0083,0.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-31,NYM,MIA,Freddy Peralta,Janson Junk,UNDER 0.5,-110,0.5162,-0.0076,-0.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-31,OAK,DET,Jeffrey Springs,TBD,OVER 0.5,-110,0.5107,-0.0131,-1.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-31,SEA,MIN,Bryce Miller,Zebby Matthews,UNDER 0.5,-110,0.5045,-0.0193,-1.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-31,TB,CWS,Nick Martinez,Erick Fedde,OVER 0.5,-110,0.5042,-0.0196,-2.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-31,CIN,PIT,Hunter Greene,Paul Skenes,UNDER 0.5,-110,0.5041,-0.0197,-2.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-31,HOU,TEX,Hunter Brown,Nathan Eovaldi,UNDER 0.5,-110,0.5031,-0.0207,-2.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-31,CHC,NYY,Shota Imanaga,Will Warren,OVER 0.5,-110,0.5014,-0.0224,-2.2%,NO PLAY,False,Standard play,0.5
