bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-06-22,SD,ATL,Michael King,Grant Holmes,SD,-110,0.5911,0.0673,6.7%,HIGH,True,Standard play,
1ST INN ML,2026-06-22,TOR,HOU,Dylan Cease,Hunter Brown,HOU,-110,0.5908,0.067,6.7%,HIGH,True,Elite pitching matchup,
1ST INN ML,2026-06-22,DET,NYY,Framber Valdez,Gerrit Cole,NYY,-110,0.5833,0.0595,5.9%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-06-22,WSH,PHI,Foster Griffin,TBD,WSH,-110,0.5782,0.0544,5.4%,MEDIUM,False,Standard play,
1ST INN ML,2026-06-22,TB,KC,Drew Rasmussen,Michael Wacha,KC,-110,0.5468,0.023,2.3%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-06-22,STL,ARI,Andre Pallante,Merrill Kelly,STL,-110,0.5391,0.0153,1.5%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-22,CWS,CLE,Anthony Kay,Gavin Williams,CLE,-110,0.5269,0.003,0.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-22,MIN,LAD,Zebby Matthews,Eric Lauer,MIN,-110,0.5203,-0.0035,-0.4%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-22,LAA,BAL,Sam Aldegheri,Kyle Bradish,LAA,-110,0.5179,-0.0059,-0.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-22,MIA,TEX,Tyler Phillips,Tyler Alexander,MIA,-110,0.5145,-0.0093,-0.9%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-06-22,CIN,MIL,Brady Singer,TBD,CIN,-110,0.5077,-0.0161,-1.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-22,NYM,CHC,Kodai Senga,Shota Imanaga,NYM,-110,0.5069,-0.0169,-1.7%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-22,COL,BOS,Ryan Feltner,Jake Bennett,COL,-110,0.5065,-0.0173,-1.7%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-06-22,TB,KC,Drew Rasmussen,Michael Wacha,OVER 0.5,-110,0.5882,0.0644,6.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-22,NYM,CHC,Kodai Senga,Shota Imanaga,UNDER 0.5,-110,0.584,0.0602,6.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-22,TOR,HOU,Dylan Cease,Hunter Brown,OVER 0.5,-110,0.5702,0.0464,4.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-22,CWS,CLE,Anthony Kay,Gavin Williams,UNDER 0.5,-110,0.5542,0.0304,3.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-22,COL,BOS,Ryan Feltner,Jake Bennett,OVER 0.5,-110,0.5484,0.0245,2.5%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-06-22,DET,NYY,Framber Valdez,Gerrit Cole,UNDER 0.5,-110,0.5312,0.0074,0.7%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-06-22,SD,ATL,Michael King,Grant Holmes,UNDER 0.5,-110,0.5245,0.0007,0.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-22,CIN,MIL,Brady Singer,TBD,OVER 0.5,-110,0.5209,-0.003,-0.3%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-06-22,LAA,BAL,Sam Aldegheri,Kyle Bradish,UNDER 0.5,-110,0.5151,-0.0087,-0.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-22,MIA,TEX,Tyler Phillips,Tyler Alexander,UNDER 0.5,-110,0.5084,-0.0154,-1.5%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-06-22,MIN,LAD,Zebby Matthews,Eric Lauer,UNDER 0.5,-110,0.5061,-0.0177,-1.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-22,STL,ARI,Andre Pallante,Merrill Kelly,OVER 0.5,-110,0.506,-0.0178,-1.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-22,WSH,PHI,Foster Griffin,TBD,UNDER 0.5,-110,0.5014,-0.0224,-2.2%,NO PLAY,False,Standard play,0.5
