bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-08-28,DET,LAD,Drew Anderson,Tarik Skubal,LAD,-110,0.5964,0.0726,7.3%,HIGH,True,Elite pitching matchup,
1ST INN ML,2026-08-28,MIL,TEX,Logan Henderson,Cody Bradford,TEX,-110,0.5715,0.0477,4.8%,MEDIUM,True,Elite pitching matchup,
1ST INN ML,2026-08-28,ATL,COL,Grant Holmes,Tomoyuki Sugano,ATL,-110,0.5633,0.0395,3.9%,LOW,False,Standard play,
1ST INN ML,2026-08-28,TOR,SEA,Dylan Cease,Emerson Hancock,SEA,-110,0.5571,0.0333,3.3%,LOW,False,Elite pitching matchup,
1ST INN ML,2026-08-28,MIN,CWS,Dean Kremer,Luis Castillo,MIN,-110,0.5534,0.0296,3.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-28,NYY,BOS,Cam Schlittler,Patrick Sandoval,NYY,-110,0.5524,0.0286,2.9%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-08-28,LAA,PHI,Reid Detmers,Andrew Painter,LAA,-110,0.5466,0.0228,2.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-28,CLE,KC,Tanner Bibee,Michael Wacha,KC,-110,0.5442,0.0204,2.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-28,SF,ARI,Blade Tidwell,Kohl Drake,SF,-110,0.5418,0.018,1.8%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-28,WSH,MIA,Jackson Kent,Eury Pérez,MIA,-110,0.535,0.0112,1.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-28,CHC,CIN,David Peterson,Rhett Lowder,CHC,-110,0.5316,0.0077,0.8%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-28,NYM,HOU,Christian Scott,Hunter Brown,NYM,-110,0.5313,0.0075,0.7%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-28,STL,PIT,Quinn Mathews,Jared Jones,PIT,-110,0.5162,-0.0076,-0.8%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-28,TB,SD,Shane McClanahan,Casey Mize,SD,-110,0.5109,-0.0129,-1.3%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-08-28,OAK,BAL,Jacob Lopez,Brandon Young,BAL,-110,0.5068,-0.0171,-1.7%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-08-28,TB,SD,Shane McClanahan,Casey Mize,OVER 0.5,-110,0.6053,0.0815,8.2%,LOW,True,Standard play,0.5
1ST INN TOTAL,2026-08-28,TOR,SEA,Dylan Cease,Emerson Hancock,OVER 0.5,-110,0.5721,0.0483,4.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-28,OAK,BAL,Jacob Lopez,Brandon Young,UNDER 0.5,-110,0.5604,0.0366,3.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-28,MIL,TEX,Logan Henderson,Cody Bradford,OVER 0.5,-110,0.5593,0.0355,3.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-28,WSH,MIA,Jackson Kent,Eury Pérez,UNDER 0.5,-110,0.553,0.0292,2.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-28,CHC,CIN,David Peterson,Rhett Lowder,OVER 0.5,-110,0.5369,0.0131,1.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-28,MIN,CWS,Dean Kremer,Luis Castillo,OVER 0.5,-110,0.535,0.0112,1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-28,LAA,PHI,Reid Detmers,Andrew Painter,UNDER 0.5,-110,0.5332,0.0094,0.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-28,CLE,KC,Tanner Bibee,Michael Wacha,OVER 0.5,-110,0.5241,0.0003,0.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-28,NYM,HOU,Christian Scott,Hunter Brown,UNDER 0.5,-110,0.52,-0.0038,-0.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-28,SF,ARI,Blade Tidwell,Kohl Drake,OVER 0.5,-110,0.5182,-0.0056,-0.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-28,STL,PIT,Quinn Mathews,Jared Jones,UNDER 0.5,-110,0.5129,-0.0109,-1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-28,DET,LAD,Drew Anderson,Tarik Skubal,UNDER 0.5,-110,0.5083,-0.0155,-1.6%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-08-28,NYY,BOS,Cam Schlittler,Patrick Sandoval,UNDER 0.5,-110,0.5033,-0.0205,-2.0%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-08-28,ATL,COL,Grant Holmes,Tomoyuki Sugano,OVER 0.5,-110,0.5002,-0.0236,-2.4%,NO PLAY,False,Standard play,0.5
