bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-09-09,BOS,LAA,Jake Bennett,Ryan Johnson,BOS,-110,0.5858,0.062,6.2%,HIGH,True,Standard play,
1ST INN ML,2026-09-09,SD,WSH,Walker Buehler,Jackson Kent,SD,-110,0.5741,0.0503,5.0%,MEDIUM,True,Standard play,
1ST INN ML,2026-09-09,LAD,CIN,Yoshinobu Yamamoto,Rhett Lowder,LAD,-110,0.5726,0.0488,4.9%,MEDIUM,False,Standard play,
1ST INN ML,2026-09-09,DET,MIN,Keider Montero,Zebby Matthews,DET,-110,0.5561,0.0323,3.2%,LOW,False,Standard play,
1ST INN ML,2026-09-09,NYY,COL,Will Warren,Tomoyuki Sugano,NYY,-110,0.5461,0.0223,2.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-09,BAL,CLE,Shane Baz,Foster Griffin,CLE,-110,0.5422,0.0184,1.8%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-09,PHI,HOU,Cristopher Sánchez,Hunter Brown,HOU,-110,0.5418,0.018,1.8%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-09,KC,ARI,Daniel Lynch IV,Zac Gallen,KC,-110,0.528,0.0042,0.4%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-09,CWS,PIT,Davis Martin,Lake Bachar,PIT,-110,0.527,0.0032,0.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-09,MIL,CHC,Logan Henderson,Kevin Gausman,MIL,-110,0.5209,-0.003,-0.3%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-09,ATL,TB,TBD,Griffin Jax,ATL,-110,0.5195,-0.0043,-0.4%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-09,SEA,TEX,Kade Anderson,Cody Bradford,SEA,-110,0.5162,-0.0076,-0.8%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-09,MIA,NYM,Janson Junk,Robert Stock,MIA,-110,0.507,-0.0168,-1.7%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-09,SF,STL,Blade Tidwell,Andre Pallante,STL,-110,0.5051,-0.0187,-1.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-09,OAK,TOR,Brady Basso,Braydon Fisher,OAK,-110,0.5004,-0.0234,-2.3%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-09-09,OAK,TOR,Brady Basso,Braydon Fisher,UNDER 0.5,-110,0.5704,0.0466,4.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,BAL,CLE,Shane Baz,Foster Griffin,UNDER 0.5,-110,0.5628,0.039,3.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,LAD,CIN,Yoshinobu Yamamoto,Rhett Lowder,OVER 0.5,-110,0.5572,0.0334,3.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,BOS,LAA,Jake Bennett,Ryan Johnson,OVER 0.5,-110,0.5571,0.0333,3.3%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-09-09,MIA,NYM,Janson Junk,Robert Stock,UNDER 0.5,-110,0.5367,0.0129,1.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,CWS,PIT,Davis Martin,Lake Bachar,UNDER 0.5,-110,0.53,0.0062,0.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,SEA,TEX,Kade Anderson,Cody Bradford,UNDER 0.5,-110,0.5233,-0.0005,-0.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,SD,WSH,Walker Buehler,Jackson Kent,UNDER 0.5,-110,0.5162,-0.0076,-0.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,DET,MIN,Keider Montero,Zebby Matthews,OVER 0.5,-110,0.5135,-0.0103,-1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,MIL,CHC,Logan Henderson,Kevin Gausman,OVER 0.5,-110,0.5127,-0.0111,-1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,ATL,TB,TBD,Griffin Jax,UNDER 0.5,-110,0.5095,-0.0144,-1.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,SF,STL,Blade Tidwell,Andre Pallante,UNDER 0.5,-110,0.5089,-0.0149,-1.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,KC,ARI,Daniel Lynch IV,Zac Gallen,OVER 0.5,-110,0.5089,-0.015,-1.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,PHI,HOU,Cristopher Sánchez,Hunter Brown,OVER 0.5,-110,0.5078,-0.016,-1.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-09,NYY,COL,Will Warren,Tomoyuki Sugano,OVER 0.5,-110,0.5075,-0.0163,-1.6%,NO PLAY,False,Hitter-friendly park,0.5
