bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-07-27,WSH,TOR,Andrew Alvarez,Max Scherzer,WSH,-110,0.6246,0.1008,10.1%,HIGH,True,Strong value,
1ST INN ML,2026-07-27,LAA,HOU,Walbert Ureña,Tatsuya Imai,LAA,-110,0.5987,0.0749,7.5%,HIGH,True,Standard play,
1ST INN ML,2026-07-27,CWS,NYY,Noah Schultz,Max Fried,NYY,-110,0.5742,0.0504,5.0%,MEDIUM,False,Standard play,
1ST INN ML,2026-07-27,NYM,ATL,Zac Thornton,Martín Pérez,ATL,-110,0.5627,0.0389,3.9%,LOW,False,Elite pitching matchup,
1ST INN ML,2026-07-27,CIN,CLE,Chase Burns,Slade Cecconi,CIN,-110,0.555,0.0312,3.1%,LOW,False,Standard play,
1ST INN ML,2026-07-27,STL,CHC,TBD,David Peterson,STL,-110,0.55,0.0262,2.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-27,PIT,ARI,Mitch Keller,Merrill Kelly,PIT,-110,0.5498,0.026,2.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-27,MIA,PHI,Tyler Phillips,Zack Wheeler,PHI,-110,0.5129,-0.0109,-1.1%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-07-27,SF,MIL,Tyler Mahle,Brandon Sproat,MIL,-110,0.5122,-0.0116,-1.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-27,TEX,SEA,Kumar Rocker,George Kirby,TEX,-110,0.5115,-0.0123,-1.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-27,OAK,BOS,Jack Perkins,Payton Tolle,BOS,-110,0.5108,-0.0131,-1.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-27,DET,BAL,Keider Montero,Kyle Bradish,DET,-110,0.5082,-0.0156,-1.6%,NO PLAY,False,Elite pitching matchup,
1ST INN TOTAL,2026-07-27,NYM,ATL,Zac Thornton,Martín Pérez,OVER 0.5,-110,0.5963,0.0725,7.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-27,OAK,BOS,Jack Perkins,Payton Tolle,UNDER 0.5,-110,0.5873,0.0634,6.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-27,DET,BAL,Keider Montero,Kyle Bradish,OVER 0.5,-110,0.5757,0.0519,5.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-27,PIT,ARI,Mitch Keller,Merrill Kelly,OVER 0.5,-110,0.5341,0.0102,1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-27,LAA,HOU,Walbert Ureña,Tatsuya Imai,OVER 0.5,-110,0.5311,0.0073,0.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-27,TEX,SEA,Kumar Rocker,George Kirby,UNDER 0.5,-110,0.5242,0.0004,0.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-27,WSH,TOR,Andrew Alvarez,Max Scherzer,UNDER 0.5,-110,0.5227,-0.0011,-0.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-27,MIA,PHI,Tyler Phillips,Zack Wheeler,UNDER 0.5,-110,0.5214,-0.0024,-0.2%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-07-27,CIN,CLE,Chase Burns,Slade Cecconi,OVER 0.5,-110,0.5126,-0.0112,-1.1%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-07-27,CWS,NYY,Noah Schultz,Max Fried,OVER 0.5,-110,0.507,-0.0168,-1.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-27,STL,CHC,TBD,David Peterson,OVER 0.5,-110,0.5065,-0.0173,-1.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-27,SF,MIL,Tyler Mahle,Brandon Sproat,OVER 0.5,-110,0.505,-0.0188,-1.9%,NO PLAY,False,Standard play,0.5
