bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-08-16,DET,CWS,Drew Anderson,Sean Burke,CWS,-110,0.5884,0.0645,6.5%,HIGH,True,Elite pitching matchup,
1ST INN ML,2026-08-16,LAD,MIL,Tarik Skubal,Logan Henderson,MIL,-110,0.5872,0.0634,6.3%,HIGH,True,Elite pitching matchup,
1ST INN ML,2026-08-16,MIN,PHI,Dean Kremer,Andrew Painter,MIN,-110,0.5717,0.0479,4.8%,MEDIUM,False,Standard play,
1ST INN ML,2026-08-16,ATL,ARI,Bryce Elder,Michael Soroka,ARI,-110,0.5667,0.0428,4.3%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-08-16,CLE,SD,Tanner Bibee,Casey Mize,SD,-110,0.5611,0.0373,3.7%,LOW,False,Standard play,
1ST INN ML,2026-08-16,CIN,MIA,Nick Lodolo,Eury Pérez,MIA,-110,0.5599,0.0361,3.6%,LOW,False,Standard play,
1ST INN ML,2026-08-16,SF,COL,Blade Tidwell,Gabriel Hughes,SF,-110,0.557,0.0332,3.3%,LOW,False,Standard play,
1ST INN ML,2026-08-16,TOR,NYY,Dylan Cease,Ryan Weathers,NYY,-110,0.541,0.0172,1.7%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-08-16,PIT,BOS,Lake Bachar,Patrick Sandoval,BOS,-110,0.5385,0.0146,1.5%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-16,NYM,WSH,Christian Scott,Jake Irvin,NYM,-110,0.5378,0.014,1.4%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-16,OAK,TEX,Jacob Lopez,Cody Bradford,TEX,-110,0.536,0.0122,1.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-16,LAA,KC,Ryan Johnson,Noah Cameron,KC,-110,0.5323,0.0085,0.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-16,TB,BAL,Freddy Peralta,Trevor Rogers,BAL,-110,0.5136,-0.0102,-1.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-16,CHC,STL,Edward Cabrera,Hunter Dobbins,STL,-110,0.5111,-0.0127,-1.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-08-16,HOU,SEA,Hunter Brown,Bryan Woo,HOU,-110,0.502,-0.0218,-2.2%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-08-16,OAK,TEX,Jacob Lopez,Cody Bradford,UNDER 0.5,-110,0.5807,0.0569,5.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-16,TOR,NYY,Dylan Cease,Ryan Weathers,OVER 0.5,-110,0.5795,0.0557,5.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-16,LAD,MIL,Tarik Skubal,Logan Henderson,OVER 0.5,-110,0.5551,0.0313,3.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-16,ATL,ARI,Bryce Elder,Michael Soroka,UNDER 0.5,-110,0.5343,0.0105,1.1%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-08-16,NYM,WSH,Christian Scott,Jake Irvin,UNDER 0.5,-110,0.5233,-0.0005,-0.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-16,SF,COL,Blade Tidwell,Gabriel Hughes,OVER 0.5,-110,0.5218,-0.002,-0.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-16,CLE,SD,Tanner Bibee,Casey Mize,OVER 0.5,-110,0.5196,-0.0043,-0.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-16,TB,BAL,Freddy Peralta,Trevor Rogers,UNDER 0.5,-110,0.5185,-0.0053,-0.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-16,MIN,PHI,Dean Kremer,Andrew Painter,OVER 0.5,-110,0.5176,-0.0062,-0.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-16,PIT,BOS,Lake Bachar,Patrick Sandoval,UNDER 0.5,-110,0.5172,-0.0066,-0.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-16,HOU,SEA,Hunter Brown,Bryan Woo,UNDER 0.5,-110,0.5142,-0.0096,-1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-16,CIN,MIA,Nick Lodolo,Eury Pérez,UNDER 0.5,-110,0.514,-0.0098,-1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-16,LAA,KC,Ryan Johnson,Noah Cameron,UNDER 0.5,-110,0.514,-0.0098,-1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-08-16,DET,CWS,Drew Anderson,Sean Burke,UNDER 0.5,-110,0.5098,-0.014,-1.4%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-08-16,CHC,STL,Edward Cabrera,Hunter Dobbins,UNDER 0.5,-110,0.5045,-0.0193,-1.9%,NO PLAY,False,Standard play,0.5
