bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-05-20,MIN,HOU,Joe Ryan,Mike Burrows,MIN,-110,0.633,0.1092,10.9%,HIGH,True,Strong value,
1ST INN ML,2026-05-20,SD,LAD,Randy Vásquez,Shohei Ohtani,LAD,-110,0.5781,0.0543,5.4%,MEDIUM,True,Elite pitching matchup,
1ST INN ML,2026-05-20,TB,BAL,Steven Matz,Shane Baz,TB,-110,0.5714,0.0476,4.8%,MEDIUM,False,Standard play,
1ST INN ML,2026-05-20,CHC,MIL,Edward Cabrera,Kyle Harrison,MIL,-110,0.5529,0.0291,2.9%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-20,LAA,OAK,Jack Kochanowicz,Aaron Civale,OAK,-110,0.5506,0.0268,2.7%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-20,KC,BOS,Michael Wacha,Connelly Early,BOS,-110,0.5469,0.0231,2.3%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-20,PHI,CIN,Aaron Nola,Andrew Abbott,PHI,-110,0.5464,0.0226,2.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-20,COL,TEX,Kyle Freeland,Jack Leiter,TEX,-110,0.5439,0.02,2.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-20,SEA,CWS,Emerson Hancock,Sean Burke,SEA,-110,0.5352,0.0113,1.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-20,NYY,TOR,Cam Schlittler,Trey Yesavage,TOR,-110,0.5328,0.009,0.9%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-20,STL,PIT,Michael McGreevy,Carmen Mlodzinski,STL,-110,0.5242,0.0004,0.0%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-20,MIA,ATL,Janson Junk,Chris Sale,ATL,-110,0.5224,-0.0014,-0.1%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-20,DET,CLE,TBD,Tanner Bibee,DET,-110,0.5045,-0.0193,-1.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-20,ARI,SF,Merrill Kelly,Tyler Mahle,ARI,-110,0.5033,-0.0205,-2.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-20,WSH,NYM,Zack Littell,Zach Thornton,WSH,-110,0.5017,-0.0221,-2.2%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-05-20,CHC,MIL,Edward Cabrera,Kyle Harrison,UNDER 0.5,-110,0.558,0.0342,3.4%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-05-20,NYY,TOR,Cam Schlittler,Trey Yesavage,OVER 0.5,-110,0.5507,0.0269,2.7%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-05-20,STL,PIT,Michael McGreevy,Carmen Mlodzinski,OVER 0.5,-110,0.5402,0.0164,1.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-20,MIN,HOU,Joe Ryan,Mike Burrows,OVER 0.5,-110,0.5307,0.0069,0.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-20,SD,LAD,Randy Vásquez,Shohei Ohtani,OVER 0.5,-110,0.5303,0.0065,0.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-20,MIA,ATL,Janson Junk,Chris Sale,UNDER 0.5,-110,0.5292,0.0054,0.5%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-05-20,KC,BOS,Michael Wacha,Connelly Early,OVER 0.5,-110,0.5248,0.001,0.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-20,COL,TEX,Kyle Freeland,Jack Leiter,OVER 0.5,-110,0.5154,-0.0084,-0.8%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-05-20,PHI,CIN,Aaron Nola,Andrew Abbott,UNDER 0.5,-110,0.5109,-0.0129,-1.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-20,WSH,NYM,Zack Littell,Zach Thornton,OVER 0.5,-110,0.51,-0.0138,-1.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-20,LAA,OAK,Jack Kochanowicz,Aaron Civale,UNDER 0.5,-110,0.5098,-0.014,-1.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-20,DET,CLE,TBD,Tanner Bibee,UNDER 0.5,-110,0.5082,-0.0157,-1.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-20,TB,BAL,Steven Matz,Shane Baz,OVER 0.5,-110,0.5035,-0.0203,-2.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-20,SEA,CWS,Emerson Hancock,Sean Burke,OVER 0.5,-110,0.5035,-0.0203,-2.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-20,ARI,SF,Merrill Kelly,Tyler Mahle,OVER 0.5,-110,0.5023,-0.0215,-2.2%,NO PLAY,False,Hitter-friendly park,0.5
