bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.1849,18.5%,,HIGH,False,Strong value,OVER 0.5 hits,-122.0,0.6849,0.5,Keibert Ruiz
BATTER HITS,2026-04-29,CWS,LAA,,,,,,,0.1849,18.5%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-185.0,0.6849,0.5,Miguel Vargas
BATTER HITS,2026-04-29,SD,CHC,,,,,,,0.1807,18.1%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,135.0,0.6807,0.5,Moisés Ballesteros
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.18,18.0%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-120.0,0.68,0.5,Luke Raley
BATTER HITS,2026-04-29,CIN,COL,,,,,,,0.1783,17.8%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-196.0,0.6783,0.5,Jordan Beck
BATTER HITS,2026-04-29,TEX,NYY,,,,,,,0.1767,17.7%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-103.0,0.6767,0.5,Joc Pederson
BATTER HITS,2026-04-29,LAD,MIA,,,,,,,0.1758,17.6%,,HIGH,False,Strong value; In starting lineup,UNDER 1.5 hits,-238.0,0.6758,1.5,Shohei Ohtani
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.1727,17.3%,,HIGH,False,Strong value,UNDER 0.5 hits,187.0,0.6727,0.5,Ozzie Albies
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.1723,17.2%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,117.0,0.6723,0.5,Angel Martinez
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.171,17.1%,,HIGH,False,Strong value,UNDER 0.5 hits,144.0,0.671,0.5,Jordan Walker
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.17,17.0%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-139.0,0.67,0.5,Carson Benge
BATTER HITS,2026-04-29,TEX,NYY,,,,,,,0.169,16.9%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-156.0,0.669,0.5,Ezequiel Duran
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.1668,16.7%,,HIGH,False,Strong value,UNDER 1.5 hits,-225.0,0.6668,1.5,Kevin McGonigle
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.1654,16.5%,,HIGH,False,Strong value,OVER 0.5 hits,-160.0,0.6654,0.5,Francisco Alvarez
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.1648,16.5%,,HIGH,False,Strong value,OVER 0.5 hits,-217.0,0.6648,0.5,Ivan Herrera
BATTER HITS,2026-04-29,SD,CHC,,,,,,,0.1642,16.4%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-221.0,0.6642,0.5,Jackson Merrill
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.1641,16.4%,,HIGH,False,Strong value,OVER 0.5 hits,-167.0,0.6641,0.5,Austin Riley
BATTER HITS,2026-04-29,TEX,NYY,,,,,,,0.1625,16.2%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,159.0,0.6625,0.5,Ben Rice
BATTER HITS,2026-04-29,TOR,BOS,,,,,,,0.1619,16.2%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-170.0,0.6619,0.5,Roman Anthony
BATTER HITS,2026-04-29,CIN,COL,,,,,,,0.1599,16.0%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,155.0,0.6599,0.5,Nathaniel Lowe
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.1586,15.9%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,102.0,0.6586,0.5,Daniel Schneemann
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.1584,15.8%,,HIGH,False,Strong value,OVER 0.5 hits,-120.0,0.6584,0.5,Drew Millas
BATTER HITS,2026-04-29,LAD,MIA,,,,,,,0.1576,15.8%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,163.0,0.6576,0.5,Andy Pages
BATTER HITS,2026-04-29,PHI,SF,,,,,,,0.1554,15.5%,,HIGH,False,Strong value,OVER 0.5 hits,-117.0,0.6554,0.5,Rafael Marchan
BATTER HITS,2026-04-29,SD,CHC,,,,,,,0.1541,15.4%,,HIGH,False,Strong value; In starting lineup,UNDER 1.5 hits,-227.0,0.6541,1.5,Nico Hoerner
BATTER HITS,2026-04-29,TOR,BOS,,,,,,,0.1536,15.4%,,HIGH,False,Cold streak; Strong value; In starting lineup,UNDER 1.5 hits,-238.0,0.6536,1.5,Ernie Clement
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.15,15.0%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,100.0,0.65,0.5,Richie Palacios
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.15,15.0%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-115.0,0.65,0.5,Jonah Heim
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.1495,14.9%,,HIGH,False,Strong value,OVER 0.5 hits,-177.0,0.6495,0.5,Spencer Horwitz
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.1486,14.9%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-190.0,0.6486,0.5,Jose Ramirez
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.1484,14.8%,,HIGH,False,Strong value,UNDER 0.5 hits,160.0,0.6484,0.5,Riley Greene
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.1478,14.8%,,HIGH,False,Strong value,OVER 0.5 hits,-170.0,0.6478,0.5,Jacob Young
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.1449,14.5%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-175.0,0.6449,0.5,Cal Raleigh
BATTER HITS,2026-04-29,CIN,COL,,,,,,,0.1447,14.5%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-225.0,0.6447,0.5,Matt McLain
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.1437,14.4%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,125.0,0.6437,0.5,Taylor Walls
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.143,14.3%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,130.0,0.643,0.5,James Wood
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.1426,14.3%,,HIGH,False,Low BA; Strong value,UNDER 0.5 hits,138.0,0.6426,0.5,Konnor Griffin
BATTER HITS,2026-04-29,TEX,NYY,,,,,,,0.1408,14.1%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-135.0,0.6408,0.5,Kyle Higashioka
BATTER HITS,2026-04-29,MIL,ARI,,,,,,,0.1399,14.0%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-208.0,0.6399,0.5,Lourdes Gurriel Jr.
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.1391,13.9%,,HIGH,False,Low BA; Strong value; In starting lineup,UNDER 0.5 hits,172.0,0.6391,0.5,Josh Naylor
BATTER HITS,2026-04-29,TOR,BOS,,,,,,,0.1383,13.8%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,159.0,0.6383,0.5,Wilyer Abreu
BATTER HITS,2026-04-29,TEX,NYY,,,,,,,0.1378,13.8%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-141.0,0.6378,0.5,Evan Carter
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.1374,13.7%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-145.0,0.6374,0.5,Royce Lewis
BATTER HITS,2026-04-29,CIN,COL,,,,,,,0.1374,13.7%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-135.0,0.6374,0.5,Brett Sullivan
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.1365,13.6%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.6365,0.5,Henry Davis
BATTER HITS,2026-04-29,TOR,BOS,,,,,,,0.1362,13.6%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-193.0,0.6362,0.5,Jesus Sanchez
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.1359,13.6%,,HIGH,False,Strong value,OVER 0.5 hits,-120.0,0.6359,0.5,Eli White
BATTER HITS,2026-04-29,BAL,HOU,,,,,,,0.1353,13.5%,,HIGH,False,Strong value,OVER 0.5 hits,-190.0,0.6353,0.5,Pete Alonso
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.1352,13.5%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-189.0,0.6352,0.5,Trevor Larnach
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.1346,13.5%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,163.0,0.6346,0.5,Drake Baldwin
BATTER HITS,2026-04-29,CWS,LAA,,,,,,,0.133,13.3%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-135.0,0.633,0.5,Travis d'Arnaud
BATTER HITS,2026-04-29,LAD,MIA,,,,,,,0.1327,13.3%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,106.0,0.6327,0.5,Owen Caissie
BATTER HITS,2026-04-29,CWS,LAA,,,,,,,0.1325,13.3%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,182.0,0.6325,0.5,Zach Neto
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.1309,13.1%,,HIGH,False,Strong value,UNDER 0.5 hits,135.0,0.6309,0.5,Masyn Winn
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.1306,13.1%,,HIGH,False,Strong value,OVER 0.5 hits,-195.0,0.6306,0.5,Gleyber Torres
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.1288,12.9%,,HIGH,False,Cold streak; Strong value; In starting lineup,UNDER 0.5 hits,166.0,0.6288,0.5,Yandy Diaz
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.1288,12.9%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,144.0,0.6288,0.5,Randy Arozarena
BATTER HITS,2026-04-29,LAD,MIA,,,,,,,0.1275,12.8%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,136.0,0.6275,0.5,Max Muncy
BATTER HITS,2026-04-29,BAL,HOU,,,,,,,0.1262,12.6%,,HIGH,False,Strong value,OVER 0.5 hits,-210.0,0.6262,0.5,Jose Altuve
BATTER HITS,2026-04-29,TEX,NYY,,,,,,,0.125,12.5%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-210.0,0.625,0.5,Cody Bellinger
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.125,12.5%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-200.0,0.625,0.5,Josh Bell
BATTER HITS,2026-04-29,LAD,MIA,,,,,,,0.1245,12.4%,,HIGH,False,Hot streak; Strong value; In starting lineup,OVER 0.5 hits,110.0,0.6245,0.5,Graham Pauley
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.1234,12.3%,,HIGH,False,Strong value,OVER 0.5 hits,-147.0,0.6234,0.5,CJ Abrams
BATTER HITS,2026-04-29,LAD,MIA,,,,,,,0.1228,12.3%,,HIGH,False,Strong value; In starting lineup,OVER 0.5 hits,-119.0,0.6228,0.5,Connor Norby
BATTER HITS,2026-04-29,PHI,SF,,,,,,,0.1226,12.3%,,HIGH,False,Strong value,UNDER 0.5 hits,148.0,0.6226,0.5,Casey Schmitt
BATTER HITS,2026-04-29,SD,CHC,,,,,,,0.1203,12.0%,,HIGH,False,Strong value; In starting lineup,UNDER 0.5 hits,159.0,0.6203,0.5,Xander Bogaerts
BATTER HITS,2026-04-29,BAL,HOU,,,,,,,0.1202,12.0%,,HIGH,False,Strong value,OVER 0.5 hits,105.0,0.6202,0.5,Brice Matthews
BATTER HITS,2026-04-29,CIN,COL,,,,,,,0.1191,11.9%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-208.0,0.6191,0.5,Ezequiel Tovar
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.1183,11.8%,,MEDIUM,False,Strong value; In starting lineup,UNDER 0.5 hits,125.0,0.6183,0.5,Brooks Lee
BATTER HITS,2026-04-29,TOR,BOS,,,,,,,0.1173,11.7%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-195.0,0.6173,0.5,Trevor Story
BATTER HITS,2026-04-29,TOR,BOS,,,,,,,0.1169,11.7%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-208.0,0.6169,0.5,Daulton Varsho
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.1162,11.6%,,MEDIUM,False,Cold streak; Strong value; In starting lineup,UNDER 0.5 hits,175.0,0.6162,0.5,Chandler Simpson
BATTER HITS,2026-04-29,CIN,COL,,,,,,,0.1122,11.2%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-192.0,0.6122,0.5,Jose Trevino
BATTER HITS,2026-04-29,PHI,SF,,,,,,,0.1121,11.2%,,MEDIUM,False,Strong value,UNDER 0.5 hits,139.0,0.6121,0.5,Adolis Garcia
BATTER HITS,2026-04-29,MIL,ARI,,,,,,,0.111,11.1%,,MEDIUM,False,Hot streak; Strong value; In starting lineup,OVER 0.5 hits,-140.0,0.611,0.5,Alek Thomas
BATTER HITS,2026-04-29,LAD,MIA,,,,,,,0.1093,10.9%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-200.0,0.6093,0.5,Kyle Tucker
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.1093,10.9%,,MEDIUM,False,Strong value,OVER 1.5 hits,185.0,0.6093,1.5,Bryan Reynolds
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.108,10.8%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-205.0,0.608,0.5,Steven Kwan
BATTER HITS,2026-04-29,CIN,COL,,,,,,,0.1077,10.8%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-200.0,0.6077,0.5,Spencer Steer
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.1076,10.8%,,MEDIUM,False,Cold streak; Strong value,UNDER 0.5 hits,171.0,0.6076,0.5,Oneil Cruz
BATTER HITS,2026-04-29,BAL,HOU,,,,,,,0.104,10.4%,,MEDIUM,False,High BA; Strong value,OVER 0.5 hits,-190.0,0.604,0.5,Leody Taveras
BATTER HITS,2026-04-29,MIL,ARI,,,,,,,0.1016,10.2%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-149.0,0.6016,0.5,Adrian Del Castillo
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.1002,10.0%,,MEDIUM,False,Strong value; In starting lineup,OVER 0.5 hits,-179.0,0.6002,0.5,Luke Keaschall
BATTER HITS,2026-04-29,BAL,HOU,,,,,,,0.0986,9.9%,,LOW,False,Standard play,OVER 0.5 hits,-175.0,0.5986,0.5,Jeremiah Jackson
BATTER HITS,2026-04-29,PHI,SF,,,,,,,0.0974,9.7%,,LOW,False,Standard play,UNDER 1.5 hits,-250.0,0.5974,1.5,Trea Turner
BATTER HITS,2026-04-29,BAL,HOU,,,,,,,0.0947,9.5%,,LOW,False,Standard play,OVER 0.5 hits,-145.0,0.5947,0.5,Dustin Harris
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.0938,9.4%,,LOW,False,Standard play,OVER 0.5 hits,-164.0,0.5938,0.5,Marcus Semien
BATTER HITS,2026-04-29,PHI,SF,,,,,,,0.0929,9.3%,,LOW,False,Standard play,UNDER 0.5 hits,176.0,0.5929,0.5,Bryce Harper
BATTER HITS,2026-04-29,TEX,NYY,,,,,,,0.0926,9.3%,,LOW,False,Cold streak; In starting lineup,UNDER 0.5 hits,175.0,0.5926,0.5,Brandon Nimmo
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.0918,9.2%,,LOW,False,Standard play,UNDER 0.5 hits,134.0,0.5918,0.5,Mauricio Dubon
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.0906,9.1%,,LOW,False,Standard play,OVER 0.5 hits,-165.0,0.5906,0.5,Brett Baty
BATTER HITS,2026-04-29,PHI,SF,,,,,,,0.0881,8.8%,,LOW,False,Standard play,OVER 0.5 hits,-172.0,0.5881,0.5,Justin Crawford
BATTER HITS,2026-04-29,MIL,ARI,,,,,,,0.0879,8.8%,,LOW,False,Standard play; In starting lineup,UNDER 0.5 hits,148.0,0.5879,0.5,Corbin Carroll
BATTER HITS,2026-04-29,TOR,BOS,,,,,,,0.0872,8.7%,,LOW,False,Standard play; In starting lineup,OVER 0.5 hits,-155.0,0.5872,0.5,Isiah Kiner-Falefa
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.0864,8.6%,,LOW,False,Standard play,OVER 0.5 hits,-179.0,0.5864,0.5,Ramon Urias
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.0852,8.5%,,LOW,False,Standard play; In starting lineup,UNDER 0.5 hits,140.0,0.5852,0.5,Ryan Jeffers
BATTER HITS,2026-04-29,CWS,LAA,,,,,,,0.0811,8.1%,,LOW,False,Standard play; In starting lineup,OVER 0.5 hits,-130.0,0.5811,0.5,Adam Frazier
BATTER HITS,2026-04-29,BAL,HOU,,,,,,,0.0798,8.0%,,NO PLAY,False,Low BA,UNDER 0.5 hits,161.0,0.5798,0.5,Yainer Diaz
BATTER HITS,2026-04-29,LAD,MIA,,,,,,,0.0794,7.9%,,NO PLAY,False,Standard play; In starting lineup,OVER 1.5 hits,190.0,0.5794,1.5,Freddie Freeman
BATTER HITS,2026-04-29,PHI,SF,,,,,,,0.0791,7.9%,,NO PLAY,False,Standard play,UNDER 0.5 hits,143.0,0.5791,0.5,Heliot Ramos
BATTER HITS,2026-04-29,CIN,COL,,,,,,,0.0789,7.9%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,126.0,0.5789,0.5,Willi Castro
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.0765,7.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-152.0,0.5765,0.5,Matt Vierling
BATTER HITS,2026-04-29,BAL,HOU,,,,,,,0.0764,7.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-185.0,0.5764,0.5,Isaac Paredes
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.0752,7.5%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-200.0,0.5752,0.5,Junior Caminero
BATTER HITS,2026-04-29,SD,CHC,,,,,,,0.0736,7.4%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-179.0,0.5736,0.5,Ian Happ
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.0721,7.2%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-138.0,0.5721,0.5,Jake Fraley
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.0705,7.1%,,NO PLAY,False,Standard play,OVER 0.5 hits,-160.0,0.5705,0.5,Kerry Carpenter
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.0701,7.0%,,NO PLAY,False,Standard play,UNDER 0.5 hits,124.0,0.5701,0.5,Nathan Church
BATTER HITS,2026-04-29,PHI,SF,,,,,,,0.0694,6.9%,,NO PLAY,False,Standard play,OVER 0.5 hits,-182.0,0.5694,0.5,Matt Chapman
BATTER HITS,2026-04-29,PHI,SF,,,,,,,0.0666,6.7%,,NO PLAY,False,Standard play,OVER 0.5 hits,-185.0,0.5666,0.5,Bryson Stott
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.0658,6.6%,,NO PLAY,False,Standard play,OVER 0.5 hits,-150.0,0.5658,0.5,Brady House
BATTER HITS,2026-04-29,CWS,LAA,,,,,,,0.0644,6.4%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-135.0,0.5644,0.5,Luisangel Acuna
BATTER HITS,2026-04-29,TOR,BOS,,,,,,,0.0637,6.4%,,NO PLAY,False,Low BA; In starting lineup,UNDER 0.5 hits,124.0,0.5637,0.5,Kazuma Okamoto
BATTER HITS,2026-04-29,BAL,HOU,,,,,,,0.0614,6.1%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-135.0,0.5614,0.5,Coby Mayo
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.0611,6.1%,,NO PLAY,False,Standard play; In starting lineup,UNDER 1.5 hits,180.0,0.5611,1.5,Julio Rodriguez
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.0593,5.9%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-128.0,0.5593,0.5,Brayan Rocchio
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.0569,5.7%,,NO PLAY,False,Standard play,UNDER 1.5 hits,-249.0,0.5569,1.5,Bo Bichette
BATTER HITS,2026-04-29,LAD,MIA,,,,,,,0.0536,5.4%,,NO PLAY,False,High BA; In starting lineup,OVER 0.5 hits,-155.0,0.5536,0.5,Hyeseong Kim
BATTER HITS,2026-04-29,TEX,NYY,,,,,,,0.0527,5.3%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,-103.0,0.5527,0.5,Jose Caballero
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.0509,5.1%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,-127.0,0.5509,0.5,Joey Wiemer
BATTER HITS,2026-04-29,CWS,LAA,,,,,,,0.0508,5.1%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,164.0,0.5508,0.5,Jo Adell
BATTER HITS,2026-04-29,SD,CHC,,,,,,,0.0493,4.9%,,NO PLAY,False,Standard play; In starting lineup,UNDER 1.5 hits,-256.0,0.5493,1.5,Fernando Tatis Jr.
BATTER HITS,2026-04-29,CIN,COL,,,,,,,0.0488,4.9%,,NO PLAY,False,Standard play; In starting lineup,UNDER 1.5 hits,-250.0,0.5488,1.5,Sal Stewart
BATTER HITS,2026-04-29,TOR,BOS,,,,,,,0.0488,4.9%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,159.0,0.5488,0.5,Willson Contreras
BATTER HITS,2026-04-29,TEX,NYY,,,,,,,0.0487,4.9%,,NO PLAY,False,Hot streak; In starting lineup,OVER 0.5 hits,-165.0,0.5487,0.5,Jazz Chisholm Jr.
BATTER HITS,2026-04-29,TEX,NYY,,,,,,,0.0471,4.7%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-190.0,0.5471,0.5,Jake Burger
BATTER HITS,2026-04-29,LAD,MIA,,,,,,,0.0459,4.6%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,124.0,0.5459,0.5,Kyle Stowers
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.0437,4.4%,,NO PLAY,False,Standard play,UNDER 0.5 hits,167.0,0.5437,0.5,Dillon Dingler
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.0434,4.3%,,NO PLAY,False,Standard play,OVER 0.5 hits,-159.0,0.5434,0.5,Mark Vientos
BATTER HITS,2026-04-29,BAL,HOU,,,,,,,0.043,4.3%,,NO PLAY,False,Standard play,UNDER 0.5 hits,113.0,0.543,0.5,Dylan Beavers
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.0428,4.3%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,166.0,0.5428,0.5,Byron Buxton
BATTER HITS,2026-04-29,MIL,ARI,,,,,,,0.0395,4.0%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,155.0,0.5395,0.5,Geraldo Perdomo
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.0376,3.8%,,NO PLAY,False,Standard play,OVER 0.5 hits,-200.0,0.5376,0.5,Juan Soto
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.036,3.6%,,NO PLAY,False,Standard play,UNDER 0.5 hits,111.0,0.536,0.5,Ronny Mauricio
BATTER HITS,2026-04-29,TOR,BOS,,,,,,,0.0356,3.6%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-182.0,0.5356,0.5,Andruw Monasterio
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.0349,3.5%,,NO PLAY,False,Standard play,OVER 0.5 hits,-167.0,0.5349,0.5,Curtis Mead
BATTER HITS,2026-04-29,BAL,HOU,,,,,,,0.0348,3.5%,,NO PLAY,False,Low BA,UNDER 0.5 hits,187.0,0.5348,0.5,Gunnar Henderson
BATTER HITS,2026-04-29,CWS,LAA,,,,,,,0.0348,3.5%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-185.0,0.5348,0.5,Austin Hays
BATTER HITS,2026-04-29,CWS,LAA,,,,,,,0.0344,3.4%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-199.0,0.5344,0.5,Chase Meidroth
BATTER HITS,2026-04-29,MIL,ARI,,,,,,,0.0339,3.4%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-233.0,0.5339,0.5,Ketel Marte
BATTER HITS,2026-04-29,SD,CHC,,,,,,,0.0334,3.3%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-220.0,0.5334,0.5,Alex Bregman
BATTER HITS,2026-04-29,NYM,WSH,,,,,,,0.0269,2.7%,,NO PLAY,False,Standard play,UNDER 0.5 hits,133.0,0.5269,0.5,Luis Garcia Jr.
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.0265,2.6%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-143.0,0.5265,0.5,Jonathan Aranda
BATTER HITS,2026-04-29,ATL,DET,,,,,,,0.0264,2.6%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-141.0,0.5264,0.5,Spencer Torkelson
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.0262,2.6%,,NO PLAY,False,Standard play,OVER 1.5 hits,240.0,0.5262,1.5,Joey Bart
BATTER HITS,2026-04-29,TEX,NYY,,,,,,,0.0256,2.6%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-154.0,0.5256,0.5,Jasson Domínguez
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.0254,2.5%,,NO PLAY,False,Hot streak,OVER 0.5 hits,-200.0,0.5254,0.5,JJ Wetherholt
BATTER HITS,2026-04-29,CIN,COL,,,,,,,0.0251,2.5%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,173.0,0.5251,0.5,Hunter Goodman
BATTER HITS,2026-04-29,PIT,STL,,,,,,,0.0249,2.5%,,NO PLAY,False,Cold streak,UNDER 0.5 hits,161.0,0.5249,0.5,Brandon Lowe
BATTER HITS,2026-04-29,TEX,NYY,,,,,,,0.0236,2.4%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,155.0,0.5236,0.5,Aaron Judge
BATTER HITS,2026-04-29,MIN,SEA,,,,,,,0.0233,2.3%,,NO PLAY,False,Standard play; In starting lineup,OVER 0.5 hits,-150.0,0.5233,0.5,Dominic Canzone
BATTER HITS,2026-04-29,CLE,TB,,,,,,,0.0231,2.3%,,NO PLAY,False,Standard play; In starting lineup,UNDER 0.5 hits,139.0,0.5231,0.5,Chase DeLauter
BATTER HITS,2026-04-29,PHI,SF,,,,,,,0.022,2.2%,,NO PLAY,False,Standard play,OVER 0.5 hits,-155.0,0.522,0.5,Kyle Schwarber
