bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
FULL GAME TOTAL,2026-05-08,SF,PIT,,TBD,Carmen Mlodzinski,,,,0.0733,7.3%,,NO PLAY,False,Pitcher-friendly park favors UNDER; Both teams travel-fatigued,UNDER,,0.5733,7.5,
FULL GAME TOTAL,2026-05-08,SD,STL,,Griffin Canning,Michael McGreevy,,,,0.059,5.9%,,NO PLAY,False,Pitcher-friendly park favors UNDER; Elite SP matchup; Both teams travel-fatigued,UNDER,,0.559,8.0,
FULL GAME TOTAL,2026-05-08,CWS,SEA,,Sean Burke,Emerson Hancock,,,,0.0402,4.0%,,NO PLAY,False,Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5402,8.0,
FULL GAME TOTAL,2026-05-08,ARI,NYM,,Ryne Nelson,Nolan McLean,,,,0.0385,3.9%,,NO PLAY,False,Hitter-friendly park favors OVER; Both teams travel-fatigued,OVER,,0.5385,8.0,
FULL GAME TOTAL,2026-05-08,KC,DET,,Kris Bubic,Keider Montero,,,,0.0342,3.4%,,NO PLAY,False,"Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.5342,8.5,
FULL GAME TOTAL,2026-05-08,PHI,COL,,Jesús Luzardo,Chase Dollander,,,,0.0336,3.4%,,NO PLAY,False,Both teams travel-fatigued,OVER,,0.5336,7.5,
FULL GAME TOTAL,2026-05-08,TOR,LAA,,Dylan Cease,Reid Detmers,,,,0.0051,0.5%,,NO PLAY,False,Both teams travel-fatigued,OVER,,0.5051,7.5,
FULL GAME TOTAL,2026-05-08,CIN,HOU,,Nick Lodolo,Mike Burrows,,,,0.0028,0.3%,,NO PLAY,False,Hitter-friendly park favors OVER; Weak pitching matchup; Both teams travel-fatigued,OVER,,0.5028,9.0,
F5 TOTAL,2026-05-08,LAD,ATL,,Emmet Sheehan,Chris Sale,,,,0.1706,17.1%,,MEDIUM,True,"High-scoring teams, but line is inflated; Strong value; Both teams travel-fatigued",UNDER,,0.6706,4.4,
F5 TOTAL,2026-05-08,SD,STL,,Griffin Canning,Michael McGreevy,,,,0.1517,15.2%,,MEDIUM,False,Pitcher-friendly park favors UNDER; Elite SP matchup; Strong value; Both teams travel-fatigued,UNDER,,0.6517,4.4,
F5 TOTAL,2026-05-08,MIA,WSH,,Robby Snelling,Foster Griffin,,,,0.117,11.7%,,NO PLAY,False,Pitcher-friendly park favors UNDER; Elite SP matchup; Strong value; Both teams travel-fatigued,UNDER,,0.617,4.7,
F5 TOTAL,2026-05-08,SF,PIT,,TBD,Carmen Mlodzinski,,,,0.0931,9.3%,,NO PLAY,False,Pitcher-friendly park favors UNDER; Strong value; Both teams travel-fatigued,UNDER,,0.5931,4.1,
F5 TOTAL,2026-05-08,BOS,TB,,Connelly Early,Jesse Scholtens,,,,0.0735,7.4%,,NO PLAY,False,"Hitter-friendly park favors OVER; Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.5735,4.7,
F5 TOTAL,2026-05-08,TEX,CHC,,Kumar Rocker,Ben Brown,,,,0.0702,7.0%,,NO PLAY,False,Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5702,4.7,
F5 TOTAL,2026-05-08,CIN,HOU,,Nick Lodolo,Mike Burrows,,,,0.0601,6.0%,,NO PLAY,False,Hitter-friendly park favors OVER; Weak pitching matchup; Both teams travel-fatigued,OVER,,0.5601,5.0,
F5 TOTAL,2026-05-08,MIL,NYY,,Jacob Misiorowski,Max Fried,,,,0.0592,5.9%,,NO PLAY,False,"High-scoring teams, but line is inflated; Elite SP matchup; Both teams travel-fatigued",UNDER,,0.5592,3.9,
F5 TOTAL,2026-05-08,CLE,MIN,,Parker Messick,Connor Prielipp,,,,0.0565,5.7%,,NO PLAY,False,Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5565,4.1,
F5 TOTAL,2026-05-08,ARI,NYM,,Ryne Nelson,Nolan McLean,,,,0.0519,5.2%,,NO PLAY,False,Hitter-friendly park favors OVER; Both teams travel-fatigued,OVER,,0.5519,4.4,
F5 TOTAL,2026-05-08,CWS,SEA,,Sean Burke,Emerson Hancock,,,,0.0394,3.9%,,NO PLAY,False,Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5394,4.4,
F5 TOTAL,2026-05-08,PHI,COL,,Jesús Luzardo,Chase Dollander,,,,0.024,2.4%,,NO PLAY,False,Both teams travel-fatigued,OVER,,0.524,4.1,
F5 TOTAL,2026-05-08,KC,DET,,Kris Bubic,Keider Montero,,,,0.0023,0.2%,,NO PLAY,False,"Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.5023,4.7,
F5 TOTAL,2026-05-08,TOR,LAA,,Dylan Cease,Reid Detmers,,,,0.0011,0.1%,,NO PLAY,False,Both teams travel-fatigued,UNDER,,0.5011,4.1,
1ST INN ML,2026-05-08,BAL,OAK,,Kyle Bradish,Jacob Lopez,,,,0.093,9.3%,,HIGH,True,Standard play,BAL,-110.0,0.6168,,
1ST INN ML,2026-05-08,CWS,SEA,,Sean Burke,Emerson Hancock,,,,0.067,6.7%,,HIGH,True,Elite pitching matchup,SEA,-110.0,0.5908,,
1ST INN ML,2026-05-08,TEX,CHC,,Kumar Rocker,Ben Brown,,,,0.0642,6.4%,,HIGH,False,Elite pitching matchup,CHC,-110.0,0.588,,
1ST INN ML,2026-05-08,SD,STL,,Griffin Canning,Michael McGreevy,,,,0.0543,5.4%,,MEDIUM,False,Elite pitching matchup,STL,-110.0,0.5781,,
1ST INN ML,2026-05-08,LAD,ATL,,Emmet Sheehan,Chris Sale,,,,0.0507,5.1%,,MEDIUM,False,Standard play,ATL,-110.0,0.5745,,
1ST INN ML,2026-05-08,CIN,HOU,,Nick Lodolo,Mike Burrows,,,,0.049,4.9%,,MEDIUM,False,Standard play,CIN,-110.0,0.5728,,
1ST INN ML,2026-05-08,MIL,NYY,,Jacob Misiorowski,Max Fried,,,,0.0382,3.8%,,LOW,False,Elite pitching matchup,NYY,-110.0,0.562,,
1ST INN ML,2026-05-08,CLE,MIN,,Parker Messick,Connor Prielipp,,,,0.0343,3.4%,,LOW,False,Elite pitching matchup,MIN,-110.0,0.5581,,
1ST INN ML,2026-05-08,KC,DET,,Kris Bubic,Keider Montero,,,,0.0337,3.4%,,LOW,False,Elite pitching matchup,DET,-110.0,0.5575,,
1ST INN ML,2026-05-08,MIA,WSH,,Robby Snelling,Foster Griffin,,,,0.0198,2.0%,,NO PLAY,False,Elite pitching matchup,WSH,-110.0,0.5436,,
1ST INN ML,2026-05-08,SF,PIT,,TBD,Carmen Mlodzinski,,,,0.0128,1.3%,,NO PLAY,False,Standard play,SF,-110.0,0.5367,,
1ST INN ML,2026-05-08,PHI,COL,,Jesús Luzardo,Chase Dollander,,,,0.0061,0.6%,,NO PLAY,False,Standard play,COL,-110.0,0.5299,,
1ST INN ML,2026-05-08,BOS,TB,,Connelly Early,Jesse Scholtens,,,,0.0053,0.5%,,NO PLAY,False,Elite pitching matchup,TB,-110.0,0.5291,,
1ST INN ML,2026-05-08,ARI,NYM,,Ryne Nelson,Nolan McLean,,,,-0.0128,-1.3%,,NO PLAY,False,Standard play,NYM,-110.0,0.511,,
1ST INN ML,2026-05-08,TOR,LAA,,Dylan Cease,Reid Detmers,,,,-0.0223,-2.2%,,NO PLAY,False,Standard play,TOR,-110.0,0.5015,,
1ST INN TOTAL,2026-05-08,CWS,SEA,,Sean Burke,Emerson Hancock,,,,0.0464,4.6%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5702,0.5,
1ST INN TOTAL,2026-05-08,CLE,MIN,,Parker Messick,Connor Prielipp,,,,0.0451,4.5%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5689,0.5,
1ST INN TOTAL,2026-05-08,TEX,CHC,,Kumar Rocker,Ben Brown,,,,0.0287,2.9%,,NO PLAY,False,Elite SPs keep 1st clean,UNDER 0.5,-110.0,0.5525,0.5,
1ST INN TOTAL,2026-05-08,ARI,NYM,,Ryne Nelson,Nolan McLean,,,,0.0273,2.7%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5511,0.5,
1ST INN TOTAL,2026-05-08,MIA,WSH,,Robby Snelling,Foster Griffin,,,,0.0195,2.0%,,NO PLAY,False,Elite SPs keep 1st clean,UNDER 0.5,-110.0,0.5433,0.5,
1ST INN TOTAL,2026-05-08,BOS,TB,,Connelly Early,Jesse Scholtens,,,,0.0178,1.8%,,NO PLAY,False,Elite SPs keep 1st clean,UNDER 0.5,-110.0,0.5417,0.5,
1ST INN TOTAL,2026-05-08,MIL,NYY,,Jacob Misiorowski,Max Fried,,,,0.016,1.6%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5398,0.5,
1ST INN TOTAL,2026-05-08,KC,DET,,Kris Bubic,Keider Montero,,,,0.013,1.3%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5368,0.5,
1ST INN TOTAL,2026-05-08,SD,STL,,Griffin Canning,Michael McGreevy,,,,0.0065,0.7%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5303,0.5,
1ST INN TOTAL,2026-05-08,PHI,COL,,Jesús Luzardo,Chase Dollander,,,,0.0057,0.6%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5295,0.5,
1ST INN TOTAL,2026-05-08,SF,PIT,,TBD,Carmen Mlodzinski,,,,0.0032,0.3%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.527,0.5,
1ST INN TOTAL,2026-05-08,LAD,ATL,,Emmet Sheehan,Chris Sale,,,,-0.0073,-0.7%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5165,0.5,
1ST INN TOTAL,2026-05-08,TOR,LAA,,Dylan Cease,Reid Detmers,,,,-0.016,-1.6%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5078,0.5,
1ST INN TOTAL,2026-05-08,CIN,HOU,,Nick Lodolo,Mike Burrows,,,,-0.0223,-2.2%,,NO PLAY,False,Hitter-friendly park,OVER 0.5,-110.0,0.5015,0.5,
1ST INN TOTAL,2026-05-08,BAL,OAK,,Kyle Bradish,Jacob Lopez,,,,-0.0237,-2.4%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5001,0.5,
PITCHER K,2026-05-08,TOR,LAA,,,,,,,0.3351,33.5%,,HIGH,True,Facing low-K team; Strong value; Starter confirmed,UNDER 5.5 Ks,-115.0,0.8351,5.5,Reid Detmers
PITCHER K,2026-05-08,LAD,ATL,,,,,,,0.2724,27.2%,,HIGH,True,Strong value; Starter confirmed,UNDER 6.5 Ks,117.0,0.7724,6.5,Chris Sale
PITCHER K,2026-05-08,ARI,NYM,,,,,,,0.2435,24.4%,,HIGH,False,Strong value; Starter confirmed,UNDER 5.5 Ks,-115.0,0.7435,5.5,Nolan McLean
PITCHER K,2026-05-08,MIL,NYY,,,,,,,0.2118,21.2%,,HIGH,False,Strong value; Starter confirmed,UNDER 5.5 Ks,-110.0,0.7118,5.5,Max Fried
PITCHER K,2026-05-08,ARI,NYM,,,,,,,0.2054,20.5%,,HIGH,False,Low K average; Strong value; Starter confirmed,UNDER 4.5 Ks,-138.0,0.7054,4.5,Ryne Nelson
PITCHER K,2026-05-08,CIN,HOU,,,,,,,0.2035,20.3%,,HIGH,False,Strong value; Starter confirmed,UNDER 5.5 Ks,-135.0,0.7035,5.5,Nick Lodolo
PITCHER K,2026-05-08,BOS,TB,,,,,,,0.1982,19.8%,,HIGH,False,Low K average; Strong value; Starter confirmed,UNDER 4.5 Ks,-130.0,0.6982,4.5,Connelly Early
PITCHER K,2026-05-08,BAL,OAK,,,,,,,0.1708,17.1%,,HIGH,False,Facing high-K team; Strong value; Starter confirmed,OVER 3.2 Ks,-110.0,0.6708,3.2,Jacob Lopez
PITCHER K,2026-05-08,LAD,ATL,,,,,,,0.1635,16.4%,,HIGH,False,Strong value; Starter confirmed,UNDER 5.5 Ks,118.0,0.6635,5.5,Emmet Sheehan
PITCHER K,2026-05-08,TEX,CHC,,,,,,,0.1603,16.0%,,HIGH,False,Low K average; Strong value; Starter confirmed,UNDER 3.5 Ks,105.0,0.6603,3.5,Kumar Rocker
PITCHER K,2026-05-08,PHI,COL,,,,,,,0.1469,14.7%,,HIGH,False,Low K average; Strong value; Starter confirmed,UNDER 5.5 Ks,-150.0,0.6469,5.5,Chase Dollander
PITCHER K,2026-05-08,CWS,SEA,,,,,,,0.1434,14.3%,,HIGH,False,Facing high-K team; Strong value; Starter confirmed,OVER 4.5 Ks,-143.0,0.6434,4.5,Sean Burke
PITCHER K,2026-05-08,PHI,COL,,,,,,,0.1297,13.0%,,HIGH,False,Facing high-K team; High K average; Strong value; Starter confirmed,OVER 7.5 Ks,-136.0,0.6297,7.5,Jesús Luzardo
PITCHER K,2026-05-08,TOR,LAA,,,,,,,0.1023,10.2%,,MEDIUM,False,Facing high-K team; High K average; Strong value; Starter confirmed,OVER 7.5 Ks,-132.0,0.6023,7.5,Dylan Cease
PITCHER K,2026-05-08,MIL,NYY,,,,,,,0.0966,9.7%,,NO PLAY,False,Standard play; Starter confirmed,UNDER 7.5 Ks,100.0,0.5966,7.5,Jacob Misiorowski
PITCHER K,2026-05-08,MIA,WSH,,,,,,,0.07,7.0%,,NO PLAY,False,Low K average; Starter confirmed,UNDER 4.5 Ks,-123.0,0.57,4.5,Foster Griffin
PITCHER K,2026-05-08,KC,DET,,,,,,,0.0695,6.9%,,NO PLAY,False,Low K average; Starter confirmed,UNDER 3.5 Ks,-112.0,0.5695,3.5,Keider Montero
PITCHER K,2026-05-08,CLE,MIN,,,,,,,0.0611,6.1%,,NO PLAY,False,Standard play; Starter confirmed,UNDER 5.5 Ks,-108.0,0.5611,5.5,Parker Messick
PITCHER K,2026-05-08,CIN,HOU,,,,,,,0.0571,5.7%,,NO PLAY,False,Facing high-K team; Starter confirmed,OVER 5.5 Ks,110.0,0.5571,5.5,Mike Burrows
PITCHER K,2026-05-08,SF,PIT,,,,,,,0.0455,4.5%,,NO PLAY,False,Standard play; Starter confirmed,UNDER 5.3 Ks,-110.0,0.5455,5.3,Carmen Mlodzinski
PITCHER K,2026-05-08,SD,STL,,,,,,,0.038,3.8%,,NO PLAY,False,Facing high-K team; Starter confirmed,OVER 4.5 Ks,-135.0,0.538,4.5,Griffin Canning
PITCHER K,2026-05-08,BAL,OAK,,,,,,,0.0271,2.7%,,NO PLAY,False,Facing high-K team; Starter confirmed,OVER 4.5 Ks,-110.0,0.5271,4.5,Kyle Bradish
PITCHER K,2026-05-08,KC,DET,,,,,,,0.0261,2.6%,,NO PLAY,False,Standard play; Starter confirmed,UNDER 5.5 Ks,-113.0,0.5261,5.5,Kris Bubic
PITCHER K,2026-05-08,TEX,CHC,,,,,,,0.0177,1.8%,,NO PLAY,False,Standard play; Starter confirmed,UNDER 3.5 Ks,-148.0,0.5177,3.5,Ben Brown
PITCHER K,2026-05-08,SD,STL,,,,,,,0.0104,1.0%,,NO PLAY,False,Low K average; Starter confirmed,UNDER 3.5 Ks,-122.0,0.5104,3.5,Michael McGreevy
PITCHER K,2026-05-08,CWS,SEA,,,,,,,0.0086,0.9%,,NO PLAY,False,Standard play; Starter confirmed,UNDER 5.5 Ks,-149.0,0.5086,5.5,Emerson Hancock
PITCHER OUTS,2026-05-08,SF,PIT,,,,,,,0.4328,43.3%,,HIGH,True,Strong value; Starter confirmed,OVER 13.5 outs,-110.0,0.9328,13.5,Carmen Mlodzinski
PITCHER OUTS,2026-05-08,SD,STL,,,,,,,0.3817,38.2%,,HIGH,True,Strong value; Starter confirmed,OVER 15.5 outs,125.0,0.8817,15.5,Griffin Canning
PITCHER OUTS,2026-05-08,BAL,OAK,,,,,,,0.3453,34.5%,,HIGH,False,Strong value; Starter confirmed,OVER 14.0 outs,-110.0,0.8453,14.0,Jacob Lopez
PITCHER OUTS,2026-05-08,ARI,NYM,,,,,,,0.341,34.1%,,HIGH,False,Strong value; Starter confirmed,OVER 16.5 outs,-118.0,0.841,16.5,Ryne Nelson
PITCHER OUTS,2026-05-08,PHI,COL,,,,,,,0.3007,30.1%,,HIGH,False,Strong value; Starter confirmed,OVER 16.5 outs,-110.0,0.8007,16.5,Chase Dollander
PITCHER OUTS,2026-05-08,BAL,OAK,,,,,,,0.3,30.0%,,HIGH,False,Strong value; Starter confirmed,OVER 14.1 outs,-110.0,0.8,14.1,Kyle Bradish
PITCHER OUTS,2026-05-08,MIL,NYY,,,,,,,0.2982,29.8%,,HIGH,False,Strong value; Starter confirmed,UNDER 18.5 outs,-167.0,0.7982,18.5,Max Fried
PITCHER OUTS,2026-05-08,LAD,ATL,,,,,,,0.2214,22.1%,,HIGH,False,Strong value; Starter confirmed,UNDER 17.5 outs,147.0,0.7214,17.5,Chris Sale
PITCHER OUTS,2026-05-08,TEX,CHC,,,,,,,0.2118,21.2%,,HIGH,False,Strong value; Starter confirmed,OVER 15.5 outs,117.0,0.7118,15.5,Kumar Rocker
PITCHER OUTS,2026-05-08,CIN,HOU,,,,,,,0.208,20.8%,,HIGH,False,Strong value; Starter confirmed,OVER 15.5 outs,110.0,0.708,15.5,Nick Lodolo
PITCHER OUTS,2026-05-08,TOR,LAA,,,,,,,0.2046,20.5%,,HIGH,False,Strong value; Starter confirmed,OVER 17.5 outs,-125.0,0.7046,17.5,Dylan Cease
PITCHER OUTS,2026-05-08,MIL,NYY,,,,,,,0.2023,20.2%,,HIGH,False,Strong value; Starter confirmed,OVER 15.5 outs,-110.0,0.7023,15.5,Jacob Misiorowski
PITCHER OUTS,2026-05-08,SD,STL,,,,,,,0.1581,15.8%,,HIGH,False,Strong value; Starter confirmed,UNDER 17.5 outs,-115.0,0.6581,17.5,Michael McGreevy
PITCHER OUTS,2026-05-08,CWS,SEA,,,,,,,0.1504,15.0%,,HIGH,False,Strong value; Starter confirmed,OVER 15.5 outs,102.0,0.6504,15.5,Sean Burke
PITCHER OUTS,2026-05-08,ARI,NYM,,,,,,,0.1467,14.7%,,HIGH,False,Strong value; Starter confirmed,OVER 17.5 outs,-122.0,0.6467,17.5,Nolan McLean
PITCHER OUTS,2026-05-08,CWS,SEA,,,,,,,0.1449,14.5%,,HIGH,False,Strong value; Starter confirmed,UNDER 16.5 outs,-120.0,0.6449,16.5,Emerson Hancock
PITCHER OUTS,2026-05-08,TEX,CHC,,,,,,,0.1151,11.5%,,MEDIUM,False,Strong value; Starter confirmed,OVER 10.5 outs,-110.0,0.6151,10.5,Ben Brown
PITCHER OUTS,2026-05-08,PHI,COL,,,,,,,0.1013,10.1%,,MEDIUM,False,Strong value; Starter confirmed,OVER 18.5 outs,-105.0,0.6013,18.5,Jesús Luzardo
PITCHER OUTS,2026-05-08,LAD,ATL,,,,,,,0.0983,9.8%,,NO PLAY,False,Standard play; Starter confirmed,OVER 17.5 outs,-110.0,0.5983,17.5,Emmet Sheehan
PITCHER OUTS,2026-05-08,CIN,HOU,,,,,,,0.0812,8.1%,,NO PLAY,False,Inefficient pitcher; Starter confirmed,UNDER 15.5 outs,-115.0,0.5812,15.5,Mike Burrows
PITCHER OUTS,2026-05-08,BOS,TB,,,,,,,0.0673,6.7%,,NO PLAY,False,Standard play; Starter confirmed,OVER 15.5 outs,-103.0,0.5673,15.5,Connelly Early
PITCHER OUTS,2026-05-08,MIA,WSH,,,,,,,0.0621,6.2%,,NO PLAY,False,Standard play; Starter confirmed,OVER 17.5 outs,100.0,0.5621,17.5,Foster Griffin
PITCHER OUTS,2026-05-08,KC,DET,,,,,,,0.0417,4.2%,,NO PLAY,False,Standard play; Starter confirmed,OVER 17.5 outs,-127.0,0.5417,17.5,Kris Bubic
PITCHER OUTS,2026-05-08,KC,DET,,,,,,,0.0319,3.2%,,NO PLAY,False,Efficient pitcher; Starter confirmed,OVER 15.5 outs,-121.0,0.5319,15.5,Keider Montero
PITCHER OUTS,2026-05-08,TOR,LAA,,,,,,,0.0281,2.8%,,NO PLAY,False,Standard play; Starter confirmed,OVER 17.5 outs,-140.0,0.5281,17.5,Reid Detmers
PITCHER OUTS,2026-05-08,CLE,MIN,,,,,,,0.0236,2.4%,,NO PLAY,False,Efficient pitcher; Starter confirmed,OVER 16.5 outs,-107.0,0.5236,16.5,Parker Messick
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.3203,32.0%,,HIGH,True,Strong value,UNDER 0.5 hits,115.0,0.8203,0.5,Ben Rice
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.2924,29.2%,,HIGH,True,Strong value,OVER 0.5 hits,-120.0,0.7924,0.5,Yoan Moncada
BATTER HITS,2026-05-08,CWS,SEA,,,,,,,0.2916,29.2%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.7916,0.5,J.P. Crawford
BATTER HITS,2026-05-08,LAD,ATL,,,,,,,0.2913,29.1%,,HIGH,False,Strong value,UNDER 0.5 hits,140.0,0.7913,0.5,Matt Olson
BATTER HITS,2026-05-08,TOR,LAA,,,,,,,0.2841,28.4%,,HIGH,False,Strong value,OVER 0.5 hits,-117.0,0.7841,0.5,Tyler Heineman
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.2785,27.9%,,HIGH,False,Strong value,OVER 0.5 hits,-203.0,0.7785,0.5,Heriberto Hernandez
BATTER HITS,2026-05-08,KC,DET,,,,,,,0.2681,26.8%,,HIGH,False,Strong value,OVER 0.5 hits,-185.0,0.7681,0.5,Wenceel Perez
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.2634,26.3%,,HIGH,False,Strong value,UNDER 0.5 hits,135.0,0.7634,0.5,Carson Kelly
BATTER HITS,2026-05-08,PHI,COL,,,,,,,0.2498,25.0%,,HIGH,False,Strong value,UNDER 0.5 hits,103.0,0.7498,0.5,Troy Johnston
BATTER HITS,2026-05-08,PHI,COL,,,,,,,0.2488,24.9%,,HIGH,False,Strong value,OVER 0.5 hits,-135.0,0.7488,0.5,Brenton Doyle
BATTER HITS,2026-05-08,LAD,ATL,,,,,,,0.2464,24.6%,,HIGH,False,Strong value,UNDER 0.5 hits,159.0,0.7464,0.5,Freddie Freeman
BATTER HITS,2026-05-08,BOS,TB,,,,,,,0.2372,23.7%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.7372,0.5,Caleb Durbin
BATTER HITS,2026-05-08,CWS,SEA,,,,,,,0.2363,23.6%,,HIGH,False,Strong value,UNDER 0.5 hits,147.0,0.7363,0.5,Chase Meidroth
BATTER HITS,2026-05-08,PHI,COL,,,,,,,0.2353,23.5%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.7353,0.5,Jordan Beck
BATTER HITS,2026-05-08,MIL,NYY,,,,,,,0.2345,23.4%,,HIGH,False,Strong value,OVER 0.5 hits,104.0,0.7345,0.5,Austin Wells
BATTER HITS,2026-05-08,PHI,COL,,,,,,,0.2319,23.2%,,HIGH,False,Strong value,UNDER 0.5 hits,160.0,0.7319,0.5,Brandon Marsh
BATTER HITS,2026-05-08,TEX,CHC,,,,,,,0.2313,23.1%,,HIGH,False,Strong value,OVER 0.5 hits,-112.0,0.7313,0.5,Joc Pederson
BATTER HITS,2026-05-08,LAD,ATL,,,,,,,0.2253,22.5%,,HIGH,False,Strong value,UNDER 0.5 hits,143.0,0.7253,0.5,Ozzie Albies
BATTER HITS,2026-05-08,ARI,NYM,,,,,,,0.224,22.4%,,HIGH,False,Cold streak; Strong value,UNDER 0.5 hits,167.0,0.724,0.5,Ildemaro Vargas
BATTER HITS,2026-05-08,MIA,WSH,,,,,,,0.2238,22.4%,,HIGH,False,Cold streak; Strong value,UNDER 1.5 hits,-277.0,0.7238,1.5,Xavier Edwards
BATTER HITS,2026-05-08,CLE,MIN,,,,,,,0.2228,22.3%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,104.0,0.7228,0.5,Austin Hedges
