bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-07-18,PHI,NYM,Jesús Luzardo,Sean Manaea,PHI,-110,0.6093,0.0854,8.5%,HIGH,True,Standard play,
1ST INN ML,2026-07-18,KC,SD,Randy Dobnak,Griffin Canning,KC,-110,0.5631,0.0393,3.9%,LOW,True,Standard play,
1ST INN ML,2026-07-18,LAA,DET,Grayson Rodriguez,Tarik Skubal,DET,-110,0.5572,0.0334,3.3%,LOW,False,Standard play,
1ST INN ML,2026-07-18,HOU,BAL,Spencer Arrighetti,Trevor Rogers,HOU,-110,0.5532,0.0294,2.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-18,MIL,MIA,Shane Drohan,Max Meyer,MIA,-110,0.5423,0.0185,1.8%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-07-18,CLE,PIT,Gavin Williams,Jared Jones,CLE,-110,0.537,0.0132,1.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-18,OAK,WSH,J.T. Ginn,Zack Littell,OAK,-110,0.5365,0.0127,1.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-18,NYY,LAD,Ryan Weathers,Emmet Sheehan,NYY,-110,0.5309,0.0071,0.7%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-18,SEA,SF,Bryan Woo,Logan Webb,SEA,-110,0.5275,0.0037,0.4%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-18,ATL,TEX,Owen Murphy,MacKenzie Gore,ATL,-110,0.5264,0.0026,0.3%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-07-18,CLE,PIT,Logan Allen,TBD,CLE,-110,0.5214,-0.0024,-0.2%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-07-18,COL,CIN,Tomoyuki Sugano,Rhett Lowder,COL,-110,0.5155,-0.0083,-0.8%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-18,CHC,MIN,Matthew Boyd,Taj Bradley,MIN,-110,0.5141,-0.0097,-1.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-18,ARI,STL,Brandon Pfaadt,Dustin May,ARI,-110,0.5135,-0.0103,-1.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-07-18,BOS,TB,Patrick Sandoval,Ian Seymour,TB,-110,0.5075,-0.0163,-1.6%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-07-18,TOR,CWS,Shane Bieber,Davis Martin,CWS,-110,0.5008,-0.023,-2.3%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-07-18,MIL,MIA,Shane Drohan,Max Meyer,OVER 0.5,-110,0.5513,0.0275,2.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-18,COL,CIN,Tomoyuki Sugano,Rhett Lowder,OVER 0.5,-110,0.551,0.0272,2.7%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-07-18,BOS,TB,Patrick Sandoval,Ian Seymour,UNDER 0.5,-110,0.5301,0.0063,0.6%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-07-18,KC,SD,Randy Dobnak,Griffin Canning,OVER 0.5,-110,0.5233,-0.0005,-0.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-18,HOU,BAL,Spencer Arrighetti,Trevor Rogers,UNDER 0.5,-110,0.5211,-0.0027,-0.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-18,PHI,NYM,Jesús Luzardo,Sean Manaea,UNDER 0.5,-110,0.5145,-0.0093,-0.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-18,LAA,DET,Grayson Rodriguez,Tarik Skubal,UNDER 0.5,-110,0.5139,-0.0099,-1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-18,OAK,WSH,J.T. Ginn,Zack Littell,UNDER 0.5,-110,0.5104,-0.0134,-1.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-18,ARI,STL,Brandon Pfaadt,Dustin May,UNDER 0.5,-110,0.5083,-0.0155,-1.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-18,TOR,CWS,Shane Bieber,Davis Martin,UNDER 0.5,-110,0.5081,-0.0157,-1.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-18,CLE,PIT,Gavin Williams,Jared Jones,OVER 0.5,-110,0.5077,-0.0161,-1.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-18,ATL,TEX,Owen Murphy,MacKenzie Gore,OVER 0.5,-110,0.5054,-0.0184,-1.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-18,SEA,SF,Bryan Woo,Logan Webb,UNDER 0.5,-110,0.5043,-0.0195,-2.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-18,CHC,MIN,Matthew Boyd,Taj Bradley,UNDER 0.5,-110,0.5022,-0.0216,-2.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-07-18,NYY,LAD,Ryan Weathers,Emmet Sheehan,OVER 0.5,-110,0.5009,-0.0229,-2.3%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-07-18,CLE,PIT,Logan Allen,TBD,UNDER 0.5,-110,0.5009,-0.023,-2.3%,NO PLAY,False,Elite SPs keep 1st clean,0.5
