bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-05-30,CLE,BOS,Parker Messick,Sonny Gray,BOS,-110,0.5955,0.0717,7.2%,HIGH,True,Elite pitching matchup,
1ST INN ML,2026-05-30,HOU,MIL,Peter Lambert,Brandon Sproat,HOU,-110,0.5596,0.0358,3.6%,LOW,True,Standard play,
1ST INN ML,2026-05-30,OAK,NYY,J.T. Ginn,Ryan Weathers,NYY,-110,0.5505,0.0267,2.7%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-30,STL,CHC,Kyle Leahy,Ben Brown,CHC,-110,0.5493,0.0254,2.5%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-30,WSH,SD,Foster Griffin,Michael King,SD,-110,0.5458,0.0219,2.2%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-30,BAL,TOR,Brandon Young,Trey Yesavage,TOR,-110,0.5434,0.0196,2.0%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-30,SEA,ARI,Bryan Woo,Ryne Nelson,SEA,-110,0.5331,0.0093,0.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-30,COL,SF,Ryan Feltner,Adrian Houser,SF,-110,0.5304,0.0066,0.7%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-30,PIT,MIN,Mitch Keller,Bailey Ober,MIN,-110,0.5296,0.0058,0.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-30,TB,LAA,Drew Rasmussen,Reid Detmers,TB,-110,0.5249,0.0011,0.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-30,LAD,PHI,Roki Sasaki,Jesús Luzardo,LAD,-110,0.5151,-0.0087,-0.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-30,CWS,DET,Anthony Kay,Framber Valdez,CWS,-110,0.5051,-0.0187,-1.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-30,NYM,MIA,Christian Scott,Tyler Phillips,MIA,-110,0.5048,-0.019,-1.9%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-30,TEX,KC,Kumar Rocker,Seth Lugo,TEX,-110,0.5034,-0.0204,-2.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-30,CIN,ATL,Brady Singer,Martín Pérez,ATL,-110,0.5033,-0.0205,-2.1%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-05-30,BAL,TOR,Brandon Young,Trey Yesavage,UNDER 0.5,-110,0.5621,0.0383,3.8%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-05-30,COL,SF,Ryan Feltner,Adrian Houser,OVER 0.5,-110,0.5607,0.0369,3.7%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-05-30,CLE,BOS,Parker Messick,Sonny Gray,OVER 0.5,-110,0.5432,0.0194,1.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-30,STL,CHC,Kyle Leahy,Ben Brown,UNDER 0.5,-110,0.5309,0.0071,0.7%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-05-30,CIN,ATL,Brady Singer,Martín Pérez,OVER 0.5,-110,0.519,-0.0048,-0.5%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-05-30,NYM,MIA,Christian Scott,Tyler Phillips,OVER 0.5,-110,0.5181,-0.0057,-0.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-30,SEA,ARI,Bryan Woo,Ryne Nelson,UNDER 0.5,-110,0.5171,-0.0067,-0.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-30,PIT,MIN,Mitch Keller,Bailey Ober,OVER 0.5,-110,0.5169,-0.0069,-0.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-30,TB,LAA,Drew Rasmussen,Reid Detmers,OVER 0.5,-110,0.5141,-0.0097,-1.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-30,TEX,KC,Kumar Rocker,Seth Lugo,UNDER 0.5,-110,0.5124,-0.0114,-1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-30,OAK,NYY,J.T. Ginn,Ryan Weathers,UNDER 0.5,-110,0.5123,-0.0115,-1.2%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-05-30,HOU,MIL,Peter Lambert,Brandon Sproat,OVER 0.5,-110,0.5071,-0.0167,-1.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-30,CWS,DET,Anthony Kay,Framber Valdez,UNDER 0.5,-110,0.5034,-0.0204,-2.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-30,WSH,SD,Foster Griffin,Michael King,OVER 0.5,-110,0.5021,-0.0217,-2.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-30,LAD,PHI,Roki Sasaki,Jesús Luzardo,OVER 0.5,-110,0.5008,-0.023,-2.3%,NO PLAY,False,Standard play,0.5
