bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-06-21,ATL,MIL,Bryce Elder,Robert Gasser,ATL,-110,0.6293,0.1055,10.6%,HIGH,True,Strong value,
1ST INN ML,2026-06-21,HOU,CLE,Kai-Wei Teng,Slade Cecconi,HOU,-110,0.6022,0.0784,7.8%,HIGH,True,Standard play,
1ST INN ML,2026-06-21,PHI,NYM,Zack Wheeler,David Peterson,PHI,-110,0.5808,0.057,5.7%,MEDIUM,False,Standard play,
1ST INN ML,2026-06-21,DET,CWS,Keider Montero,Davis Martin,CWS,-110,0.5724,0.0486,4.9%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-06-21,CHC,TOR,Shota Imanaga,Dylan Cease,TOR,-110,0.5675,0.0437,4.4%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-06-21,LAD,BAL,Emmet Sheehan,Brandon Young,BAL,-110,0.5483,0.0244,2.4%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-21,ARI,MIN,Jose Cabrera,Mike Paredes,MIN,-110,0.547,0.0232,2.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-21,NYY,CIN,Elmer Rodríguez,Chase Burns,CIN,-110,0.5374,0.0136,1.4%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-06-21,KC,STL,Stephen Kolek,Dustin May,STL,-110,0.5355,0.0117,1.2%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-06-21,OAK,LAA,Jack Perkins,Reid Detmers,LAA,-110,0.5325,0.0086,0.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-21,COL,PIT,Michael Lorenzen,Jared Jones,COL,-110,0.5237,-0.0001,-0.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-21,TEX,SD,Nathan Eovaldi,Wandy Peralta,SD,-110,0.5232,-0.0006,-0.1%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-06-21,SEA,BOS,Logan Gilbert,Payton Tolle,BOS,-110,0.5224,-0.0015,-0.1%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-06-21,TB,WSH,Nick Martinez,Andrew Alvarez,TB,-110,0.5219,-0.0019,-0.2%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-06-21,MIA,SF,Ryan Gusto,Logan Webb,SF,-110,0.5067,-0.0172,-1.7%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-06-21,NYY,CIN,Elmer Rodríguez,Chase Burns,UNDER 0.5,-110,0.5819,0.0581,5.8%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-06-21,TB,WSH,Nick Martinez,Andrew Alvarez,OVER 0.5,-110,0.5707,0.0469,4.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-21,KC,STL,Stephen Kolek,Dustin May,OVER 0.5,-110,0.5665,0.0427,4.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-21,TEX,SD,Nathan Eovaldi,Wandy Peralta,UNDER 0.5,-110,0.5366,0.0128,1.3%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-06-21,COL,PIT,Michael Lorenzen,Jared Jones,OVER 0.5,-110,0.5321,0.0083,0.8%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-06-21,MIA,SF,Ryan Gusto,Logan Webb,UNDER 0.5,-110,0.5289,0.005,0.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-21,PHI,NYM,Zack Wheeler,David Peterson,OVER 0.5,-110,0.5258,0.002,0.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-21,CHC,TOR,Shota Imanaga,Dylan Cease,UNDER 0.5,-110,0.524,0.0002,0.0%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-06-21,ARI,MIN,Jose Cabrera,Mike Paredes,UNDER 0.5,-110,0.5239,0.0001,0.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-21,HOU,CLE,Kai-Wei Teng,Slade Cecconi,OVER 0.5,-110,0.5238,0.0,0.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-21,ATL,MIL,Bryce Elder,Robert Gasser,UNDER 0.5,-110,0.5211,-0.0028,-0.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-21,OAK,LAA,Jack Perkins,Reid Detmers,UNDER 0.5,-110,0.5184,-0.0054,-0.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-21,LAD,BAL,Emmet Sheehan,Brandon Young,UNDER 0.5,-110,0.5175,-0.0063,-0.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-21,SEA,BOS,Logan Gilbert,Payton Tolle,UNDER 0.5,-110,0.5112,-0.0126,-1.3%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-06-21,DET,CWS,Keider Montero,Davis Martin,UNDER 0.5,-110,0.5071,-0.0167,-1.7%,NO PLAY,False,Elite SPs keep 1st clean,0.5
