bet_type,game_date,home_team,away_team,underdog_team,home_sp_name,away_sp_name,underdog_odds,market_implied_prob,model_win_prob,edge,edge_pct,kelly_fraction,confidence,recommended,notes,pick,odds,model_prob,line,player_name
FULL GAME TOTAL,2026-04-26,ATL,PHI,,Chris Sale,Aaron Nola,,,,0.0645,6.4%,,NO PLAY,False,Both teams travel-fatigued,UNDER,,0.5645,8.0,
FULL GAME TOTAL,2026-04-26,ARI,SD,,Ryne Nelson,Michael King,,,,0.0521,5.2%,,NO PLAY,False,Hitter-friendly park favors OVER; Away team travel-fatigued,OVER,,0.5521,15.0,
FULL GAME TOTAL,2026-04-26,CWS,WSH,,Bryan Hudson,Foster Griffin,,,,0.0498,5.0%,,NO PLAY,False,Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5498,7.5,
FULL GAME TOTAL,2026-04-26,NYM,COL,,Kodai Senga,TBD,,,,0.0496,5.0%,,NO PLAY,False,Weak pitching matchup; Both teams travel-fatigued,OVER,,0.5496,7.5,
FULL GAME TOTAL,2026-04-26,MIL,PIT,,Kyle Harrison,Carmen Mlodzinski,,,,0.041,4.1%,,NO PLAY,False,"Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.541,7.5,
FULL GAME TOTAL,2026-04-26,BAL,BOS,,Kyle Bradish,Connelly Early,,,,0.0335,3.4%,,NO PLAY,False,Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5335,7.5,
FULL GAME TOTAL,2026-04-26,NYM,COL,,Nolan McLean,Jose Quintana,,,,0.0317,3.2%,,NO PLAY,False,Both teams travel-fatigued,OVER,,0.5317,7.5,
FULL GAME TOTAL,2026-04-26,KC,LAA,,Seth Lugo,Reid Detmers,,,,0.0277,2.8%,,NO PLAY,False,"Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.5277,8.5,
FULL GAME TOTAL,2026-04-26,STL,SEA,,Michael McGreevy,Emerson Hancock,,,,0.0217,2.2%,,NO PLAY,False,"Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.5217,8.5,
FULL GAME TOTAL,2026-04-26,TOR,CLE,,Patrick Corbin,Slade Cecconi,,,,0.0185,1.9%,,NO PLAY,False,Both teams travel-fatigued,OVER,,0.5185,8.5,
FULL GAME TOTAL,2026-04-26,CIN,DET,,Rhett Lowder,Keider Montero,,,,0.0059,0.6%,,NO PLAY,False,"Hitter-friendly park favors OVER; Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.5059,9.0,
F5 TOTAL,2026-04-26,LAD,CHC,,Justin Wrobleski,Shota Imanaga,,,,0.1548,15.5%,,MEDIUM,True,"High-scoring teams, but line is inflated; Elite SP matchup; Strong value; Both teams travel-fatigued",UNDER,,0.6548,5.0,
F5 TOTAL,2026-04-26,TB,MIN,,Jesse Scholtens,Simeon Woods Richardson,,,,0.0989,9.9%,,NO PLAY,False,Strong value; Both teams travel-fatigued,UNDER,,0.5989,4.7,
F5 TOTAL,2026-04-26,SF,MIA,,Landen Roupp,Max Meyer,,,,0.0607,6.1%,,NO PLAY,False,Pitcher-friendly park favors UNDER; Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5607,4.1,
F5 TOTAL,2026-04-26,CIN,DET,,Rhett Lowder,Keider Montero,,,,0.0565,5.6%,,NO PLAY,False,"Hitter-friendly park favors OVER; Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.5565,5.0,
F5 TOTAL,2026-04-26,HOU,NYY,,Spencer Arrighetti,Luis Gil,,,,0.0413,4.1%,,NO PLAY,False,"High-scoring teams, but line is inflated; Elite SP matchup; Both teams travel-fatigued",UNDER,,0.5413,5.2,
F5 TOTAL,2026-04-26,KC,LAA,,Seth Lugo,Reid Detmers,,,,0.0379,3.8%,,NO PLAY,False,Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5379,4.7,
F5 TOTAL,2026-04-26,CWS,WSH,,Bryan Hudson,Foster Griffin,,,,0.0314,3.1%,,NO PLAY,False,Elite SP matchup; Both teams travel-fatigued,UNDER,,0.5314,4.1,
F5 TOTAL,2026-04-26,NYM,COL,,Kodai Senga,TBD,,,,0.0278,2.8%,,NO PLAY,False,"Weak pitching, but line already accounts for it; Both teams travel-fatigued",UNDER,,0.5278,4.1,
F5 TOTAL,2026-04-26,BAL,BOS,,Kyle Bradish,Connelly Early,,,,0.0263,2.6%,,NO PLAY,False,"Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.5263,4.1,
F5 TOTAL,2026-04-26,ATL,PHI,,Chris Sale,Aaron Nola,,,,0.0238,2.4%,,NO PLAY,False,Both teams travel-fatigued,OVER,,0.5238,4.4,
F5 TOTAL,2026-04-26,NYM,COL,,Nolan McLean,Jose Quintana,,,,0.011,1.1%,,NO PLAY,False,Both teams travel-fatigued,UNDER,,0.511,4.1,
F5 TOTAL,2026-04-26,MIL,PIT,,Kyle Harrison,Carmen Mlodzinski,,,,0.0072,0.7%,,NO PLAY,False,"Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.5072,4.1,
F5 TOTAL,2026-04-26,ARI,SD,,Ryne Nelson,Michael King,,,,0.0068,0.7%,,NO PLAY,False,"Hitter-friendly park, but other factors favor UNDER; Away team travel-fatigued",UNDER,,0.5068,8.2,
F5 TOTAL,2026-04-26,TOR,CLE,,Patrick Corbin,Slade Cecconi,,,,0.0032,0.3%,,NO PLAY,False,Both teams travel-fatigued,OVER,,0.5032,4.7,
F5 TOTAL,2026-04-26,STL,SEA,,Michael McGreevy,Emerson Hancock,,,,0.002,0.2%,,NO PLAY,False,"Elite SPs, but line overreacts; Both teams travel-fatigued",OVER,,0.502,4.7,
1ST INN ML,2026-04-26,TB,MIN,,Jesse Scholtens,Simeon Woods Richardson,,,,0.1066,10.7%,,HIGH,True,Strong value,TB,-110.0,0.6304,,
1ST INN ML,2026-04-26,ATL,PHI,,Chris Sale,Aaron Nola,,,,0.1017,10.2%,,HIGH,True,Strong value,ATL,-110.0,0.6255,,
1ST INN ML,2026-04-26,LAD,CHC,,Justin Wrobleski,Shota Imanaga,,,,0.0775,7.7%,,HIGH,False,Elite pitching matchup,CHC,-110.0,0.6013,,
1ST INN ML,2026-04-26,NYM,COL,,Nolan McLean,Jose Quintana,,,,0.0772,7.7%,,HIGH,False,Standard play,NYM,-110.0,0.6011,,
1ST INN ML,2026-04-26,STL,SEA,,Michael McGreevy,Emerson Hancock,,,,0.0714,7.1%,,HIGH,False,Elite pitching matchup,SEA,-110.0,0.5952,,
1ST INN ML,2026-04-26,CWS,WSH,,Bryan Hudson,Foster Griffin,,,,0.0236,2.4%,,NO PLAY,False,Elite pitching matchup,WSH,-110.0,0.5474,,
1ST INN ML,2026-04-26,TOR,CLE,,Patrick Corbin,Slade Cecconi,,,,0.0223,2.2%,,NO PLAY,False,Standard play,TOR,-110.0,0.5462,,
1ST INN ML,2026-04-26,SF,MIA,,Landen Roupp,Max Meyer,,,,0.0198,2.0%,,NO PLAY,False,Elite pitching matchup,MIA,-110.0,0.5436,,
1ST INN ML,2026-04-26,BAL,BOS,,Kyle Bradish,Connelly Early,,,,0.0194,1.9%,,NO PLAY,False,Elite pitching matchup,BOS,-110.0,0.5432,,
1ST INN ML,2026-04-26,KC,LAA,,Seth Lugo,Reid Detmers,,,,0.0092,0.9%,,NO PLAY,False,Elite pitching matchup,LAA,-110.0,0.533,,
1ST INN ML,2026-04-26,MIL,PIT,,Kyle Harrison,Carmen Mlodzinski,,,,0.0059,0.6%,,NO PLAY,False,Elite pitching matchup,MIL,-110.0,0.5297,,
1ST INN ML,2026-04-26,TEX,OAK,,Kumar Rocker,J.T. Ginn,,,,0.0037,0.4%,,NO PLAY,False,Standard play,TEX,-110.0,0.5275,,
1ST INN ML,2026-04-26,HOU,NYY,,Spencer Arrighetti,Luis Gil,,,,0.001,0.1%,,NO PLAY,False,Elite pitching matchup,NYY,-110.0,0.5248,,
1ST INN ML,2026-04-26,NYM,COL,,Kodai Senga,TBD,,,,-0.0061,-0.6%,,NO PLAY,False,Standard play,NYM,-110.0,0.5177,,
1ST INN ML,2026-04-26,ARI,SD,,Ryne Nelson,Michael King,,,,-0.012,-1.2%,,NO PLAY,False,Standard play,ARI,-110.0,0.5118,,
1ST INN ML,2026-04-26,CIN,DET,,Rhett Lowder,Keider Montero,,,,-0.0172,-1.7%,,NO PLAY,False,Elite pitching matchup,DET,-110.0,0.5066,,
1ST INN TOTAL,2026-04-26,LAD,CHC,,Justin Wrobleski,Shota Imanaga,,,,0.0611,6.1%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5849,0.5,
1ST INN TOTAL,2026-04-26,CIN,DET,,Rhett Lowder,Keider Montero,,,,0.0483,4.8%,,NO PLAY,False,Hitter-friendly park,OVER 0.5,-110.0,0.5721,0.5,
1ST INN TOTAL,2026-04-26,KC,LAA,,Seth Lugo,Reid Detmers,,,,0.0409,4.1%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5647,0.5,
1ST INN TOTAL,2026-04-26,BAL,BOS,,Kyle Bradish,Connelly Early,,,,0.0377,3.8%,,NO PLAY,False,Elite SPs keep 1st clean,UNDER 0.5,-110.0,0.5615,0.5,
1ST INN TOTAL,2026-04-26,NYM,COL,,Kodai Senga,TBD,,,,0.0224,2.2%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5462,0.5,
1ST INN TOTAL,2026-04-26,ARI,SD,,Ryne Nelson,Michael King,,,,0.01,1.0%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5339,0.5,
1ST INN TOTAL,2026-04-26,CWS,WSH,,Bryan Hudson,Foster Griffin,,,,0.0077,0.8%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5315,0.5,
1ST INN TOTAL,2026-04-26,SF,MIA,,Landen Roupp,Max Meyer,,,,0.0015,0.2%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5253,0.5,
1ST INN TOTAL,2026-04-26,TEX,OAK,,Kumar Rocker,J.T. Ginn,,,,-0.0088,-0.9%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.515,0.5,
1ST INN TOTAL,2026-04-26,HOU,NYY,,Spencer Arrighetti,Luis Gil,,,,-0.0097,-1.0%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5141,0.5,
1ST INN TOTAL,2026-04-26,ATL,PHI,,Chris Sale,Aaron Nola,,,,-0.0112,-1.1%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5126,0.5,
1ST INN TOTAL,2026-04-26,STL,SEA,,Michael McGreevy,Emerson Hancock,,,,-0.0115,-1.1%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5124,0.5,
1ST INN TOTAL,2026-04-26,TB,MIN,,Jesse Scholtens,Simeon Woods Richardson,,,,-0.0121,-1.2%,,NO PLAY,False,Standard play,UNDER 0.5,-110.0,0.5117,0.5,
1ST INN TOTAL,2026-04-26,NYM,COL,,Nolan McLean,Jose Quintana,,,,-0.0145,-1.4%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5093,0.5,
1ST INN TOTAL,2026-04-26,TOR,CLE,,Patrick Corbin,Slade Cecconi,,,,-0.0176,-1.8%,,NO PLAY,False,Standard play,OVER 0.5,-110.0,0.5062,0.5,
1ST INN TOTAL,2026-04-26,MIL,PIT,,Kyle Harrison,Carmen Mlodzinski,,,,-0.0177,-1.8%,,NO PLAY,False,Elite SPs keep 1st clean,UNDER 0.5,-110.0,0.5061,0.5,
PITCHER K,2026-04-26,TB,MIN,,,,,,,0.3405,34.1%,,HIGH,True,Strong value,OVER 3.5 Ks,-113.0,0.8405,3.5,Simeon Woods Richardson
PITCHER K,2026-04-26,LAD,CHC,,,,,,,0.2777,27.8%,,HIGH,True,Strong value,UNDER 5.5 Ks,114.0,0.7777,5.5,Shota Imanaga
PITCHER K,2026-04-26,ARI,SD,,,,,,,0.2718,27.2%,,HIGH,True,Strong value,UNDER 3.5 Ks,-115.0,0.7718,3.5,Michael King
PITCHER K,2026-04-26,CIN,DET,,,,,,,0.2658,26.6%,,HIGH,False,Strong value,OVER 3.5 Ks,-157.0,0.7658,3.5,Rhett Lowder
PITCHER K,2026-04-26,ATL,PHI,,,,,,,0.2377,23.8%,,HIGH,False,Strong value,UNDER 5.5 Ks,-160.0,0.7377,5.5,Aaron Nola
PITCHER K,2026-04-26,KC,LAA,,,,,,,0.2235,22.4%,,HIGH,False,Strong value,UNDER 5.5 Ks,-123.0,0.7235,5.5,Reid Detmers
PITCHER K,2026-04-26,SF,MIA,,,,,,,0.2234,22.3%,,HIGH,False,Strong value,UNDER 4.5 Ks,-125.0,0.7234,4.5,Max Meyer
PITCHER K,2026-04-26,SF,MIA,,,,,,,0.1919,19.2%,,HIGH,False,Strong value,UNDER 5.5 Ks,-154.0,0.6919,5.5,Landen Roupp
PITCHER K,2026-04-26,STL,SEA,,,,,,,0.1715,17.2%,,HIGH,False,Facing high-K team; Strong value,OVER 3.5 Ks,-106.0,0.6715,3.5,Michael McGreevy
PITCHER K,2026-04-26,STL,SEA,,,,,,,0.1585,15.9%,,HIGH,False,Strong value,UNDER 4.5 Ks,-160.0,0.6585,4.5,Emerson Hancock
PITCHER K,2026-04-26,CWS,WSH,,,,,,,0.1483,14.8%,,HIGH,False,Facing high-K team; Strong value,OVER 4.5 Ks,-136.0,0.6483,4.5,Foster Griffin
PITCHER K,2026-04-26,KC,LAA,,,,,,,0.1462,14.6%,,HIGH,False,Facing high-K team; Strong value,OVER 5.5 Ks,-104.0,0.6462,5.5,Seth Lugo
PITCHER K,2026-04-26,ATL,PHI,,,,,,,0.1411,14.1%,,HIGH,False,Strong value,UNDER 6.5 Ks,105.0,0.6411,6.5,Chris Sale
PITCHER K,2026-04-26,TOR,CLE,,,,,,,0.1398,14.0%,,HIGH,False,Low K average; Strong value,UNDER 3.5 Ks,-105.0,0.6398,3.5,Slade Cecconi
PITCHER K,2026-04-26,BAL,BOS,,,,,,,0.1398,14.0%,,HIGH,False,Low K average; Strong value,UNDER 5.5 Ks,-127.0,0.6398,5.5,Connelly Early
PITCHER K,2026-04-26,MIL,PIT,,,,,,,0.1359,13.6%,,HIGH,False,Low K average; Strong value,UNDER 4.5 Ks,-105.0,0.6359,4.5,Carmen Mlodzinski
PITCHER K,2026-04-26,BAL,BOS,,,,,,,0.1224,12.2%,,HIGH,False,Strong value,UNDER 5.5 Ks,115.0,0.6224,5.5,Kyle Bradish
PITCHER K,2026-04-26,NYM,COL,,,,,,,0.0868,8.7%,,LOW,False,Facing high-K team,OVER 5.5 Ks,-144.0,0.5868,5.5,Kodai Senga
PITCHER K,2026-04-26,TEX,OAK,,,,,,,0.0839,8.4%,,LOW,False,Facing high-K team,OVER 4.4 Ks,-110.0,0.5839,4.4,J.T. Ginn
PITCHER K,2026-04-26,LAD,CHC,,,,,,,0.0747,7.5%,,NO PLAY,False,Facing high-K team,OVER 3.5 Ks,-136.0,0.5747,3.5,Justin Wrobleski
PITCHER K,2026-04-26,CIN,DET,,,,,,,0.0736,7.4%,,NO PLAY,False,Facing high-K team,OVER 4.5 Ks,105.0,0.5736,4.5,Keider Montero
PITCHER K,2026-04-26,ARI,SD,,,,,,,0.0381,3.8%,,NO PLAY,False,Facing high-K team,OVER 3.5 Ks,128.0,0.5381,3.5,Ryne Nelson
PITCHER K,2026-04-26,HOU,NYY,,,,,,,0.0338,3.4%,,NO PLAY,False,Low K average,UNDER 4.5 Ks,112.0,0.5338,4.5,Luis Gil
PITCHER K,2026-04-26,HOU,NYY,,,,,,,0.0335,3.3%,,NO PLAY,False,Facing high-K team,OVER 5.5 Ks,-114.0,0.5335,5.5,Spencer Arrighetti
PITCHER K,2026-04-26,TEX,OAK,,,,,,,0.0318,3.2%,,NO PLAY,False,Facing high-K team,OVER 3.7 Ks,-110.0,0.5318,3.7,Kumar Rocker
PITCHER K,2026-04-26,NYM,COL,,,,,,,0.0283,2.8%,,NO PLAY,False,Facing high-K team; High K average,OVER 7.1 Ks,-110.0,0.5283,7.1,Nolan McLean
PITCHER K,2026-04-26,TOR,CLE,,,,,,,0.0273,2.7%,,NO PLAY,False,Low K average,UNDER 4.5 Ks,-160.0,0.5273,4.5,Patrick Corbin
PITCHER K,2026-04-26,MIL,PIT,,,,,,,0.0162,1.6%,,NO PLAY,False,Facing high-K team,OVER 5.5 Ks,-139.0,0.5162,5.5,Kyle Harrison
PITCHER K,2026-04-26,NYM,COL,,,,,,,0.0049,0.5%,,NO PLAY,False,Standard play,OVER 2.9 Ks,-110.0,0.5049,2.9,Jose Quintana
PITCHER OUTS,2026-04-26,ARI,SD,,,,,,,0.4777,47.8%,,HIGH,True,Strong value,OVER 14.5 outs,-115.0,0.9777,14.5,Ryne Nelson
PITCHER OUTS,2026-04-26,MIL,PIT,,,,,,,0.4456,44.6%,,HIGH,True,Strong value,OVER 14.5 outs,-165.0,0.9456,14.5,Kyle Harrison
PITCHER OUTS,2026-04-26,MIL,PIT,,,,,,,0.4258,42.6%,,HIGH,True,Strong value,OVER 15.5 outs,115.0,0.9258,15.5,Carmen Mlodzinski
PITCHER OUTS,2026-04-26,BAL,BOS,,,,,,,0.3894,38.9%,,HIGH,False,Strong value,OVER 17.5 outs,-110.0,0.8894,17.5,Kyle Bradish
PITCHER OUTS,2026-04-26,TEX,OAK,,,,,,,0.3616,36.2%,,HIGH,False,Strong value,OVER 13.7 outs,-110.0,0.8616,13.7,J.T. Ginn
PITCHER OUTS,2026-04-26,TEX,OAK,,,,,,,0.3204,32.0%,,HIGH,False,Strong value,OVER 13.7 outs,-110.0,0.8204,13.7,Kumar Rocker
PITCHER OUTS,2026-04-26,STL,SEA,,,,,,,0.2214,22.1%,,HIGH,False,Strong value,OVER 16.5 outs,-110.0,0.7214,16.5,Michael McGreevy
PITCHER OUTS,2026-04-26,KC,LAA,,,,,,,0.216,21.6%,,HIGH,False,Strong value,UNDER 18.3 outs,-110.0,0.716,18.3,Seth Lugo
PITCHER OUTS,2026-04-26,NYM,COL,,,,,,,0.1949,19.5%,,HIGH,False,Strong value,UNDER 17.7 outs,-110.0,0.6949,17.7,Nolan McLean
PITCHER OUTS,2026-04-26,LAD,CHC,,,,,,,0.1899,19.0%,,HIGH,False,Strong value,UNDER 15.5 outs,100.0,0.6899,15.5,Justin Wrobleski
PITCHER OUTS,2026-04-26,SF,MIA,,,,,,,0.1725,17.2%,,HIGH,False,Strong value,OVER 17.5 outs,100.0,0.6725,17.5,Landen Roupp
PITCHER OUTS,2026-04-26,NYM,COL,,,,,,,0.1387,13.9%,,HIGH,False,Inefficient pitcher; Strong value,UNDER 15.6 outs,-110.0,0.6387,15.6,Jose Quintana
PITCHER OUTS,2026-04-26,CWS,WSH,,,,,,,0.1273,12.7%,,HIGH,False,Inefficient pitcher; Strong value,UNDER 15.5 outs,-115.0,0.6273,15.5,Foster Griffin
PITCHER OUTS,2026-04-26,TB,MIN,,,,,,,0.1141,11.4%,,MEDIUM,False,Strong value,OVER 15.5 outs,115.0,0.6141,15.5,Simeon Woods Richardson
PITCHER OUTS,2026-04-26,ARI,SD,,,,,,,0.1101,11.0%,,MEDIUM,False,Strong value,OVER 14.5 outs,-135.0,0.6101,14.5,Michael King
PITCHER OUTS,2026-04-26,CIN,DET,,,,,,,0.0994,9.9%,,LOW,False,Standard play,OVER 15.5 outs,105.0,0.5994,15.5,Keider Montero
PITCHER OUTS,2026-04-26,TOR,CLE,,,,,,,0.0913,9.1%,,LOW,False,Standard play,OVER 14.5 outs,-200.0,0.5913,14.5,Patrick Corbin
PITCHER OUTS,2026-04-26,NYM,COL,,,,,,,0.0851,8.5%,,LOW,False,Standard play,OVER 14.6 outs,-110.0,0.5851,14.6,Kodai Senga
PITCHER OUTS,2026-04-26,TOR,CLE,,,,,,,0.077,7.7%,,NO PLAY,False,Standard play,OVER 17.5 outs,-106.0,0.577,17.5,Slade Cecconi
PITCHER OUTS,2026-04-26,KC,LAA,,,,,,,0.0701,7.0%,,NO PLAY,False,Inefficient pitcher,UNDER 16.7 outs,-110.0,0.5701,16.7,Reid Detmers
PITCHER OUTS,2026-04-26,SF,MIA,,,,,,,0.0667,6.7%,,NO PLAY,False,Short outings typical; Inefficient pitcher,UNDER 15.5 outs,-125.0,0.5667,15.5,Max Meyer
PITCHER OUTS,2026-04-26,LAD,CHC,,,,,,,0.0642,6.4%,,NO PLAY,False,Standard play,UNDER 17.5 outs,-127.0,0.5642,17.5,Shota Imanaga
PITCHER OUTS,2026-04-26,STL,SEA,,,,,,,0.0553,5.5%,,NO PLAY,False,Standard play,OVER 17.5 outs,-110.0,0.5553,17.5,Emerson Hancock
PITCHER OUTS,2026-04-26,ATL,PHI,,,,,,,0.0538,5.4%,,NO PLAY,False,Efficient pitcher,OVER 18.5 outs,120.0,0.5538,18.5,Chris Sale
PITCHER OUTS,2026-04-26,HOU,NYY,,,,,,,0.0289,2.9%,,NO PLAY,False,Short outings typical; Inefficient pitcher; High walk rate,UNDER 15.5 outs,-150.0,0.5289,15.5,Spencer Arrighetti
PITCHER OUTS,2026-04-26,BAL,BOS,,,,,,,0.0219,2.2%,,NO PLAY,False,Standard play,OVER 15.5 outs,113.0,0.5219,15.5,Connelly Early
PITCHER OUTS,2026-04-26,ATL,PHI,,,,,,,0.0159,1.6%,,NO PLAY,False,Standard play,UNDER 17.5 outs,-137.0,0.5159,17.5,Aaron Nola
PITCHER OUTS,2026-04-26,HOU,NYY,,,,,,,0.0045,0.5%,,NO PLAY,False,Inefficient pitcher; High walk rate,UNDER 14.5 outs,130.0,0.5045,14.5,Luis Gil
PITCHER OUTS,2026-04-26,CIN,DET,,,,,,,0.0005,0.0%,,NO PLAY,False,Standard play,OVER 16.5 outs,-122.0,0.5005,16.5,Rhett Lowder
BATTER HITS,2026-04-26,HOU,NYY,,,,,,,0.3577,35.8%,,HIGH,True,Strong value,UNDER 0.5 hits,150.0,0.8577,0.5,Ben Rice
BATTER HITS,2026-04-26,TB,MIN,,,,,,,0.3251,32.5%,,HIGH,True,Strong value,OVER 0.5 hits,-112.0,0.8251,0.5,Hunter Feduccia
BATTER HITS,2026-04-26,STL,SEA,,,,,,,0.3213,32.1%,,HIGH,True,Strong value,OVER 0.5 hits,-117.0,0.8213,0.5,Leo Rivas
BATTER HITS,2026-04-26,CIN,DET,,,,,,,0.3189,31.9%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-190.0,0.8189,0.5,TJ Friedl
BATTER HITS,2026-04-26,ARI,SD,,,,,,,0.3056,30.6%,,HIGH,False,Strong value,OVER 1.5 hits,178.0,0.8056,1.5,Jake Cronenworth
BATTER HITS,2026-04-26,STL,SEA,,,,,,,0.2977,29.8%,,HIGH,False,Strong value,UNDER 0.5 hits,137.0,0.7977,0.5,Masyn Winn
BATTER HITS,2026-04-26,ATL,PHI,,,,,,,0.2841,28.4%,,HIGH,False,Strong value,UNDER 1.5 hits,150.0,0.7841,1.5,Dominic Smith
BATTER HITS,2026-04-26,CWS,WSH,,,,,,,0.279,27.9%,,HIGH,False,Strong value,OVER 0.5 hits,-165.0,0.779,0.5,Edgar Quero
BATTER HITS,2026-04-26,KC,LAA,,,,,,,0.2743,27.4%,,HIGH,False,Strong value,OVER 0.5 hits,-151.0,0.7743,0.5,Lane Thomas
BATTER HITS,2026-04-26,SF,MIA,,,,,,,0.2719,27.2%,,HIGH,False,Hot streak; Strong value,OVER 0.5 hits,-196.0,0.7719,0.5,Jakob Marsee
BATTER HITS,2026-04-26,KC,LAA,,,,,,,0.2707,27.1%,,HIGH,False,Strong value,OVER 0.5 hits,-190.0,0.7707,0.5,Vinnie Pasquantino
BATTER HITS,2026-04-26,SF,MIA,,,,,,,0.27,27.0%,,HIGH,False,Strong value,UNDER 1.5 hits,-250.0,0.77,1.5,Xavier Edwards
BATTER HITS,2026-04-26,BAL,BOS,,,,,,,0.2628,26.3%,,HIGH,False,Strong value,UNDER 0.5 hits,140.0,0.7628,0.5,Taylor Ward
BATTER HITS,2026-04-26,ATL,PHI,,,,,,,0.2618,26.2%,,HIGH,False,Strong value,UNDER 0.5 hits,173.0,0.7618,0.5,Matt Olson
BATTER HITS,2026-04-26,HOU,NYY,,,,,,,0.2612,26.1%,,HIGH,False,Strong value,OVER 0.5 hits,-150.0,0.7612,0.5,Trent Grisham
BATTER HITS,2026-04-26,SF,MIA,,,,,,,0.2572,25.7%,,HIGH,False,Strong value,UNDER 1.5 hits,-222.0,0.7572,1.5,Otto Lopez
BATTER HITS,2026-04-26,HOU,NYY,,,,,,,0.2568,25.7%,,HIGH,False,Strong value,OVER 0.5 hits,-125.0,0.7568,0.5,Austin Wells
BATTER HITS,2026-04-26,TOR,CLE,,,,,,,0.2555,25.6%,,HIGH,False,Strong value,UNDER 0.5 hits,-102.0,0.7555,0.5,Daniel Schneemann
BATTER HITS,2026-04-26,STL,SEA,,,,,,,0.2519,25.2%,,HIGH,False,Strong value,OVER 1.5 hits,197.0,0.7519,1.5,J.P. Crawford
