bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-06-10,SD,CIN,Michael King,Brady Singer,SD,-110,0.5974,0.0736,7.4%,HIGH,True,Standard play,
1ST INN ML,2026-06-10,PIT,LAD,Jared Jones,Shohei Ohtani,LAD,-110,0.5854,0.0616,6.2%,HIGH,True,Elite pitching matchup,
1ST INN ML,2026-06-10,CWS,ATL,TBD,Chris Sale,ATL,-110,0.5828,0.059,5.9%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-06-10,BAL,SEA,Brandon Young,George Kirby,BAL,-110,0.5621,0.0383,3.8%,LOW,False,Standard play,
1ST INN ML,2026-06-10,CLE,NYY,Parker Messick,Carlos Rodón,NYY,-110,0.5489,0.0251,2.5%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-06-10,OAK,MIL,Jack Perkins,Brandon Sproat,OAK,-110,0.5406,0.0168,1.7%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-10,TOR,PHI,Max Scherzer,Jesús Luzardo,TOR,-110,0.5347,0.0109,1.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-10,SF,WSH,Robbie Ray,Foster Griffin,WSH,-110,0.5266,0.0028,0.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-10,DET,MIN,Framber Valdez,TBD,DET,-110,0.5257,0.0019,0.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-10,KC,TEX,Seth Lugo,MacKenzie Gore,KC,-110,0.5227,-0.0011,-0.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-10,COL,CHC,Michael Lorenzen,Shota Imanaga,CHC,-110,0.5221,-0.0017,-0.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-10,NYM,STL,Austin Warren,Andre Pallante,STL,-110,0.5164,-0.0074,-0.7%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-06-10,MIA,ARI,Ryan Gusto,Ryne Nelson,ARI,-110,0.5128,-0.011,-1.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-10,TB,BOS,Drew Rasmussen,Jake Bennett,TB,-110,0.5082,-0.0156,-1.6%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-06-10,LAA,HOU,Reid Detmers,Peter Lambert,LAA,-110,0.502,-0.0218,-2.2%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-06-10,NYM,STL,Austin Warren,Andre Pallante,OVER 0.5,-110,0.567,0.0432,4.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-10,MIA,ARI,Ryan Gusto,Ryne Nelson,UNDER 0.5,-110,0.5588,0.035,3.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-10,CLE,NYY,Parker Messick,Carlos Rodón,OVER 0.5,-110,0.5561,0.0323,3.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-10,CWS,ATL,TBD,Chris Sale,UNDER 0.5,-110,0.5562,0.0323,3.2%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-06-10,SF,WSH,Robbie Ray,Foster Griffin,UNDER 0.5,-110,0.5515,0.0276,2.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-10,TOR,PHI,Max Scherzer,Jesús Luzardo,UNDER 0.5,-110,0.5394,0.0156,1.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-10,TB,BOS,Drew Rasmussen,Jake Bennett,OVER 0.5,-110,0.5331,0.0093,0.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-10,PIT,LAD,Jared Jones,Shohei Ohtani,UNDER 0.5,-110,0.5313,0.0075,0.8%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-06-10,SD,CIN,Michael King,Brady Singer,UNDER 0.5,-110,0.5312,0.0074,0.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-10,DET,MIN,Framber Valdez,TBD,UNDER 0.5,-110,0.5125,-0.0113,-1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-10,COL,CHC,Michael Lorenzen,Shota Imanaga,UNDER 0.5,-110,0.5125,-0.0113,-1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-10,KC,TEX,Seth Lugo,MacKenzie Gore,UNDER 0.5,-110,0.5113,-0.0125,-1.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-10,BAL,SEA,Brandon Young,George Kirby,UNDER 0.5,-110,0.5083,-0.0155,-1.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-10,LAA,HOU,Reid Detmers,Peter Lambert,OVER 0.5,-110,0.5059,-0.0179,-1.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-10,OAK,MIL,Jack Perkins,Brandon Sproat,OVER 0.5,-110,0.5042,-0.0196,-2.0%,NO PLAY,False,Standard play,0.5
