bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-05-17,NYM,NYY,Freddy Peralta,Elmer Rodríguez,NYM,-110,0.6307,0.1069,10.7%,HIGH,True,Strong value,
1ST INN ML,2026-05-17,TB,MIA,Drew Rasmussen,Eury Pérez,TB,-110,0.6084,0.0846,8.5%,HIGH,True,Standard play,
1ST INN ML,2026-05-17,PIT,PHI,Paul Skenes,Zack Wheeler,PHI,-110,0.6013,0.0775,7.7%,HIGH,False,Elite pitching matchup,
1ST INN ML,2026-05-17,OAK,SF,Jeffrey Springs,Adrian Houser,OAK,-110,0.6006,0.0768,7.7%,HIGH,False,Standard play,
1ST INN ML,2026-05-17,CWS,CHC,Erick Fedde,Colin Rea,CWS,-110,0.5899,0.0661,6.6%,HIGH,False,Standard play,
1ST INN ML,2026-05-17,ATL,BOS,Grant Holmes,Brayan Bello,ATL,-110,0.5759,0.0521,5.2%,MEDIUM,False,Standard play,
1ST INN ML,2026-05-17,CLE,CIN,Gavin Williams,Brady Singer,CLE,-110,0.55,0.0261,2.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-17,HOU,TEX,Peter Lambert,Nathan Eovaldi,TEX,-110,0.541,0.0172,1.7%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-17,COL,ARI,Michael Lorenzen,Michael Soroka,COL,-110,0.5395,0.0157,1.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-17,MIN,MIL,Bailey Ober,Robert Gasser,MIN,-110,0.5365,0.0127,1.3%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-17,LAA,LAD,Grayson Rodriguez,Roki Sasaki,LAA,-110,0.5338,0.01,1.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-17,DET,TOR,Jack Flaherty,Kevin Gausman,TOR,-110,0.5272,0.0034,0.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-17,SEA,SD,George Kirby,Lucas Giolito,SEA,-110,0.5263,0.0025,0.2%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-17,STL,KC,Andre Pallante,Stephen Kolek,STL,-110,0.5035,-0.0203,-2.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-17,WSH,BAL,Richard Lovelady,Brandon Young,BAL,-110,0.5001,-0.0237,-2.4%,NO PLAY,False,Elite pitching matchup,
1ST INN TOTAL,2026-05-17,PIT,PHI,Paul Skenes,Zack Wheeler,OVER 0.5,-110,0.5849,0.0611,6.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-17,MIN,MIL,Bailey Ober,Robert Gasser,UNDER 0.5,-110,0.5709,0.0471,4.7%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-05-17,ATL,BOS,Grant Holmes,Brayan Bello,OVER 0.5,-110,0.5693,0.0454,4.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-17,DET,TOR,Jack Flaherty,Kevin Gausman,UNDER 0.5,-110,0.5673,0.0435,4.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-17,COL,ARI,Michael Lorenzen,Michael Soroka,OVER 0.5,-110,0.5376,0.0138,1.4%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-05-17,SEA,SD,George Kirby,Lucas Giolito,OVER 0.5,-110,0.5364,0.0126,1.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-17,HOU,TEX,Peter Lambert,Nathan Eovaldi,OVER 0.5,-110,0.5359,0.0121,1.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-17,OAK,SF,Jeffrey Springs,Adrian Houser,UNDER 0.5,-110,0.5268,0.0029,0.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-17,WSH,BAL,Richard Lovelady,Brandon Young,OVER 0.5,-110,0.5202,-0.0036,-0.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-17,STL,KC,Andre Pallante,Stephen Kolek,UNDER 0.5,-110,0.5203,-0.0036,-0.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-17,NYM,NYY,Freddy Peralta,Elmer Rodríguez,OVER 0.5,-110,0.5181,-0.0057,-0.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-17,LAA,LAD,Grayson Rodriguez,Roki Sasaki,OVER 0.5,-110,0.5163,-0.0075,-0.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-17,TB,MIA,Drew Rasmussen,Eury Pérez,OVER 0.5,-110,0.5153,-0.0086,-0.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-17,CWS,CHC,Erick Fedde,Colin Rea,OVER 0.5,-110,0.5037,-0.0201,-2.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-17,CLE,CIN,Gavin Williams,Brady Singer,OVER 0.5,-110,0.5033,-0.0205,-2.0%,NO PLAY,False,Standard play,0.5
