bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-06-24,LAA,BAL,José Soriano,Trey Gibson,LAA,-110,0.5915,0.0677,6.8%,HIGH,True,Standard play,
1ST INN ML,2026-06-24,SF,OAK,Tyler Mahle,Gage Jump,OAK,-110,0.5715,0.0476,4.8%,MEDIUM,True,Standard play,
1ST INN ML,2026-06-24,CIN,MIL,Rhett Lowder,Shane Drohan,MIL,-110,0.5619,0.0381,3.8%,LOW,False,Standard play,
1ST INN ML,2026-06-24,MIN,LAD,Joe Ryan,Shohei Ohtani,LAD,-110,0.5595,0.0357,3.6%,LOW,False,Elite pitching matchup,
1ST INN ML,2026-06-24,TOR,HOU,Trey Yesavage,Mike Burrows,TOR,-110,0.553,0.0292,2.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-24,TB,KC,Griffin Jax,Noah Cameron,TB,-110,0.5343,0.0105,1.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-24,MIA,TEX,Eury Pérez,Jacob deGrom,MIA,-110,0.5333,0.0095,1.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-24,COL,BOS,Kyle Freeland,Ranger Suarez,BOS,-110,0.5239,0.0001,0.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-24,WSH,PHI,Miles Mikolas,Aaron Nola,PHI,-110,0.5205,-0.0033,-0.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-24,NYM,CHC,Nolan McLean,Javier Assad,CHC,-110,0.5186,-0.0052,-0.5%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-24,STL,ARI,Matthew Liberatore,Mitch Bratt,STL,-110,0.5121,-0.0117,-1.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-24,NYM,CHC,Sean Manaea,Shota Imanaga,NYM,-110,0.5119,-0.0119,-1.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-24,DET,NYY,Tarik Skubal,Ryan Weathers,DET,-110,0.508,-0.0159,-1.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-24,SD,ATL,JP Sears,Martín Pérez,SD,-110,0.5045,-0.0193,-1.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-24,PIT,SEA,Braxton Ashcraft,Bryan Woo,SEA,-110,0.5043,-0.0195,-2.0%,NO PLAY,False,Standard play,
1ST INN ML,2026-06-24,CWS,CLE,Erick Fedde,Tanner Bibee,CLE,-110,0.5011,-0.0227,-2.3%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-06-24,SD,ATL,JP Sears,Martín Pérez,UNDER 0.5,-110,0.5709,0.0471,4.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,DET,NYY,Tarik Skubal,Ryan Weathers,OVER 0.5,-110,0.5524,0.0286,2.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,PIT,SEA,Braxton Ashcraft,Bryan Woo,OVER 0.5,-110,0.5505,0.0267,2.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,SF,OAK,Tyler Mahle,Gage Jump,UNDER 0.5,-110,0.542,0.0182,1.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,MIN,LAD,Joe Ryan,Shohei Ohtani,OVER 0.5,-110,0.5405,0.0167,1.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,CWS,CLE,Erick Fedde,Tanner Bibee,UNDER 0.5,-110,0.5316,0.0078,0.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,WSH,PHI,Miles Mikolas,Aaron Nola,OVER 0.5,-110,0.529,0.0052,0.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,TB,KC,Griffin Jax,Noah Cameron,UNDER 0.5,-110,0.5249,0.001,0.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,MIA,TEX,Eury Pérez,Jacob deGrom,UNDER 0.5,-110,0.5218,-0.002,-0.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,LAA,BAL,José Soriano,Trey Gibson,OVER 0.5,-110,0.5176,-0.0063,-0.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,CIN,MIL,Rhett Lowder,Shane Drohan,UNDER 0.5,-110,0.5175,-0.0063,-0.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,NYM,CHC,Nolan McLean,Javier Assad,OVER 0.5,-110,0.5169,-0.0069,-0.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,NYM,CHC,Sean Manaea,Shota Imanaga,UNDER 0.5,-110,0.5169,-0.0069,-0.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,STL,ARI,Matthew Liberatore,Mitch Bratt,UNDER 0.5,-110,0.5128,-0.011,-1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-06-24,COL,BOS,Kyle Freeland,Ranger Suarez,OVER 0.5,-110,0.5097,-0.0141,-1.4%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-06-24,TOR,HOU,Trey Yesavage,Mike Burrows,OVER 0.5,-110,0.5056,-0.0182,-1.8%,NO PLAY,False,Standard play,0.5
