bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-05-19,SEA,CWS,Bryce Miller,Anthony Kay,SEA,-110,0.6303,0.1065,10.6%,HIGH,True,Strong value,
1ST INN ML,2026-05-19,LAA,OAK,Reid Detmers,Jacob Lopez,LAA,-110,0.5957,0.0719,7.2%,HIGH,True,Standard play,
1ST INN ML,2026-05-19,CHC,MIL,Ben Brown,Jacob Misiorowski,MIL,-110,0.5838,0.06,6.0%,HIGH,False,Elite pitching matchup,
1ST INN ML,2026-05-19,WSH,NYM,Foster Griffin,Nolan McLean,NYM,-110,0.5663,0.0425,4.3%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-05-19,DET,CLE,Keider Montero,Parker Messick,CLE,-110,0.5632,0.0394,3.9%,LOW,False,Elite pitching matchup,
1ST INN ML,2026-05-19,MIN,HOU,Zebby Matthews,Lance McCullers Jr.,MIN,-110,0.5597,0.0359,3.6%,LOW,False,Elite pitching matchup,
1ST INN ML,2026-05-19,PHI,CIN,Jesús Luzardo,Chase Burns,CIN,-110,0.556,0.0322,3.2%,LOW,False,Elite pitching matchup,
1ST INN ML,2026-05-19,TB,BAL,Griffin Jax,Kyle Bradish,TB,-110,0.5284,0.0046,0.5%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-19,STL,PIT,Matthew Liberatore,Mitch Keller,PIT,-110,0.5225,-0.0013,-0.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-19,SD,LAD,Griffin Canning,Emmet Sheehan,SD,-110,0.5207,-0.0031,-0.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-19,NYY,TOR,Will Warren,Dylan Cease,NYY,-110,0.5102,-0.0136,-1.4%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-05-19,ARI,SF,Ryne Nelson,Landen Roupp,ARI,-110,0.5094,-0.0144,-1.4%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-19,KC,BOS,Bailey Falter,Ranger Suarez,KC,-110,0.5078,-0.016,-1.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-19,MIA,ATL,Braxton Garrett,Martín Pérez,MIA,-110,0.5071,-0.0167,-1.7%,NO PLAY,False,Standard play,
1ST INN ML,2026-05-19,COL,TEX,Sammy Peralta,Tyler Alexander,TEX,-110,0.5008,-0.023,-2.3%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-05-19,KC,BOS,Bailey Falter,Ranger Suarez,UNDER 0.5,-110,0.5805,0.0567,5.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-19,MIA,ATL,Braxton Garrett,Martín Pérez,UNDER 0.5,-110,0.5749,0.0511,5.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-19,CHC,MIL,Ben Brown,Jacob Misiorowski,OVER 0.5,-110,0.5457,0.0219,2.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-19,PHI,CIN,Jesús Luzardo,Chase Burns,UNDER 0.5,-110,0.542,0.0182,1.8%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-05-19,SEA,CWS,Bryce Miller,Anthony Kay,UNDER 0.5,-110,0.54,0.0162,1.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-19,SD,LAD,Griffin Canning,Emmet Sheehan,UNDER 0.5,-110,0.5388,0.015,1.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-19,STL,PIT,Matthew Liberatore,Mitch Keller,UNDER 0.5,-110,0.5353,0.0114,1.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-19,MIN,HOU,Zebby Matthews,Lance McCullers Jr.,OVER 0.5,-110,0.5325,0.0087,0.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-19,NYY,TOR,Will Warren,Dylan Cease,UNDER 0.5,-110,0.5266,0.0027,0.3%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-05-19,DET,CLE,Keider Montero,Parker Messick,OVER 0.5,-110,0.5209,-0.0029,-0.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-19,COL,TEX,Sammy Peralta,Tyler Alexander,OVER 0.5,-110,0.5152,-0.0086,-0.9%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-05-19,ARI,SF,Ryne Nelson,Landen Roupp,OVER 0.5,-110,0.5113,-0.0125,-1.2%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-05-19,WSH,NYM,Foster Griffin,Nolan McLean,OVER 0.5,-110,0.5049,-0.0189,-1.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-19,LAA,OAK,Reid Detmers,Jacob Lopez,UNDER 0.5,-110,0.5034,-0.0204,-2.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-05-19,TB,BAL,Griffin Jax,Kyle Bradish,OVER 0.5,-110,0.5025,-0.0214,-2.1%,NO PLAY,False,Standard play,0.5
