bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-09-01,CLE,TOR,Gavin Williams,Spencer Miles,TOR,-110,0.6057,0.0819,8.2%,HIGH,True,Elite pitching matchup,
1ST INN ML,2026-09-01,TEX,OAK,MacKenzie Gore,Brady Basso,TEX,-110,0.5857,0.0619,6.2%,HIGH,True,Standard play,
1ST INN ML,2026-09-01,ARI,PHI,Eduardo Rodriguez,Jesús Luzardo,PHI,-110,0.5844,0.0606,6.1%,HIGH,False,Elite pitching matchup,
1ST INN ML,2026-09-01,CHC,MIL,Matthew Boyd,Robert Gasser,CHC,-110,0.5568,0.033,3.3%,LOW,False,Standard play,
1ST INN ML,2026-09-01,LAA,NYY,Grayson Rodriguez,Gerrit Cole,NYY,-110,0.5549,0.0311,3.1%,LOW,False,Standard play,
1ST INN ML,2026-09-01,WSH,ATL,Jake Irvin,AJ Smith-Shawver,WSH,-110,0.5422,0.0184,1.8%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-01,MIN,DET,Andrew Morris,Troy Melton,DET,-110,0.5381,0.0143,1.4%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-01,HOU,CWS,Ronel Blanco,Sean Burke,CWS,-110,0.536,0.0122,1.2%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-01,LAD,STL,Eric Lauer,Michael McGreevy,STL,-110,0.531,0.0072,0.7%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-01,TB,NYM,Freddy Peralta,Sean Manaea,TB,-110,0.5175,-0.0063,-0.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-01,KC,MIA,Randy Dobnak,Tyler Phillips,KC,-110,0.5128,-0.0111,-1.1%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-01,COL,BAL,Gabriel Hughes,Kyle Bradish,COL,-110,0.5111,-0.0127,-1.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-01,PIT,SF,Paul Skenes,Logan Webb,PIT,-110,0.5063,-0.0175,-1.7%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-01,BOS,SEA,Jedixson Paez,Bryan Woo,SEA,-110,0.5051,-0.0187,-1.9%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-01,CIN,SD,Nick Lodolo,Randy Vásquez,CIN,-110,0.5033,-0.0205,-2.0%,NO PLAY,False,Standard play,
1ST INN TOTAL,2026-09-01,LAA,NYY,Grayson Rodriguez,Gerrit Cole,UNDER 0.5,-110,0.6027,0.0789,7.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-01,MIN,DET,Andrew Morris,Troy Melton,UNDER 0.5,-110,0.5798,0.056,5.6%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-09-01,ARI,PHI,Eduardo Rodriguez,Jesús Luzardo,OVER 0.5,-110,0.5629,0.0391,3.9%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-09-01,HOU,CWS,Ronel Blanco,Sean Burke,UNDER 0.5,-110,0.5518,0.028,2.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-01,KC,MIA,Randy Dobnak,Tyler Phillips,OVER 0.5,-110,0.5507,0.0269,2.7%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-01,BOS,SEA,Jedixson Paez,Bryan Woo,UNDER 0.5,-110,0.5484,0.0246,2.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-01,TEX,OAK,MacKenzie Gore,Brady Basso,OVER 0.5,-110,0.53,0.0062,0.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-01,COL,BAL,Gabriel Hughes,Kyle Bradish,OVER 0.5,-110,0.5215,-0.0023,-0.2%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-09-01,PIT,SF,Paul Skenes,Logan Webb,OVER 0.5,-110,0.52,-0.0038,-0.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-01,TB,NYM,Freddy Peralta,Sean Manaea,UNDER 0.5,-110,0.5198,-0.004,-0.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-01,LAD,STL,Eric Lauer,Michael McGreevy,UNDER 0.5,-110,0.5188,-0.005,-0.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-01,WSH,ATL,Jake Irvin,AJ Smith-Shawver,OVER 0.5,-110,0.5097,-0.0141,-1.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-01,CIN,SD,Nick Lodolo,Randy Vásquez,UNDER 0.5,-110,0.508,-0.0159,-1.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-01,CHC,MIL,Matthew Boyd,Robert Gasser,UNDER 0.5,-110,0.5047,-0.0191,-1.9%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-01,CLE,TOR,Gavin Williams,Spencer Miles,OVER 0.5,-110,0.5035,-0.0203,-2.0%,NO PLAY,False,Standard play,0.5
