bet_type,game_date,home_team,away_team,home_sp_name,away_sp_name,pick,odds,model_prob,edge,edge_pct,confidence,recommended,notes,line
1ST INN ML,2026-09-05,PHI,ATL,Zack Wheeler,Martín Pérez,ATL,-110,0.6078,0.084,8.4%,HIGH,True,Elite pitching matchup,
1ST INN ML,2026-09-05,COL,STL,Mason Adams,Matthew Liberatore,COL,-110,0.5979,0.0741,7.4%,HIGH,True,Standard play,
1ST INN ML,2026-09-05,LAD,WSH,Tyler Glasnow,Cade Cavalli,WSH,-110,0.5798,0.056,5.6%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-09-05,SEA,OAK,George Kirby,Jeffrey Springs,SEA,-110,0.577,0.0532,5.3%,MEDIUM,False,Standard play,
1ST INN ML,2026-09-05,TEX,TB,Jacob deGrom,Drew Rasmussen,TB,-110,0.564,0.0402,4.0%,MEDIUM,False,Elite pitching matchup,
1ST INN ML,2026-09-05,PIT,LAA,Braxton Ashcraft,Yusei Kikuchi,PIT,-110,0.5404,0.0166,1.7%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-05,KC,TOR,Seth Lugo,Max Scherzer,TOR,-110,0.5382,0.0144,1.4%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-05,BAL,BOS,Chris Bassitt,Sonny Gray,BOS,-110,0.5369,0.0131,1.3%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-05,MIA,CHC,Ryan Gusto,Javier Assad,MIA,-110,0.5308,0.007,0.7%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-05,NYM,SF,Zac Thornton,Anthony Molina,SF,-110,0.5263,0.0025,0.3%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-05,CIN,MIL,Andrew Abbott,Dustin May,CIN,-110,0.523,-0.0009,-0.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-05,CWS,MIN,Anthony Kay,Taj Bradley,CWS,-110,0.5181,-0.0057,-0.6%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-05,CLE,DET,Parker Messick,Framber Valdez,CLE,-110,0.5133,-0.0105,-1.0%,NO PLAY,False,Elite pitching matchup,
1ST INN ML,2026-09-05,HOU,ARI,Ethan Pecko,Brandon Pfaadt,HOU,-110,0.5128,-0.011,-1.1%,NO PLAY,False,Standard play,
1ST INN ML,2026-09-05,SD,NYY,Robbie Ray,Carlos Rodón,SD,-110,0.5098,-0.014,-1.4%,NO PLAY,False,Elite pitching matchup,
1ST INN TOTAL,2026-09-05,LAD,WSH,Tyler Glasnow,Cade Cavalli,OVER 0.5,-110,0.5922,0.0684,6.8%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-05,BAL,BOS,Chris Bassitt,Sonny Gray,UNDER 0.5,-110,0.5897,0.0659,6.6%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-05,COL,STL,Mason Adams,Matthew Liberatore,OVER 0.5,-110,0.5655,0.0417,4.2%,NO PLAY,False,Hitter-friendly park,0.5
1ST INN TOTAL,2026-09-05,NYM,SF,Zac Thornton,Anthony Molina,OVER 0.5,-110,0.5384,0.0146,1.5%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-05,SD,NYY,Robbie Ray,Carlos Rodón,UNDER 0.5,-110,0.5339,0.0101,1.0%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-09-05,TEX,TB,Jacob deGrom,Drew Rasmussen,UNDER 0.5,-110,0.5275,0.0037,0.4%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-09-05,CLE,DET,Parker Messick,Framber Valdez,OVER 0.5,-110,0.524,0.0002,0.0%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-05,CIN,MIL,Andrew Abbott,Dustin May,UNDER 0.5,-110,0.5232,-0.0006,-0.1%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-05,KC,TOR,Seth Lugo,Max Scherzer,UNDER 0.5,-110,0.5214,-0.0024,-0.2%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-05,SEA,OAK,George Kirby,Jeffrey Springs,OVER 0.5,-110,0.5206,-0.0033,-0.3%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-05,HOU,ARI,Ethan Pecko,Brandon Pfaadt,UNDER 0.5,-110,0.5202,-0.0037,-0.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-05,MIA,CHC,Ryan Gusto,Javier Assad,UNDER 0.5,-110,0.5195,-0.0044,-0.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-05,CWS,MIN,Anthony Kay,Taj Bradley,UNDER 0.5,-110,0.5093,-0.0145,-1.4%,NO PLAY,False,Standard play,0.5
1ST INN TOTAL,2026-09-05,PHI,ATL,Zack Wheeler,Martín Pérez,UNDER 0.5,-110,0.5068,-0.017,-1.7%,NO PLAY,False,Elite SPs keep 1st clean,0.5
1ST INN TOTAL,2026-09-05,PIT,LAA,Braxton Ashcraft,Yusei Kikuchi,UNDER 0.5,-110,0.501,-0.0228,-2.3%,NO PLAY,False,Standard play,0.5
